"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0.00214285714285714	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271428571428571	0.00128571428571429	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales"	0	0.000142857142857143	0	0	0.000285714285714286	0	0	0	0	0.000285714285714286	0	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000428571428571429	0	0	0	0	0.000142857142857143	0.00157142857142857	0	0.001	0.000142857142857143	0	0	0	0	0	0.000142857142857143	0	0	0	0.000428571428571429	0.000428571428571429	0	0	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales"	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0.000857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.001	0	0	0	0	0.000714285714285714	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000571428571428571	0	0.000714285714285714	0.000285714285714286	0	0.000285714285714286	0	0	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.000285714285714286	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales"	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0	0.000428571428571429	0	0	0.000142857142857143	0	0	0	0	0	0.000285714285714286	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0	0	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0.000714285714285714	0	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000428571428571429	0.000285714285714286	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales"	0	0	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0.00128571428571429	0.000857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142857142857143	0	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228571428571429	0.000571428571428571	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0.000285714285714286	0	0	0.000571428571428571	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales"	0	0.000285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000285714285714286	0.000571428571428571	0.000285714285714286	0	0.000285714285714286	0.000142857142857143	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales"	0.000142857142857143	0	0	0	0	0	0.000285714285714286	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0.000285714285714286	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Marinilabiliales"	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0.000142857142857143	0	0.000857142857142857	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0
