"","joans14","joans21","joans29","joans41","joans44","joans49","joans51","joans56","joans57"
"joans14",0,0.688581239174991,0.782568887463559,0.590587837083853,0.780801673534419,0.787124669664216,0.810326678285779,0.814815386019515,0.828001191961657
"joans21",0.688581239174991,0,0.727945785119584,0.621525015905459,0.690601429333325,0.742149779849285,0.740125537412828,0.684706340908478,0.831020392638741
"joans29",0.782568887463559,0.727945785119584,0,0.752445272859834,0.424892902770843,0.460971768623071,0.548678120741336,0.454268782745583,0.635755149434151
"joans41",0.590587837083853,0.621525015905459,0.752445272859834,0,0.731756614333827,0.76256848357133,0.777061299019672,0.77938579848584,0.788954291055034
"joans44",0.780801673534419,0.690601429333325,0.424892902770843,0.731756614333827,0,0.291810787906866,0.361903887147709,0.406324396553299,0.635396534574225
"joans49",0.787124669664216,0.742149779849285,0.460971768623071,0.76256848357133,0.291810787906866,0,0.342654624960689,0.405874787455465,0.663932190995219
"joans51",0.810326678285779,0.740125537412828,0.548678120741336,0.777061299019672,0.361903887147709,0.342654624960689,0,0.417017399442509,0.714514893552988
"joans56",0.814815386019515,0.684706340908478,0.454268782745583,0.77938579848584,0.406324396553299,0.405874787455465,0.417017399442509,0,0.671914359046887
"joans57",0.828001191961657,0.831020392638741,0.635755149434151,0.788954291055034,0.635396534574225,0.663932190995219,0.714514893552988,0.671914359046887,0
