"ID"	"hdz.095"	"hdz.005"	"hdz.004"	"hdz.019"	"hdz.025"	"hdz.002"	"hdz.023"	"hdz.001"	"hdz.030"	"hdz.050"	"hdz.036"	"hdz.067"	"hdz.186"	"hdz.183"	"hdz.195"	"hdz.157"	"hdz.173"	"hdz.161"	"hdz.162"	"hdz.170"	"hdz.099"	"hdz.103"	"hdz.101"	"hdz.096"	"hdz.106"	"hdz.107"	"hdz.193"	"hdz.259"	"hdz.251"	"hdz.323"	"hdz.246"	"hdz.247"	"hdz.248"	"hdz.267"	"hdz.265"	"hdz.209"	"hdz.207"	"hdz.260"	"hdz.205"	"hdz.208"	"hdz.194"	"hdz.200"	"hdz.239"	"hdz.199"	"hdz.237"	"hdz.307"	"hdz.315"	"hdz.306"	"hdz.331"	"hdz.303"	"hdz.312"	"hdz.313"	"hdz.333"	"hdz.335"	"hdz.332"	"hdz.325"	"hdz.242"	"hdz.334"	"hdz.302"	"hdz.232"	"hdz.309"	"hdz.337"	"hdz.344"	"hdz.338"	"hdz.409"	"hdz.346"	"hdz.210"	"hdz.393"	"hdz.340"	"hdz.349"	"hdz.218"	"hdz.406"	"hdz.391"	"hdz.316"	"hdz.223"	"hdz.217"	"hdz.228"	"hdz.403"	"hdz.402"	"hdz.387"	"hdz.376"	"hdz.378"	"hdz.379"	"hdz.359"	"hdz.355"	"hdz.360"	"hdz.380"	"hdz.451"	"hdz.453"	"hdz.449"	"hdz.448"	"hdz.439"	"hdz.432"	"hdz.440"	"hdz.443"	"hdz.165"	"hdz.214"	"hdz.446"	"hdz.447"	"hdz.189"	"hdz.475"	"hdz.441"	"hdz.160"	"hdz.464"	"hdz.164"	"hdz.474"	"hdz.423"	"hdz.416"	"hdz.415"	"hdz.414"	"hdz.171"	"hdz.412"	"hdz.159"	"hdz.473"	"hdz.463"	"hdz.158"	"hdz.461"	"hdz.466"	"hdz.488"	"hdz.483"	"hdz.489"	"hdz.477"	"hdz.484"	"hdz.509"	"hdz.479"	"hdz.480"	"hdz.517"	"hdz.487"	"hdz.481"	"hdz.525"	"hdz.522"
"txid574930"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	3	0	1	0	2	11	17	1	0	1	5	0	0	13	1	39	0	0	0	2	3	21	0	2	2	8	10	1	0	21	3	2	0	0	13	0	2	0	1	1	1	1	0	1	0	2	22	1	2	12	2	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid387661"	3	4	0	4	0	0	1	3	1	0	0	3	1	2	1	2	0	3	1	2	2	9	3	1	5	0	2	4	2	1	2	4	4	1	0	3	3	0	2	4	2	3	1	1	1	2	3	2	1	1	2	0	4	4	3	0	2	0	3	0	1	0	1	2	0	4	2	0	3	4	0	4	1	4	5	3	1	5	5	6	2	2	2	6	1	4	3	5	0	3	3	3	0	0	1	7	5	0	6	0	3	4	6	4	8	1	4	0	2	4	1	5	1	1	2	0	2	0	1	1	2	5	0	2	2	0	15	2	0	2	3
"txid46503"	220	280	128	296	18	128	159	192	163	93	19	78	73	96	92	252	98	102	162	45	56	144	317	76	323	153	103	119	80	62	83	120	68	110	46	301	119	55	169	193	136	156	131	105	87	149	227	150	93	23	81	65	176	145	124	94	97	74	172	68	63	52	48	51	25	185	244	106	151	252	7	165	94	126	114	70	24	292	312	247	107	119	88	252	120	134	163	204	136	71	98	88	0	78	94	355	141	108	132	49	242	143	350	193	296	171	103	3	109	114	21	154	4	74	175	76	70	119	91	90	200	282	61	73	210	163	352	161	56	113	113
"txid28031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	32	0	6	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid1562132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	6	0	0	143	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0
"txid1224748"	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	16	1	0	0	0	0	0	102	0	0	136	0	8	28	0	29	0	2	0	0	8	0	0	26	0	0	0	0	0	6	0
"txid76853"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	3	1	0	0	0	0	0	16	0	0	12	0	0	3	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"txid46125"	1	0	1	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	23	0	2	0	0	0	2	2	0	0	2	1	2	3	0	1	0	0	0	0	2	1	0	1	0	3	0	3	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0
"txid1140002"	1	2	0	0	0	0	1	5	1	1	0	0	0	3	6	1	7	0	1	5	4	1	1	8	1	0	1	0	2	0	4	9	1	1	0	19	7	0	4	1	1	1	1	1	1	4	1	0	2	3	1	1	2	1	0	1	2	1	0	2	2	2	0	1	0	2	3	5	11	0	4	2	5	0	9	1	1	0	1	1	1	3	1	1	1	0	0	2	1	1	15	11	2	4	1	1	0	36	1	3	1	5	0	0	1	5	0	7	16	7	0	0	1	1	0	1	4	5	0	1	11	0	1	4	4	1	1	8	2	9	3
"txid1351"	5	34	4	0	1	0	0	6	1	1	1	0	1	1	0	1	4	1	0	6	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	2	7	0	2	1	1	3	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	1	0	0	0	1	3	0	0	1	1	1	15	0	2	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	8	0	1	0	27	1	0	1	15	4	0	0	5	0	4	16	4	0	22	0	3	1	2	4	3	1	1	10	0	0	0	1	2	1	14	1	1	3
"txid160453"	2	1	1	0	0	0	5	2	1	2	1	0	0	2	3	0	9	1	0	1	5	1	1	7	0	4	0	0	1	0	0	12	0	2	0	10	7	2	6	4	6	6	4	4	0	2	1	0	9	2	5	1	5	1	0	1	2	1	0	2	3	0	0	1	0	1	15	9	24	0	1	3	3	1	10	4	0	0	2	3	1	1	0	0	2	0	0	0	1	0	9	11	5	2	0	1	0	33	1	1	1	3	0	0	1	4	0	9	16	5	0	0	0	0	3	2	9	5	1	6	36	0	0	2	12	4	1	25	0	10	6
"txid768486"	0	0	0	0	0	0	0	0	0	0	0	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	1	0	0	6	0	17	1	1	2	0	0	1	0	10	5	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
"txid71451"	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	7	1	0	1	1	0	0	2	0	0	0	0	1	0	2	9	0	0	0	8	3	3	1	1	5	6	0	1	1	1	1	0	4	2	2	0	1	0	0	0	0	0	0	2	2	1	1	0	0	2	5	3	9	0	0	1	1	0	3	2	0	1	1	0	0	1	0	1	1	0	0	0	1	0	3	2	0	0	0	0	0	17	1	1	1	2	0	0	0	3	0	7	7	2	0	0	0	0	0	0	9	1	1	1	17	0	0	1	10	2	0	12	0	2	6
"txid71452"	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	1	0	1	1	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	6	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	1	3	0	2	0	3	1	0	1	0	0	1
"txid1583"	1	4	6	1	0	0	1	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	5	11	1	1	0	3	0	2	0	1	0	0	7	0	0	0	0	0	3	6	17	0	0	3	12	0	0	0	0	2	0	28	1	3	6
"txid1363"	1	4	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	4	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	8	0	0	0	10	0	0	1	3	2	0	0	1	0	0	85	8	0	0	0	0	1	3	1	1	0	1	5	0	0	0	6	2	0	7	1	3	1
"txid1358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	1	0	0	1	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	1	5	0	9	2	0	0	0	1	14	0	5	1	1	3
"txid270498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	10	4	0	1	1	0	1	1	0	1	1	1	1	5	0	0	0	0	0	0	15	2	7	1	0	1	0	1	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0
"txid626937"	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	2	1	1	0	0	0	1	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	5	12	3	0	1	1	2	9	0	0	3	1	0	1	20	0	2	0	1	1	0	8	8	15	1	9	2	0	0	2	6	0	13	4	3	0	1	0	7	0	1	0	1	1	0	3	0	0	0	0	0	0	1	1	1	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0
"txid2763654"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	1	4	0	5	0	0	2	1	5	7	5	0	9	2	4	0	0	3	2	2	5	8	10	3	1	2	6	0	1	6	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid179628"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	7	10	0	1	2	1	0	0	1	1	0	1	5	0	0	0	4	19	1	1	1	5	3
"txid2126740"	0	0	1	0	0	1	1	3	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	5	1	0	1	1	1	2	5	0	1	1	1	1	5	0	2	0	0	0	0	2	1	2	0	0	3	1	2	2	1	0	0	1	3	3	6	4	4	11	10	2	2	7	1	2	2	7	4	0	6	3	3	6	0	0	2	1	1	3	1	0	1	1	0	3	0	0	0	0
"txid759821"	11	7	7	9	1	10	19	55	26	5	3	2	3	3	9	5	6	5	5	3	2	5	7	5	8	12	6	7	6	12	0	6	9	8	4	19	9	1	7	5	6	11	4	14	11	14	4	10	4	2	4	4	9	13	10	4	2	7	11	5	2	27	44	33	5	13	13	15	22	24	2	8	22	36	69	49	2	23	8	9	3	1	51	34	41	12	21	30	17	14	9	19	0	10	42	6	3	9	16	3	5	8	1	10	17	12	6	1	4	7	1	9	0	10	9	8	5	11	6	10	21	5	8	9	7	5	8	4	6	3	13
"txid1347366"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	15	5	0	43	0	0	1	1	1	1	2	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0
"txid137838"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	41	54	3	12	7	13	1	0	8	2	0	0	20	0	0	0	0	0	1	0	0	0	0
"txid29363"	1	1	1	0	0	8	196	8	103	1	0	0	7	14	31	3	78	0	5	1	0	4	9	4	3	5	0	15	14	1	0	1	0	8	2	92	1	1	4	6	0	8	0	2	3	4	1	4	4	1	7	8	5	9	6	2	84	18	6	7	9	22	33	26	0	0	1	1	1	0	0	20	1	11	170	41	0	2	1	0	0	0	0	0	1	1	2	2	0	0	2	0	15	31	0	0	0	4	2	4	1	9	39	35	5	2	1	2	27	478	0	0	17	1	1	0	0	0	0	0	11	1	0	1	3	1	2	0	0	0	4
"txid1650661"	3	0	2	1	0	0	2	4	2	0	0	0	2	0	9	2	9	0	2	6	0	2	5	6	1	1	2	1	3	4	4	0	0	3	4	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	1	0	0	21	6	1	0	0	22	29	12	0	30	31	14	14	13	0	30	16	9	15	32	1	7	14	12	2	0	15	27	17	13	20	16	25	13	11	17	0	12	16	8	1	1	1	4	5	34	7	33	12	3	15	0	0	1	0	1	0	0	19	12	0	5	4	7	3	10	8	0	0	0	0	4	0	0	4
"txid2605778"	37	12	12	10	10	13	28	25	20	5	10	37	45	12	23	7	52	9	18	7	4	17	13	14	27	7	7	26	97	10	56	9	10	19	70	31	9	5	14	11	8	12	21	23	14	10	13	29	12	53	17	70	20	15	6	10	81	17	17	62	7	49	102	59	24	35	32	38	46	35	25	23	43	29	23	84	21	33	31	14	23	38	29	17	91	26	31	53	58	22	19	69	0	46	32	41	15	20	20	21	17	34	21	33	29	27	29	2	51	46	4	60	10	28	49	65	30	50	31	30	33	33	27	24	23	34	28	25	46	31	29
"txid39493"	0	1	0	0	0	3	72	3	19	1	0	0	1	35	36	3	27	1	3	0	0	5	5	0	2	2	0	3	0	0	0	0	0	4	0	2	2	6	6	0	0	2	0	6	2	0	4	1	6	0	4	0	0	25	0	1	10	7	0	0	5	3	5	10	0	1	0	0	1	0	0	2	0	1	17	4	0	1	0	0	0	0	1	5	0	20	9	6	0	0	0	0	0	6	0	0	0	0	7	6	10	24	88	7	1	0	0	0	0	26	0	0	2	4	3	1	0	1	0	1	78	2	0	0	4	1	0	0	0	0	11
"txid1559"	0	0	0	0	0	1	20	1	10	0	0	0	0	12	9	1	7	1	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	2	0	2	0	0	1	0	1	0	3	0	0	4	2	0	4	4	0	0	2	0	2	2	0	1	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	1	0	7	5	2	0	0	0	1	0	2	0	0	1	0	1	1	3	7	23	3	0	0	0	1	0	6	1	0	1	1	1	1	0	0	0	0	19	0	0	0	2	0	0	0	0	0	3
"txid1096246"	1	1	4	1	0	7	2	6	4	1	0	0	0	2	1	2	1	0	0	4	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	22	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	9	0	158	20	164	0	1	0	0	4	11	0	1	3	4	3	17	0	4	1	0	0	0	2	8	8	6	5	24	3	3	1	16	0	3	14	0	0	6	0	0	1	2	1	1	0	1	0	1	1	4	0	0	2	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0
"txid154046"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4	54	0	1	0	1	2	7	0	0	1	2	4	6	0	2	0	0	0	0	15	1	29	1	2	1	1	2	0	2	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid384636"	1	0	1	2	1	2	2	3	5	1	0	0	1	0	1	0	3	3	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	2	1	0	1	0	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	5	1	1	1	2	2	0	3	0	1	3	1	0	6	0	1	2	0	2	0	4	1	7	3	1	2	1	1	1	2	0	1	2	1	1	1	1	1	2	3	2	2	1	2	2	0	4	0	0	3	0	1	4	0	0	0	1	1	2	3	0	0	1	1	1	2	2	0	1
"txid53442"	1	0	1	1	0	1	2	1	3	1	0	12	8	3	6	2	1	3	2	0	0	1	0	0	0	0	1	0	4	1	3	0	0	0	2	0	2	0	1	0	1	0	1	0	0	0	1	0	1	3	1	3	1	0	0	0	4	3	0	0	2	39	20	6	0	6	2	3	1	3	1	2	2	1	3	13	1	1	0	1	0	1	22	6	36	1	6	1	4	1	2	7	0	3	4	3	1	0	1	1	1	1	2	1	1	0	0	1	1	0	0	0	0	2	1	27	3	1	0	0	3	1	6	12	4	2	0	0	4	2	1
"txid433296"	1	0	0	0	0	1	1	1	2	0	0	0	3	0	2	1	0	1	2	0	0	1	2	0	1	2	1	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	8	8	23	0	2	2	0	1	2	0	1	0	1	5	16	0	6	0	1	0	0	6	4	2	3	1	2	0	0	0	2	0	0	4	6	0	1	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	2	1	1	0	0	0	1	3	0	0	2	1	0	1	0	0	0	3
"txid1776384"	3	1	1	2	0	8	11	6	9	2	0	2	13	0	4	2	1	0	15	2	0	10	9	3	5	6	3	4	6	3	4	6	6	2	1	2	0	0	0	0	0	0	0	0	11	1	0	0	0	1	0	19	1	1	4	0	22	10	4	0	0	55	45	117	0	11	15	3	20	8	0	10	3	6	14	45	0	15	6	6	1	1	24	18	27	10	19	19	11	5	3	44	0	6	18	25	0	4	1	12	1	3	1	2	3	0	4	3	0	2	0	2	0	8	2	10	0	1	2	2	17	6	8	5	2	1	2	1	1	0	3
"txid1852367"	1	0	0	0	0	1	0	1	1	0	0	0	2	0	1	3	0	0	5	2	0	2	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	7	28	11	0	13	11	0	7	5	0	3	8	4	7	23	0	8	0	4	0	0	39	11	30	4	12	7	9	2	2	31	0	1	6	11	0	3	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	0
"txid2764712"	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	5	5	0	3	8	2	2	0	0	1	0	0	5	3	0	1	1	1	0	0	6	3	6	1	6	2	1	0	2	5	0	3	1	6	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
"txid2763645"	1	0	0	1	0	1	2	5	1	0	0	0	1	0	1	0	0	0	3	2	0	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	1	2	4	0	1	1	0	2	2	0	0	0	0	1	2	0	1	0	1	0	0	2	2	3	0	1	1	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1
"txid2818044"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	5	0	0	2	1	1	1	0	0	1	1	2	2	0	0	1	2	0	0	3	1	2	0	3	3	1	1	1	2	0	1	8	5	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2763660"	6	0	4	0	0	0	2	1	0	0	0	0	1	0	10	0	10	1	3	2	0	3	3	6	0	1	3	4	7	2	0	2	1	4	0	10	1	0	1	0	0	5	0	5	1	1	0	0	4	1	3	11	1	1	3	0	4	4	9	0	2	2	0	3	0	3	8	6	2	1	0	3	1	0	2	1	0	1	6	6	0	0	1	0	1	0	0	4	0	0	0	1	0	6	4	1	0	2	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
"txid1812858"	1	0	1	1	0	1	0	7	2	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	3	1	2	0	1	1	0	0	0	2	3	2	1	0	0	2	3	2	0	4	3	1	0	2	1	0	1	0	0	0	1	0	2	1	1	1	1	1	5	5	0	1	1	2	1	5	0	2	5	1	9	4	0	3	2	1	2	0	4	1	6	1	2	3	3	0	0	6	0	1	3	0	0	0	0	2	0	1	0	0	1	1	0	0	2	1	0	1	0	1	1	1	1	1	0	1	2	1	1	0	1	0	1	1	1	0	0
"txid433287"	4	0	1	1	0	1	1	1	2	0	0	0	3	8	5	0	3	1	0	0	0	3	8	1	8	7	0	1	0	3	0	0	0	1	0	1	2	0	1	2	0	3	0	2	0	0	0	2	1	0	0	0	1	2	8	1	1	0	3	0	3	7	23	3	0	10	5	3	2	6	0	6	2	5	10	16	0	2	3	1	0	0	34	23	6	8	24	2	13	7	4	2	0	8	11	4	1	3	1	2	1	0	3	8	0	2	19	0	4	0	1	9	0	5	1	1	1	9	1	6	7	3	0	3	5	0	3	0	0	0	4
"txid2358141"	7	1	5	5	0	4	9	6	6	2	0	0	1	4	6	4	9	1	0	3	1	2	10	2	42	17	1	4	0	9	0	1	0	4	0	6	3	2	6	2	0	4	0	9	0	8	1	2	4	0	11	0	2	13	25	2	0	2	21	8	5	10	11	7	0	3	3	5	7	9	0	11	5	11	3	9	0	8	2	0	1	0	5	5	3	4	6	15	6	5	1	2	0	3	9	3	1	14	8	2	3	7	4	16	0	3	6	0	5	5	1	14	1	4	3	1	0	12	0	1	3	4	2	2	3	0	4	1	0	0	9
"txid2606636"	2	1	3	1	0	2	0	3	2	1	1	1	1	0	2	0	2	1	0	1	0	2	0	1	1	0	1	0	1	1	2	1	1	0	3	0	0	0	0	0	0	0	1	0	2	0	0	1	1	1	0	7	0	0	0	1	4	0	0	0	0	2	9	2	1	1	1	2	2	4	0	2	3	1	1	5	0	2	2	1	0	1	5	1	3	1	2	0	2	1	0	3	0	0	4	2	1	4	1	1	2	3	3	1	3	0	3	0	2	0	1	2	0	0	3	0	1	0	2	2	2	0	1	0	0	0	3	0	0	1	0
"txid1796615"	0	1	0	2	4	1	1	2	2	1	4	12	16	1	3	1	0	3	1	1	1	0	3	1	1	1	0	0	6	1	12	0	1	3	1	2	2	1	0	0	2	3	1	2	2	1	1	7	1	5	1	2	0	0	0	1	15	1	3	9	2	10	13	4	1	9	5	3	3	2	0	1	7	3	5	7	2	3	2	2	0	0	29	4	82	10	8	5	6	1	1	6	0	5	9	15	0	1	0	0	1	1	2	0	5	1	10	1	2	4	0	1	0	1	1	5	0	0	0	2	1	2	2	0	0	1	0	2	0	0	1
"txid536633"	3	2	7	6	25	14	9	14	4	1	25	76	80	3	22	7	9	16	10	8	7	9	17	7	5	6	1	5	41	5	94	3	6	6	5	12	3	10	1	0	4	3	5	10	15	8	2	26	3	30	4	12	1	3	7	6	79	4	7	32	3	50	70	18	4	45	20	21	10	13	4	9	83	14	31	32	7	15	22	16	3	7	226	19	449	46	41	14	34	11	9	56	0	29	45	66	3	15	6	14	5	3	33	2	36	3	31	1	25	9	1	3	1	4	10	23	2	2	3	8	1	7	4	5	4	2	3	5	1	1	3
"txid2025493"	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	2	1	2	0	0	0	2	3	1	0	1	0	0	1	0	0	2	1	2	4	2	1	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	3	0	4	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
