"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"Metabolism"	0.735873843859008	0.742996585880076	0.759496115681732	0.697316560313403	0.738368633623055	0.739341673790852	0.730555137801563	0.729886077324756
"Environmental Information Processing"	0.116883209736666	0.116838362055679	0.105448553746615	0.108120553238944	0.114502768210808	0.111872514388151	0.119437927725274	0.115714733349207
"Cellular Processes"	0.0598256401115458	0.0542395255652192	0.0482529421366874	0.0916027666468308	0.05870350253589	0.0587844002684416	0.0612571804726559	0.0632833919601965
"Genetic Information Processing"	0.0497443347059905	0.0505990526495335	0.0526551248109814	0.0568160523302165	0.0512232934012498	0.0512909010080684	0.0513144908792032	0.0504227458485063
"Human Diseases"	0.0263473231527467	0.0249146444473298	0.0242851144292495	0.0329166304117172	0.0261962848917113	0.0272317071093252	0.0263103106806832	0.0281252900023048
"Organismal Systems"	0.0113256484340433	0.0104118294021622	0.00986214919473472	0.0132274370588886	0.011005517337286	0.0114788034351616	0.011124952440621	0.0125677615150288
