"","hdz-013","hdz-014","hdz-021","hdz-011","hdz-010","hdz-016","hdz-026","hdz-024","hdz-020","hdz-035","hdz-040","hdz-047","hdz-054","hdz-069","hdz-064","hdz-063","hdz-057","hdz-071","hdz-065","hdz-187","hdz-184","hdz-181","hdz-180","hdz-167","hdz-060","hdz-174","hdz-163","hdz-098","hdz-102","hdz-097","hdz-087","hdz-085","hdz-192","hdz-264","hdz-258","hdz-274","hdz-252","hdz-249","hdz-240","hdz-272","hdz-250","hdz-270","hdz-273","hdz-262","hdz-271","hdz-203","hdz-266","hdz-394","hdz-196","hdz-235","hdz-198","hdz-326","hdz-330","hdz-318","hdz-317","hdz-308","hdz-314","hdz-319","hdz-324","hdz-305","hdz-310","hdz-320","hdz-301","hdz-241","hdz-327","hdz-236","hdz-230","hdz-222","hdz-398","hdz-339","hdz-321","hdz-221","hdz-408","hdz-219","hdz-220","hdz-392","hdz-229","hdz-405","hdz-350","hdz-224","hdz-215","hdz-227","hdz-226","hdz-388","hdz-352","hdz-354","hdz-361","hdz-452","hdz-426","hdz-442","hdz-445","hdz-311"
"hdz-040",0.140999876268141,0.156254585629443,0.228597479529061,0.202825716173403,0.16097583645178,0.0902519231202586,0.135493731047318,0.123526120035257,0.124047688418059,0.178376754878562,0,0.103882378809895,0.18585964240074,0.143665306609699,0.134844987145973,0.20027611910065,0.148440422663807,0.109150431767469,0.0788587549399305,0.106005574520025,0.116367076818702,0.109015407497933,0.148715341029738,0.127820640648473,0.22867472225788,0.112465214953654,0.146333010995264,0.0752031437599138,0.150596433103408,0.196433300069183,0.160992323779728,0.156078532142376,0.113510900714744,0.147197469651796,0.253046870031387,0.127218257410114,0.165369523447861,0.200380565436921,0.0830828118591254,0.171652960376405,0.155117860816103,0.183442204915748,0.228961671792086,0.117006536491952,0.192001315813454,0.118674647126023,0.163814913392995,0.123954232583804,0.162941712658422,0.0971230905606028,0.0882172274377219,0.121716747367678,0.120820006897308,0.156120086775128,0.180541931124138,0.221885966188538,0.239532784909216,0.14768901879602,0.151548409755151,0.147195193386138,0.207140823374645,0.129064134502049,0.139959878403041,0.136164891315414,0.220036633154668,0.110938173627108,0.0947089831616637,0.1167535932767,0.15452925168014,0.179056946153671,0.145928890688863,0.115338115586925,0.28668091640241,0.275287723654849,0.157810852141797,0.185263539988127,0.123678598613152,0.105622079898254,0.235202269807728,0.312293185506754,0.12317909306547,0.200767586047354,0.165672895859241,0.150622943833099,0.198132120079829,0.196752902244261,0.239573741793027,0.312336930092369,0.288400144903064,0.18208291468359,0.276086687874941,0.228014537449284
"hdz-047",0.154137497759723,0.176886487480253,0.21537972369702,0.181427791017343,0.17603273794532,0.083176838003513,0.167720267203051,0.14582247954284,0.0898858135203067,0.185037673438182,0.103882378809895,0,0.167656649879545,0.110402781431362,0.119562285398401,0.185531003558148,0.145836432717266,0.0792001076922043,0.0923395406897345,0.100621672782004,0.0953615913747306,0.124513143540661,0.125592886844938,0.114413525869305,0.216399688601842,0.115754323164893,0.137262217129779,0.0781640542969312,0.14145853562734,0.206994617932463,0.158970607528987,0.185392609547249,0.128099879123916,0.157035900451505,0.272401406974436,0.120999555866987,0.151803062340138,0.197785799986761,0.0992099340477072,0.14362539267643,0.146496416578958,0.175362004001164,0.211228222243029,0.114364952973044,0.17569721122365,0.109401437241753,0.148350417151211,0.122795821660789,0.166472134699431,0.105863959186687,0.0948893071072494,0.110993982553714,0.114230728195481,0.136161650792836,0.175591753858925,0.212487790014616,0.227972707260666,0.143043341118677,0.147720810530214,0.128536976825692,0.217068621636403,0.129304592293894,0.127593726837809,0.145711096977926,0.206761351490546,0.13685289223214,0.0868561833595125,0.105238910174027,0.15109607479118,0.193457850047768,0.158804830742759,0.139121047389642,0.271741429764096,0.275359525327613,0.18728981430852,0.166372100634536,0.139830438684234,0.100363016317006,0.225043775811421,0.302283528672746,0.125035979791757,0.207143190813541,0.165779272773537,0.154890269745221,0.191853592612016,0.193992999643451,0.239857754926583,0.319444801965002,0.278746954488627,0.139514459078254,0.271153672593145,0.233812485090539
"hdz-054",0.255986914634729,0.2918687085702,0.313378288225689,0.29238894326575,0.29854338745196,0.172420726162423,0.28332685654435,0.264110557534497,0.151077407761474,0.300517757810934,0.18585964240074,0.167656649879545,0,0.101978494633736,0.14183189406263,0.10080737472188,0.104316549797417,0.138929175419313,0.189423332012025,0.147168412580866,0.19900713450547,0.157712894167056,0.177220570418139,0.158101132964599,0.126644893749423,0.12334043428308,0.0988925404042038,0.190645755695167,0.239052174597676,0.113829343037941,0.0855989186763598,0.134756489533914,0.237668848947089,0.16512878805441,0.25941763823762,0.1394208384745,0.110956807497578,0.119772615305565,0.199415792356175,0.124687262308421,0.115567406559617,0.0779324669469873,0.112170727850113,0.114674333047907,0.0926290952719755,0.112798130883041,0.133634184625386,0.175743060089151,0.118374656705158,0.213002652072527,0.216957078596096,0.123603303463369,0.125109128621946,0.148241862405515,0.0841648720543429,0.223230342643783,0.205424101463083,0.0986922303766999,0.137151127262928,0.243007447012153,0.204771233086667,0.200096657934793,0.161113155891343,0.0936297304331505,0.322426086169168,0.251256397890297,0.118517770580887,0.121295293080032,0.270784403870924,0.12382620589718,0.242112940126619,0.164986376075728,0.174142464496375,0.189419604565269,0.146764256593492,0.240465036349114,0.138470035457885,0.124105162084356,0.184165864843097,0.266304542962068,0.246484784103317,0.131799932016941,0.146207347030781,0.14706306141142,0.309818524853473,0.297053862476047,0.353036053351645,0.29803658239785,0.208988235698535,0.237256662624265,0.245497140647803,0.22244906090345
"hdz-069",0.206154062628135,0.247575854879581,0.26495329984423,0.235053329032733,0.251567717876465,0.120617169014021,0.233197038512167,0.214236131130101,0.110953705216289,0.24689319252205,0.143665306609699,0.110402781431362,0.101978494633736,0,0.0997764503120877,0.111098513064116,0.0772866302687045,0.0819024987113565,0.135923070652245,0.103193296101511,0.13692435455235,0.102600624385034,0.118106947306617,0.0907977551515834,0.166321846148317,0.0886850369661719,0.100771462079104,0.136603203213467,0.186316688570841,0.158713995493006,0.107185230261522,0.162252425704712,0.183955926320323,0.14504217142604,0.27320974304091,0.089820547044981,0.10232405480706,0.16831504949417,0.142253650504292,0.135479957271726,0.106726588264199,0.111695804341964,0.142930364675212,0.081861339566918,0.113264938072396,0.0961974961694178,0.123477151486846,0.140909062175734,0.121495871435931,0.158504703849729,0.159752042342128,0.0931633087055216,0.106300233081795,0.120146005994714,0.133536103675504,0.224063597943718,0.220962874954642,0.100915452493747,0.129353677107389,0.186026222874134,0.21777496458405,0.153827787975987,0.134227079929963,0.081897665844184,0.27102149170126,0.200570606133341,0.0699293598409754,0.0814571915104491,0.220478961043788,0.156492017613443,0.188440110057829,0.122305105471359,0.216842292168481,0.229253470458714,0.19037617423724,0.203386307229848,0.125568279240321,0.0852442437135117,0.203949547784038,0.292862052196939,0.191468432720192,0.17320081114972,0.124749606550977,0.128671652226731,0.251794976363385,0.244265165471514,0.298110923541275,0.313267827858594,0.235344938090615,0.176454438940403,0.256574670211912,0.231568905146724
"hdz-064",0.205609786447588,0.22754656620396,0.268341200900403,0.233491353803768,0.211901479877639,0.125605566975402,0.194523895308918,0.185645227683658,0.103423894682983,0.221878342051667,0.134844987145973,0.119562285398401,0.14183189406263,0.0997764503120877,0,0.162543935491352,0.124608877381893,0.10978085585667,0.132393548175716,0.105354818234582,0.114185192146103,0.140055701767964,0.139445181464044,0.0839950682710683,0.163267326427271,0.092647265475516,0.089633322490123,0.105592349820353,0.142973141419363,0.157466583871017,0.125724418095019,0.12670063419604,0.146381508815676,0.122280955607835,0.243066341547983,0.104873067753226,0.08254857720067,0.168737153399425,0.128527003141778,0.159037861131998,0.142274582432889,0.15034184823292,0.175115979714256,0.122706320492599,0.148378462283793,0.121833052731597,0.136437183818981,0.132828677838637,0.156971142546255,0.13615888958768,0.151007139895906,0.133556072736597,0.129739077576827,0.134167672176875,0.148625081363355,0.232770307371988,0.227549127322826,0.126240231411622,0.157370231123979,0.207746644743899,0.20795136866508,0.14526972163051,0.139342435915338,0.116937356906442,0.269430783509917,0.178987871104591,0.110346635846625,0.0977866589356597,0.18761870941983,0.136805855377532,0.136296848357529,0.130844150459775,0.22444149654306,0.224978102211884,0.163750161797629,0.224349406039263,0.14144474327258,0.101323266924278,0.221652298077978,0.296418307689068,0.148719902738879,0.181477277037691,0.126802162421476,0.128867169191773,0.222508853168426,0.204373933479461,0.260754264213294,0.302522300238574,0.246026695863051,0.195127969796222,0.256086929594868,0.221654634488321
"hdz-063",0.266556644698184,0.307409351383279,0.296952186701629,0.279074585509226,0.305898072188646,0.18199344422445,0.286892678486067,0.268446266359858,0.167815998525148,0.302394138282341,0.20027611910065,0.185531003558148,0.10080737472188,0.111098513064116,0.162543935491352,0,0.0846132549198138,0.151777543636019,0.199099545128254,0.160584502914496,0.210033390081761,0.162878768036684,0.140420949232835,0.161494974799093,0.158861181492116,0.146430489598586,0.129526366933736,0.197647469182888,0.244211808096153,0.151301541284591,0.11350962082426,0.158999850894799,0.243595684436755,0.178893776183949,0.264447667846517,0.139671047907241,0.144182425352618,0.166640605909588,0.207815406473286,0.127469303284428,0.12226839963176,0.0925923516048836,0.123441574372024,0.136306905641535,0.0851835301221678,0.116263709962423,0.135385285091588,0.176933326451208,0.125073939355325,0.219923783103623,0.20622153203783,0.115038264817146,0.13321907106893,0.145979346135131,0.0986424787866,0.212198205348457,0.215569324066005,0.116124673556719,0.131639980107398,0.247770491117191,0.208764285878221,0.186960116173107,0.158885831457356,0.112727873849426,0.30802034829475,0.251533366787699,0.139884508530781,0.148182888878855,0.273858552352618,0.141595775137182,0.250019952981129,0.164979749170483,0.204957916650684,0.195144921017461,0.176005796581147,0.251853728077252,0.164169957075781,0.140361863535573,0.196333669513491,0.275468209036114,0.248711823095232,0.138519119139104,0.159112080537688,0.13619725399331,0.31141947423506,0.300537955469463,0.350225666505603,0.303879058831116,0.230428936847263,0.231921818089561,0.241157367352738,0.221979372266967
"hdz-057",0.225743552937997,0.264636537836816,0.285945490543137,0.266371196941133,0.268537931468327,0.145768847911123,0.254866873495815,0.221099083797693,0.126314068270116,0.271848872661248,0.148440422663807,0.145836432717266,0.104316549797417,0.0772866302687045,0.124608877381893,0.0846132549198138,0,0.12530987850747,0.143756856043053,0.12115178851933,0.165541545257493,0.124203668755861,0.116281803296499,0.125734655137256,0.172160690210127,0.101099967640839,0.105976170172016,0.15589924167956,0.203495802934347,0.150028599893434,0.105629688892383,0.154037796073839,0.208998107496851,0.159137464805616,0.281145371048245,0.127545798717354,0.125421446818654,0.174686403557873,0.165159301662804,0.148183566268867,0.0961941917635094,0.0734534354155041,0.159598154978015,0.096955410775843,0.104354649173877,0.107215787202689,0.141724797338275,0.128306034758111,0.128983666892534,0.171265223162809,0.182764958635632,0.115148789272806,0.115343126153492,0.14619687533599,0.0999145109993409,0.223165953830072,0.231277387112543,0.105345930887035,0.141824645288657,0.225098936536601,0.231196475297285,0.179534411405877,0.155002667993793,0.0835565288020704,0.287655177993509,0.20991232014827,0.102768480355726,0.105073061336277,0.236738951438053,0.131616939349834,0.212062007100051,0.149399108839089,0.233570139621263,0.21075925959951,0.164338790709306,0.212361866484021,0.138541169882642,0.0968272709511361,0.218950194992485,0.295961401953733,0.213985485039516,0.14998448961316,0.147276017050365,0.0992302733444495,0.276291616717916,0.265449602968075,0.318039664838036,0.32643474304247,0.249015347854873,0.212281017967695,0.257248800486065,0.248927003987003
"hdz-071",0.161603509660758,0.202745190798013,0.219349948803378,0.191508656352,0.20329675548816,0.0977978507779707,0.185071455332673,0.174540970016326,0.107990447388436,0.204336364655401,0.109150431767469,0.0792001076922043,0.138929175419313,0.0819024987113565,0.10978085585667,0.151777543636019,0.12530987850747,0,0.117102621877291,0.0989031487182466,0.115198103319545,0.109832109387479,0.134118369123271,0.0882301343781833,0.190347721571208,0.0932812376945271,0.108513246463479,0.0977294514563638,0.159165314663788,0.180612459752461,0.118169713088799,0.166055139433942,0.137405556860822,0.145646767287882,0.264961110083413,0.103362643412309,0.125364200756878,0.16961090052839,0.110508538397135,0.125950817612059,0.126597290453642,0.150703712257616,0.178963611111611,0.0952057875706417,0.140860008449941,0.0910223237126895,0.1232263162282,0.108010980652287,0.14804366197293,0.132636442730565,0.118615621059025,0.0898937942051567,0.0927376898070171,0.113357563217525,0.161556998870851,0.202707788465686,0.212949705639516,0.130986953068236,0.118360246033156,0.14498928375148,0.200697672872165,0.11919894934918,0.108863814507226,0.1110147947202,0.233385343696711,0.162108379962601,0.0730005979316063,0.0814864504677336,0.180677983923514,0.16703801184278,0.149702805272436,0.123483284095314,0.243305779903243,0.250353963642367,0.18614091689555,0.176987692900246,0.123127323325082,0.0977359714954615,0.206702745783339,0.286043975816496,0.149224378627052,0.187232498358421,0.123307538507191,0.137962959328658,0.219459243239281,0.212423650766464,0.263627484204521,0.306216654784625,0.264871685716741,0.151407566994379,0.257955204790413,0.223278840554762
"hdz-065",0.135825898618087,0.183098543580383,0.23727907152944,0.197570002952847,0.193795039259754,0.103190706802992,0.169090678921262,0.129080023909144,0.118318306635942,0.209057240609642,0.0788587549399305,0.0923395406897345,0.189423332012025,0.135923070652245,0.132393548175716,0.199099545128254,0.143756856043053,0.117102621877291,0,0.102245099424555,0.0890139415269653,0.122530630487557,0.137070549943684,0.115125891004277,0.222687812593536,0.119807700765494,0.152748801249925,0.0866316807673568,0.133649512446668,0.218295674671067,0.174810174838492,0.161602066629279,0.137597638838497,0.164364557473534,0.267473202140468,0.144448405184427,0.17560457160142,0.219766339164855,0.106638118975208,0.173433945523751,0.160847285674527,0.175830078941485,0.217512932686812,0.137755339611121,0.184125221533551,0.123892396214659,0.16243835572234,0.134098134258098,0.185245159303133,0.0877461127392392,0.100412976039953,0.134320345515872,0.126676179896327,0.161446904190966,0.187153686043311,0.207406084168675,0.250441577277917,0.16182443821015,0.159957651537406,0.174653689624544,0.212056675274293,0.137306188228332,0.152579814852498,0.156445935747366,0.230195022527256,0.113247370676784,0.108384623748331,0.115456275429851,0.149433743306959,0.195046514545241,0.172097741630431,0.134324086415728,0.287333687983009,0.276920677426627,0.151941102987244,0.19398451429368,0.151348415561895,0.107938389128208,0.25701639933808,0.318019544040883,0.148070038737313,0.215427206800216,0.184838226812591,0.156247579517114,0.210883705973472,0.191841168735964,0.252663736484171,0.329162476915348,0.293533482518069,0.179784385738317,0.27266183451375,0.233436514647622
"hdz-187",0.18419883972194,0.219090600364091,0.261672258804545,0.236183558386202,0.216000649173778,0.117047455965523,0.194347704621577,0.189909636842017,0.109998055139952,0.22312281421659,0.106005574520025,0.100621672782004,0.147168412580866,0.103193296101511,0.105354818234582,0.160584502914496,0.12115178851933,0.0989031487182466,0.102245099424555,0,0.0999490232729884,0.0889781654263724,0.126768160035903,0.0856753843421298,0.158878212245189,0.0848598133347934,0.0856156041648369,0.0952304297189394,0.164827917061047,0.156099801226212,0.110747165864642,0.132719942369947,0.151900512896835,0.124517116221921,0.246249813635468,0.0983604348956017,0.124666534571045,0.169678215081085,0.13142285960397,0.138295225880183,0.143276623235715,0.142519682961634,0.167504616941148,0.121909577818984,0.140069425913864,0.0718099884226542,0.121059261860613,0.137684993944407,0.134508397576793,0.127904335634959,0.124860538544472,0.0965516839216725,0.0821087797785646,0.117488517567378,0.139603275977902,0.211895151951292,0.206836485665554,0.098235269126995,0.11640428188791,0.190615547118986,0.204835560765427,0.134090390509244,0.11747661413943,0.109185028034094,0.269408895497062,0.175983998364517,0.085804521177564,0.0911765250415932,0.185226996956974,0.166211012459889,0.17529084696824,0.115328865117368,0.227727226874184,0.233916808443942,0.149840798193105,0.207426420584168,0.104164412251675,0.0809377955512845,0.215212968964271,0.291806793826488,0.154045928161854,0.175960601213639,0.139711886185681,0.108907369872532,0.218549619456515,0.219787069220403,0.264673616587136,0.29728293035206,0.235433602452745,0.182099677050329,0.250217263868718,0.221214430958843
"hdz-184",0.138039132242627,0.171595536793774,0.22131094475411,0.191810043595955,0.17063487059787,0.104315390102334,0.150069419782362,0.140223425923172,0.110382557164733,0.187632519803772,0.116367076818702,0.0953615913747306,0.19900713450547,0.13692435455235,0.114185192146103,0.210033390081761,0.165541545257493,0.115198103319545,0.0890139415269653,0.0999490232729884,0,0.119247742014897,0.119399451663927,0.0878305262366326,0.197004820464213,0.111139168572598,0.138795005283733,0.0925798153749062,0.102759323695798,0.21568172253757,0.165525308608195,0.164247911166211,0.12807695598858,0.169708714979703,0.265040411860105,0.139054871412352,0.156814229538856,0.214577517259816,0.133393301723349,0.184151396712674,0.164114904799698,0.187597196337894,0.207130076525272,0.140417873886439,0.190282096984942,0.137797335497218,0.160068671728449,0.123615241286789,0.187634979478218,0.110376199794516,0.112736086689287,0.14799830340748,0.15100482905259,0.16622719982357,0.198603932255887,0.218984796292723,0.256025844475857,0.163379975445795,0.175674255664438,0.156537658629922,0.22512441921531,0.134507371824669,0.159504396036379,0.154727128688297,0.231205867295733,0.139186967111794,0.129424194137809,0.11074397217908,0.141810515203177,0.199490043994961,0.15297895244008,0.146211312979333,0.274034506249107,0.266473820766396,0.207946019044891,0.174507658027012,0.163251593679663,0.141653024226613,0.256996549604833,0.323540908083034,0.139437404588398,0.225822260502363,0.173967035597896,0.160890772180637,0.188120669649667,0.188364478884298,0.238694755325006,0.328394809672531,0.287579112377403,0.168824147991135,0.283542257000898,0.243564035991999
"hdz-181",0.178266452863609,0.21800852136514,0.25086532472552,0.230334608870011,0.199512209051972,0.127703541426457,0.18035077686252,0.181033638587893,0.102667757844946,0.209805616629636,0.109015407497933,0.124513143540661,0.157712894167056,0.102600624385034,0.140055701767964,0.162878768036684,0.124203668755861,0.109832109387479,0.122530630487557,0.0889781654263724,0.119247742014897,0,0.109480864187917,0.0990836324539086,0.18616740818469,0.0746962201497478,0.113166262073272,0.0988918421239832,0.16739831317215,0.16764525333893,0.103357093683247,0.147900120765863,0.143519818034214,0.123617841442526,0.250623604906995,0.11309631662262,0.131156747173969,0.160911833915047,0.133927227349426,0.157144894370109,0.145689043882022,0.158573612010904,0.188547483660018,0.101639040983665,0.155842342314324,0.111745221055702,0.165431710742922,0.110527559764334,0.115638107411829,0.146898338798158,0.140041070303488,0.104935106193094,0.113622589333024,0.139591548459662,0.155897657411996,0.208340599742776,0.226905564198404,0.100390580258332,0.130694578612074,0.174629645028775,0.207965384859895,0.143259403374768,0.144391062513116,0.111421112557765,0.259718012163485,0.169985049912092,0.0916471504802386,0.116827212089373,0.178002054357876,0.149727188373393,0.16667751528118,0.133545564179703,0.254792533565819,0.248802714489606,0.181389866525339,0.189502577146968,0.128243653423972,0.103105226462579,0.21979555669496,0.300565219328031,0.158382875489495,0.151598421460571,0.131081561082647,0.113167962353253,0.219901528857976,0.220451921044417,0.265379352796897,0.328706576403706,0.250088629721307,0.188859598587813,0.272881348185029,0.232244252586156
"hdz-180",0.187744120038841,0.224380167473377,0.233241721246508,0.220272265817652,0.208600584560379,0.109392188417066,0.200268045717698,0.184721879255048,0.0826341235410316,0.211638810759491,0.148715341029738,0.125592886844938,0.177220570418139,0.118106947306617,0.139445181464044,0.140420949232835,0.116281803296499,0.134118369123271,0.137070549943684,0.126768160035903,0.119399451663927,0.109480864187917,0,0.120670793289307,0.208476010583077,0.110414474310025,0.15141932736984,0.121066343962146,0.1517859746138,0.210198888036782,0.141078973219674,0.192013884594441,0.159021514120309,0.170101226526302,0.277501079035134,0.121546862956222,0.138275522131258,0.19925346311871,0.159179667603471,0.189681508301215,0.129811035916429,0.155945187831954,0.206361618567328,0.12619350950892,0.168442614657275,0.154246523973359,0.188521195889647,0.107749210784645,0.146590102430821,0.157983293670302,0.159746196842967,0.12977481425252,0.15634298734623,0.158201633068546,0.151788537641795,0.230065682201765,0.249884245650932,0.144522156927744,0.177601822285392,0.180113098657866,0.239965644949824,0.1610383663797,0.170962469443989,0.122563538086397,0.248838825195656,0.175984017236508,0.119225551997418,0.117543525013916,0.185110730334227,0.170815457242729,0.190791709688555,0.164384512185886,0.266782457753202,0.237959529551977,0.225458462700368,0.16270434969455,0.180807007711074,0.138279007717087,0.231663702138991,0.314190280265047,0.174579939024341,0.168898161354213,0.157585578784573,0.113227540556589,0.226309350579886,0.22475010854528,0.276006611022273,0.347175714784979,0.2686365905246,0.195955903396473,0.278581049049816,0.25651378446673
"hdz-167",0.174911182088999,0.220658926120301,0.253454443753473,0.221913335520666,0.203752179700095,0.116266222549896,0.179913733508664,0.188853493331617,0.106653019521738,0.223005990720847,0.127820640648473,0.114413525869305,0.158101132964599,0.0907977551515834,0.0839950682710683,0.161494974799093,0.125734655137256,0.0882301343781833,0.115125891004277,0.0856753843421298,0.0878305262366326,0.0990836324539086,0.120670793289307,0,0.159633965479324,0.0835998269987573,0.0979028651086424,0.0957565424367454,0.147861404549419,0.176398991240561,0.113967987399048,0.134050840205987,0.140753134867265,0.123927291890313,0.248335322655491,0.112176584465756,0.115179067178108,0.166243802323044,0.126523826146459,0.146874964500933,0.134246969242669,0.147324209820285,0.173995008787223,0.125792585046041,0.151147168399991,0.10647872046712,0.125515982417458,0.130241108000001,0.16173203010823,0.141239334363419,0.140776799806181,0.122093810274839,0.11167566244323,0.135558536359636,0.167307529774483,0.219072720173925,0.223336612349001,0.119143423927212,0.144697865079507,0.193327207513003,0.207741862776932,0.135669964865895,0.127760195244132,0.122897249703704,0.265289732147828,0.180582658198009,0.100470043307505,0.0911196901494228,0.185635540397887,0.161030258727482,0.135027443806705,0.12427548321909,0.230504778868374,0.238596570956107,0.183016880777917,0.206345834652584,0.133796092792143,0.111359710767999,0.226351764306529,0.295154361780976,0.154176045948944,0.166805941716556,0.115165079645439,0.131637416538597,0.211130713780949,0.203313581313156,0.25444522903226,0.300524240740736,0.262304397803528,0.176619427217155,0.254950147493744,0.227005045131063
"hdz-060",0.297254479290637,0.330628157892144,0.33454570698408,0.316173471409876,0.314092136688992,0.218837321976705,0.296381819808805,0.300085895934716,0.194793346045904,0.317563901645361,0.22867472225788,0.216399688601842,0.126644893749423,0.166321846148317,0.163267326427271,0.158861181492116,0.172160690210127,0.190347721571208,0.222687812593536,0.158878212245189,0.197004820464213,0.18616740818469,0.208476010583077,0.159633965479324,0,0.154842432362241,0.111636540782778,0.214399256574278,0.261492721415349,0.126900832489291,0.128199868516441,0.155589764759925,0.260019156303242,0.176145488498707,0.22379399267187,0.174537830921299,0.139410218596842,0.124614114887192,0.246834654331745,0.125912158331534,0.164677453370825,0.134400187396643,0.0958507584849673,0.189611353258124,0.126761039824934,0.146966952888504,0.122702801823994,0.225879534787338,0.168995514023128,0.247128866125352,0.2499505128798,0.173479241722789,0.154766674014632,0.169437577763746,0.141662512630346,0.222730175761964,0.180272671228337,0.144173295631491,0.153840647590087,0.29002216016313,0.219194323275888,0.218796974588422,0.160014549217036,0.164577601614105,0.363868835318577,0.288744000740236,0.184709903801739,0.153929329136511,0.3002525318822,0.171141479933542,0.249400734426897,0.179911973365673,0.128606986097239,0.151807112221619,0.173608192792783,0.292594010044029,0.177260614603342,0.176531969762586,0.201538094969644,0.273817402615377,0.265272999405748,0.154167828954,0.152106610602993,0.176198308445602,0.316766125602883,0.3100793561228,0.352141833496294,0.281138622937089,0.167310754663254,0.26242814624862,0.240347971557291,0.220253379688232
"hdz-174",0.190331819981433,0.221124297299254,0.269512918952446,0.244350251726381,0.206388212375452,0.123988643047884,0.193867268110507,0.183335281203974,0.0857891575119036,0.217110174816857,0.112465214953654,0.115754323164893,0.12334043428308,0.0886850369661719,0.092647265475516,0.146430489598586,0.101099967640839,0.0932812376945271,0.119807700765494,0.0848598133347934,0.111139168572598,0.0746962201497478,0.110414474310025,0.0835998269987573,0.154842432362241,0,0.070292032816596,0.0899825203153401,0.147307761679805,0.144522067702154,0.0900878590698635,0.122640602662002,0.14542576095623,0.112110569898296,0.258839893381876,0.0969329625420191,0.0798067485582118,0.147812953662257,0.135827956814586,0.144885893344834,0.114120645343579,0.129915168207612,0.160423663472699,0.0798925555392678,0.129400284777592,0.0931605358340616,0.13775013228122,0.098545051155715,0.120990445758983,0.140239044555625,0.158350602525855,0.0994707958769243,0.108442204931176,0.121347418642932,0.141493739200253,0.223567505835246,0.225114994895004,0.0850960488660308,0.134149525352102,0.182723000405575,0.221722874663294,0.156729876776975,0.13684557717642,0.0874695302728875,0.270963651990264,0.18037796201684,0.0717406190343709,0.0723651180505238,0.19616788520404,0.12754350247852,0.15450769197372,0.140898578375265,0.222284843776535,0.223568351472936,0.171677518556239,0.196419557893914,0.130628512098798,0.0880107474548117,0.20469770265631,0.297586834643496,0.16759065099886,0.1571796747138,0.107039027605971,0.104258655912384,0.223165480685506,0.216182588904898,0.271034519930236,0.319590319412442,0.239751295383302,0.186771127662249,0.265041486795188,0.238815544710257
"hdz-163",0.223631036925493,0.252742952535062,0.292604468045204,0.266929898224761,0.239482513487748,0.148911081295494,0.220838908731018,0.221339286050689,0.120293606718513,0.248991795355043,0.146333010995264,0.137262217129779,0.0988925404042038,0.100771462079104,0.089633322490123,0.129526366933736,0.105976170172016,0.108513246463479,0.152748801249925,0.0856156041648369,0.138795005283733,0.113166262073272,0.15141932736984,0.0979028651086424,0.111636540782778,0.070292032816596,0,0.12184986056577,0.18487756224229,0.114267775005596,0.066610112217273,0.0944968050619351,0.177569116369272,0.117398843594252,0.245194904210815,0.103088515853584,0.0815760924681198,0.128730512468476,0.167762785447294,0.117919095858478,0.12754701277131,0.0958444616973109,0.134454525383968,0.107886119535525,0.0991030551233782,0.0801310507186519,0.109406915882183,0.14614347286943,0.12153204423401,0.164934296758756,0.173828982842385,0.106254294272828,0.0946114911376286,0.121259292791376,0.11585235460941,0.219658341997696,0.196348863308479,0.0753738985750705,0.118257522888067,0.218293254132271,0.209353033226779,0.163301800980189,0.115886975861004,0.0985140748349925,0.300944193912223,0.213826273571811,0.106257354113385,0.0842604631438595,0.225416995733099,0.133338370749,0.180622029853487,0.135388904378984,0.182733365338508,0.190387628717093,0.138834380799134,0.230869357979358,0.119902677545256,0.0956698246021742,0.196965991683323,0.283009176631481,0.189107396263179,0.150379638847926,0.110979771644626,0.104402139285704,0.250348804640329,0.238611215042752,0.293219579595694,0.296388068881543,0.208335458822463,0.208865880115816,0.241884829251022,0.225847502993373
"hdz-098",0.145296137276205,0.166814708888226,0.229033972770411,0.200458381765493,0.145774928198714,0.0876817813998534,0.124961687883682,0.130145834108897,0.0883104660315397,0.168128366665983,0.0752031437599138,0.0781640542969312,0.190645755695167,0.136603203213467,0.105592349820353,0.197647469182888,0.15589924167956,0.0977294514563638,0.0866316807673568,0.0952304297189394,0.0925798153749062,0.0988918421239832,0.121066343962146,0.0957565424367454,0.214399256574278,0.0899825203153401,0.12184986056577,0,0.119194271540681,0.191784773867536,0.138516298490594,0.142841603307325,0.0832169381379251,0.119446527540231,0.251514631486444,0.0985052207141997,0.137159023263233,0.187937206831073,0.086401377589971,0.165102334414043,0.165089239522387,0.190128742702115,0.226461129967151,0.118929167777607,0.188672229456558,0.118501744760508,0.165713862384819,0.0983871341188752,0.161749586978891,0.087119159796396,0.102329795592895,0.114879676156917,0.129026239064349,0.142591560532795,0.184942714164087,0.22110564079658,0.239482352797348,0.132824038084194,0.14911185777676,0.146739700668166,0.211949589631739,0.121296394781042,0.141170833543842,0.137723383418065,0.224742039383386,0.110702441166352,0.0908037478843053,0.116487658376544,0.138536175074203,0.168322588990451,0.115826128164602,0.131744591880419,0.27943573983494,0.267406321254517,0.175577273663705,0.176918609318875,0.138863497354653,0.108958490886289,0.235061909413241,0.309773028454946,0.0969003529121552,0.190773550673626,0.147203899999926,0.138935074412847,0.168050392519793,0.160160198296957,0.214299504993914,0.315069644712191,0.277989520369472,0.165529400515938,0.278268575780777,0.233167361303989
