"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"k__Bacteria|p__Firmicutes"	0.594652559336574	0.74689152493926	0.7912558936991	0.129023029609498	0.63358123569794	0.566914498141264	0.674428571428571	0.466094420600858
"k__Bacteria|p__Bacteroidota"	0.340577637975407	0.232242389595541	0.183740534362052	0.294521527678444	0.298054919908467	0.355447526451244	0.278714285714286	0.496709585121602
"k__Bacteria|p__Proteobacteria"	0.0238776093794681	0.0175789624124625	0.0102871838834119	0.33156916034902	0.0301773455377574	0.0579067772376323	0.0377142857142857	0.0310443490701001
"k__Bacteria|p__Actinobacteria"	0.0277380611953103	0.000428755180791768	0.0024289184169167	0.223144042340152	0.00657894736842105	0.00128681727194738	0.00385714285714286	0.00286123032904149
"k__Bacteria|p__Fusobacteria"	0.0130111524163569	0.00271544947834786	0.0122874696385198	0.0184522958088972	0.0284610983981693	0.0178724621103803	0.00471428571428571	0.00243204577968526
"k__Bacteria|p__Tenericutes"	0.000142979696883043	0.000142918393597256	0	0.00328994421398942	0.00314645308924485	0.00057191878753217	0.000571428571428571	0.000858369098712446
