"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caccae"	0.00915070060051473	0.00214377590395884	0.00100014287755394	0.00143041052782148	0.00500572082379863	0.00529024878467258	0.00214285714285714	0.00629470672389127
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.0020017157563626	0.00214377590395884	0.00257179597085298	0.000572164211128594	0.0045766590389016	0.00629110666285387	0.00357142857142857	0.0067238912732475
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00371747211895911	0.00271544947834786	0.00528646949564223	0.00286082105564297	0.00314645308924485	0.00343151272519302	0.00428571428571429	0.00286123032904149
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii"	0.00257363454389477	0.00771759325425182	0.00300042863266181	0.00228865684451438	0.00143020594965675	0.00371747211895911	0.00385714285714286	0.00329041487839771
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.00271661424077781	0.000142918393597256	0.000571510215745106	0.014447146330997	0.00214530892448513	0.00214469545324564	0.00357142857142857	0.00185979971387697
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pullorum"	0	0	0	0.0268917179230439	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii"	0.00285959393766085	0.00200085751036158	0.00042863266180883	0.000858246316692891	0.00257437070938215	0.00185873605947955	0.00614285714285714	0.00972818311874106
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella dysenteriae"	0	0.000142918393597256	0	0	0	0.0248784672576494	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium reuteri"	0.00057191878753217	0	0	0.0237448147618366	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.00271661424077781	0.000285836787194512	0.00342906129447064	0.00286082105564297	0.00600686498855835	0.00543322848155562	0.000714285714285714	0.00157367668097282
