"Taxa"	"ivy24"	"ivy29"	"ivy36"	"ivy44"	"ivy46"	"ivy47"	"ivy70"
"k__Bacteria|p__Firmicutes"	0.732196589769308	0.812687526789541	0.142714142714143	0.790098726570325	0.88068019434124	0.584083440491499	0.759256611865618
"k__Bacteria|p__Bacteroidota"	0.146439317953862	0.0810115730818688	0.531531531531532	0.127629131492345	0.0595884538439554	0.265466495213602	0.0650464617583989
"k__Bacteria|p__Proteobacteria"	0.0366814729903998	0.0457208172596085	0.175032175032175	0.0786950922878809	0.0221491854815662	0.0957279611373053	0.142101501072194
"k__Bacteria|p__Actinobacteria"	0.0104599512824187	0.0167166738105444	0.144287144287144	0.0032908856774932	0.0324378393826808	0.0120017145306472	0.0101501072194425
"k__Bacteria|p__Fusobacteria"	0.0726465109614558	0.0411487355336477	0.00328900328900329	0.000143081985977965	0.0051443269505573	0.0425775110730104	0.0194424588992137
"k__Bacteria|p__Tenericutes"	0.00157615704255624	0.00271467352478926	0.00314600314600315	0.000143081985977965	0	0.000142877553936277	0.00400285918513224
