"Taxa"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae"	0.00114285714285714	0.00114285714285714	0.00171428571428571	0.000142857142857143	0.000285714285714286	0.000571428571428571	0.00271428571428571	0.001	0.00685714285714286	0.00157142857142857	0.00557142857142857	0.002	0.00328571428571429	0.00471428571428571	0.00342857142857143	0.00285714285714286	0.003	0.00357142857142857	0.00214285714285714	0.000714285714285714	0.00114285714285714	0.00157142857142857	0.002	0.000857142857142857	0.000857142857142857	0.00142857142857143	0.00285714285714286	0.000857142857142857	0.000571428571428571	0.00342857142857143	0.00228571428571429	0.00314285714285714	0.00128571428571429	0.002	0.002	0.001	0.00114285714285714	0.00114285714285714	0.00214285714285714	0.000285714285714286	0.000857142857142857	0.001	0.00257142857142857	0.00928571428571429	0.00242857142857143	0.000857142857142857	0.003	0.00214285714285714	0.00642857142857143	0.00242857142857143	0.00128571428571429	0.000857142857142857	0.00171428571428571	0.00185714285714286	0.000142857142857143	0.000857142857142857	0.00542857142857143	0.00114285714285714	0.00242857142857143	0.00228571428571429	0.00414285714285714	0.00171428571428571	0	0.00128571428571429	0.00157142857142857	0	0	0	0.00314285714285714	0.003	0.00228571428571429
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae"	0.000571428571428571	0.000428571428571429	0.000285714285714286	0	0.000285714285714286	0.000857142857142857	0.00128571428571429	0	0.000714285714285714	0.0112857142857143	0.00142857142857143	0.000857142857142857	0.001	0.000571428571428571	0.00328571428571429	0.00914285714285714	0.00157142857142857	0.001	0.00128571428571429	0.000142857142857143	0.000857142857142857	0.00257142857142857	0	0.001	0.000428571428571429	0.000142857142857143	0.00157142857142857	0.000857142857142857	0.000571428571428571	0.00257142857142857	0.00171428571428571	0.00171428571428571	0.000285714285714286	0.000428571428571429	0.00185714285714286	0.00114285714285714	0.000428571428571429	0.000714285714285714	0.000285714285714286	0.00142857142857143	0.000428571428571429	0.000285714285714286	0.000285714285714286	0.00371428571428571	0.00171428571428571	0.000857142857142857	0.000285714285714286	0	0.00228571428571429	0.00214285714285714	0.000285714285714286	0.000285714285714286	0.000428571428571429	0.00228571428571429	0.000285714285714286	0.000142857142857143	0.00214285714285714	0.00128571428571429	0	0.000285714285714286	0.000142857142857143	0	0.00328571428571429	0.000857142857142857	0	0.000142857142857143	0.00114285714285714	0	0.00257142857142857	0.00114285714285714	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae"	0	0	0.000571428571428571	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.00257142857142857	0.000857142857142857	0.000142857142857143	0.00471428571428571	0.000142857142857143	0	0	0	0	0	0	0	0.0187142857142857	0	0	0	0	0	0.00242857142857143	0	0	0.00771428571428571	0	0	0	0	0.000142857142857143	0	0.00242857142857143	0.000857142857142857	0.000142857142857143	0	0	0.002	0.000714285714285714	0	0.000142857142857143	0	0	0	0	0	0.0127142857142857	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0.0147142857142857
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae"	0.000428571428571429	0.000571428571428571	0	0.000142857142857143	0.000428571428571429	0.000571428571428571	0.000571428571428571	0.00157142857142857	0.000428571428571429	0.002	0.000857142857142857	0	0.000714285714285714	0.000285714285714286	0.000428571428571429	0.00114285714285714	0.000285714285714286	0.000428571428571429	0.000857142857142857	0.000428571428571429	0.00142857142857143	0.00142857142857143	0.000142857142857143	0.000428571428571429	0.000285714285714286	0.000428571428571429	0.00114285714285714	0.001	0.000428571428571429	0.00128571428571429	0.00342857142857143	0.001	0.002	0.00157142857142857	0.000571428571428571	0.00328571428571429	0.002	0.000142857142857143	0.000571428571428571	0.00128571428571429	0.000857142857142857	0.00171428571428571	0	0.00128571428571429	0.000285714285714286	0.00214285714285714	0.000285714285714286	0.000714285714285714	0.000428571428571429	0.00157142857142857	0.000142857142857143	0.000142857142857143	0.000857142857142857	0.000285714285714286	0.000428571428571429	0.000571428571428571	0.001	0.00942857142857143	0.000285714285714286	0.00185714285714286	0	0.000571428571428571	0.00171428571428571	0.000571428571428571	0.005	0.000571428571428571	0.000142857142857143	0.000857142857142857	0.00142857142857143	0	0.000714285714285714
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae"	0.000142857142857143	0.000714285714285714	0.000142857142857143	0.000428571428571429	0.000428571428571429	0.000571428571428571	0.000142857142857143	0	0.000571428571428571	0	0.002	0.000142857142857143	0.001	0.000142857142857143	0.000857142857142857	0.00442857142857143	0.000857142857142857	0.00228571428571429	0.000428571428571429	0.004	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.00128571428571429	0.00185714285714286	0.000285714285714286	0	0.000285714285714286	0.00128571428571429	0.000571428571428571	0.000142857142857143	0	0.000571428571428571	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.00142857142857143	0.000571428571428571	0.000285714285714286	0.000571428571428571	0.000428571428571429	0.00642857142857143	0.000285714285714286	0	0.000142857142857143	0.000857142857142857	0.000142857142857143	0.00171428571428571	0.00185714285714286	0.00114285714285714	0.001	0.000857142857142857	0.000142857142857143	0.00328571428571429	0.000428571428571429	0.00114285714285714	0.00128571428571429	0.000571428571428571	0.000714285714285714	0.000285714285714286	0.000142857142857143	0.00271428571428571	0.000428571428571429	0.00257142857142857	0	0.003	0.00157142857142857	0.00414285714285714	0.000714285714285714	0.000571428571428571	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae"	0.00128571428571429	0.000142857142857143	0.000571428571428571	0	0.000285714285714286	0.000857142857142857	0.000285714285714286	0.000714285714285714	0.000428571428571429	0.00114285714285714	0.000285714285714286	0.001	0.00128571428571429	0.00128571428571429	0.000571428571428571	0.00114285714285714	0.003	0.000571428571428571	0.000714285714285714	0.001	0.000285714285714286	0.00114285714285714	0.000571428571428571	0.000428571428571429	0.000714285714285714	0.000571428571428571	0.000857142857142857	0.000714285714285714	0.000285714285714286	0.00171428571428571	0.00142857142857143	0.00171428571428571	0.000714285714285714	0.00171428571428571	0.00214285714285714	0.000285714285714286	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.00157142857142857	0.000285714285714286	0.000714285714285714	0.00142857142857143	0.001	0.000571428571428571	0.001	0.000714285714285714	0.00185714285714286	0.001	0.000285714285714286	0.000285714285714286	0.000571428571428571	0.001	0	0.000285714285714286	0.00171428571428571	0.00171428571428571	0.000285714285714286	0.000428571428571429	0	0.000285714285714286	0.000285714285714286	0.000428571428571429	0	0	0	0	0.00242857142857143	0.00142857142857143	0.000428571428571429
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae"	0	0	0	0	0	0	0	0	0.000857142857142857	0.00814285714285714	0.00185714285714286	0.000857142857142857	0.000142857142857143	0.000857142857142857	0	0.000142857142857143	0.00114285714285714	0.00157142857142857	0.00328571428571429	0.00114285714285714	0.003	0.00228571428571429	0.000714285714285714	0	0.00128571428571429	0.000142857142857143	0	0.000857142857142857	0	0.002	0.000857142857142857	0.000285714285714286	0.001	0.00214285714285714	0.00285714285714286	0.00214285714285714	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0	0	0.00128571428571429	0.000142857142857143	0	0	0.000285714285714286	0.000428571428571429	0	0.00157142857142857	0.00185714285714286	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000714285714285714	0.000857142857142857	0.000142857142857143	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae"	0.000142857142857143	0	0	0	0	0	0	0	0.000428571428571429	0	0	0.000142857142857143	0.000428571428571429	0.00171428571428571	0.000428571428571429	0.00157142857142857	0.003	0.000428571428571429	0.000428571428571429	0.001	0.000142857142857143	0	0.000142857142857143	0	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000571428571428571	0	0.00142857142857143	0.00214285714285714	0.001	0.000428571428571429	0.00428571428571429	0.000857142857142857	0.000142857142857143	0	0.000142857142857143	0.00128571428571429	0	0.000285714285714286	0.001	0.000428571428571429	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0.000857142857142857	0.000857142857142857	0.000714285714285714	0.000142857142857143	0	0	0.000571428571428571	0	0	0.007	0.008	0	0.000714285714285714	0.000571428571428571	0.00142857142857143	0.000142857142857143	0	0.00114285714285714	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae"	0.00228571428571429	0.001	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000571428571428571	0.000714285714285714	0.000285714285714286	0	0.00328571428571429	0.000857142857142857	0.00142857142857143	0.000857142857142857	0.000285714285714286	0.000714285714285714	0.000142857142857143	0.000285714285714286	0.000571428571428571	0.000571428571428571	0	0.003	0.000428571428571429	0.000714285714285714	0.000142857142857143	0.000285714285714286	0.000714285714285714	0.000285714285714286	0.000142857142857143	0.00128571428571429	0.000285714285714286	0.00157142857142857	0.000714285714285714	0.000714285714285714	0.000857142857142857	0.000571428571428571	0.000857142857142857	0.00157142857142857	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.00157142857142857	0.000285714285714286	0.000285714285714286	0.000714285714285714	0.000857142857142857	0.000428571428571429	0.000714285714285714	0.000571428571428571	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.00114285714285714	0.000142857142857143	0	0.000714285714285714	0.00157142857142857	0.000428571428571429	0.000285714285714286	0.000285714285714286	0	0.000428571428571429	0.00142857142857143	0.001	0.000428571428571429	0	0	0	0	0	0.000857142857142857
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae"	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000428571428571429	0.00257142857142857	0.000285714285714286	0	0.000142857142857143	0	0	0.00157142857142857	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0.000571428571428571	0	0	0.000285714285714286	0	0	0	0	0	0.000285714285714286	0.00914285714285714	0.000285714285714286	0	0	0	0	0	0	0.000428571428571429	0	0.00414285714285714	0.000571428571428571	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0.00585714285714286	0.000142857142857143	0	0.000285714285714286	0.000285714285714286	0.000142857142857143	0	0	0.000142857142857143	0.00128571428571429	0	0	0	0.00128571428571429	0.000285714285714286	0.000142857142857143	0.000428571428571429	0.00128571428571429	0	0.00185714285714286	0	0.00185714285714286	0.00414285714285714	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae"	0	0.000857142857142857	0.00742857142857143	0.000857142857142857	0	0	0.00485714285714286	0	0	0.000142857142857143	0.000714285714285714	0	0	0	0.000428571428571429	0	0	0	0	0	0	0	0	0	0	0	0.000428571428571429	0.000142857142857143	0	0.006	0.000714285714285714	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0	0.00328571428571429	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0.00142857142857143	0	0	0	0	0	0	0	0	0.000285714285714286	0.000142857142857143	0.000428571428571429	0	0.00271428571428571	0.003	0	0	0.000428571428571429	0.000428571428571429	0	0.000142857142857143	0	0	0	0.00214285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae"	0.000142857142857143	0.000571428571428571	0	0.000142857142857143	0	0.000428571428571429	0.000714285714285714	0	0.000285714285714286	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000571428571428571	0.00142857142857143	0.000714285714285714	0.00142857142857143	0.000142857142857143	0.000142857142857143	0.003	0.000285714285714286	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000857142857142857	0	0.000142857142857143	0.000571428571428571	0.00142857142857143	0.001	0.000714285714285714	0.000857142857142857	0.000142857142857143	0.00114285714285714	0.00371428571428571	0.001	0.000571428571428571	0.000857142857142857	0.000285714285714286	0.000285714285714286	0	0.000857142857142857	0.000428571428571429	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.000428571428571429	0.000571428571428571	0.000142857142857143	0.000142857142857143	0.000571428571428571	0.000714285714285714	0.000142857142857143	0	0.000857142857142857	0.001	0.000428571428571429	0	0	0.000285714285714286	0.000428571428571429	0.000428571428571429	0.000857142857142857	0	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae"	0.000428571428571429	0.00114285714285714	0.000142857142857143	0.000714285714285714	0.000285714285714286	0.000571428571428571	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.000571428571428571	0.000857142857142857	0.000714285714285714	0.000571428571428571	0.000857142857142857	0.000285714285714286	0.000285714285714286	0.000571428571428571	0.000142857142857143	0.000142857142857143	0	0.001	0.000142857142857143	0.001	0.000428571428571429	0.000428571428571429	0.000285714285714286	0.000285714285714286	0	0.000571428571428571	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000571428571428571	0.000142857142857143	0.000285714285714286	0.000428571428571429	0.000142857142857143	0.000714285714285714	0.000571428571428571	0	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.001	0	0.000857142857142857	0	0.000428571428571429	0.000714285714285714	0.000571428571428571	0	0.000142857142857143	0.00228571428571429	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.000714285714285714	0.000142857142857143	0.000428571428571429	0.000142857142857143	0	0.00128571428571429	0.000285714285714286	0.000857142857142857	0.000142857142857143	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae"	0	0.000285714285714286	0.00457142857142857	0.000857142857142857	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0	0	0	0.000714285714285714	0.000142857142857143	0	0	0	0	0.000285714285714286	0	0	0	0	0	0.000285714285714286	0	0	0.00471428571428571	0.000857142857142857	0	0	0	0	0	0.00185714285714286	0	0	0	0	0.000142857142857143	0	0.00114285714285714	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0	0.000714285714285714	0.000142857142857143	0	0	0.000857142857142857	0.00357142857142857	0	0	0.000428571428571429	0.00228571428571429	0	0	0	0	0	0.00285714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Feifaniaceae"	0.00128571428571429	0	0	0	0	0	0	0	0.000714285714285714	0.000142857142857143	0.000285714285714286	0	0.000428571428571429	0	0.000857142857142857	0.001	0.000285714285714286	0.001	0.000571428571428571	0.000571428571428571	0.000285714285714286	0.000428571428571429	0.000142857142857143	0.000571428571428571	0.000142857142857143	0.000285714285714286	0	0	0	0.000142857142857143	0.000714285714285714	0.000285714285714286	0.000142857142857143	0.002	0.00128571428571429	0.000142857142857143	0	0	0.000142857142857143	0.000571428571428571	0.00157142857142857	0.001	0.000142857142857143	0.000142857142857143	0.00157142857142857	0.000571428571428571	0.000142857142857143	0	0.000571428571428571	0.000571428571428571	0	0	0.000142857142857143	0.00314285714285714	0	0	0.00171428571428571	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae"	0	0	0	0	0	0	0.00142857142857143	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0.000428571428571429	0	0	0.000571428571428571	0.000142857142857143	0.000142857142857143	0	0.000571428571428571	0.001	0	0.000571428571428571	0	0	0.000428571428571429	0.000142857142857143	0	0.004	0.00557142857142857	0.000142857142857143	0	0.00114285714285714	0.000571428571428571	0.000142857142857143	0	0	0	0	0	0	0.000428571428571429	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0.000142857142857143	0.000857142857142857	0.00185714285714286
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__"	0	0	0	0	0	0	0	0	0.000714285714285714	0.00314285714285714	0.00157142857142857	0.000428571428571429	0.000428571428571429	0	0.000142857142857143	0.000142857142857143	0.00157142857142857	0	0.00271428571428571	0.000571428571428571	0.00242857142857143	0.00157142857142857	0.000142857142857143	0	0	0	0	0	0	0	0	0	0.000428571428571429	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214285714285714	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae"	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0.00257142857142857	0.000571428571428571	0	0	0.000428571428571429	0.000571428571428571	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0	0	0.000857142857142857	0	0.000571428571428571	0	0	0	0	0	0.000428571428571429	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0	0.00157142857142857	0.000142857142857143	0	0.000285714285714286	0.000428571428571429	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0	0.000857142857142857	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000428571428571429	0.000428571428571429	0.000142857142857143	0.00157142857142857	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae"	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000285714285714286	0.000428571428571429	0	0.000142857142857143	0.000285714285714286	0.000857142857142857	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000571428571428571	0.00114285714285714	0	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0.000714285714285714	0	0.000142857142857143	0	0	0	0.000428571428571429	0.000142857142857143	0.000142857142857143	0	0.000428571428571429	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0.000428571428571429	0.00114285714285714	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.00342857142857143	0.000428571428571429	0	0	0	0.000142857142857143	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0	0.000428571428571429	0	0	0.000285714285714286	0.000285714285714286	0	0	0	0.000428571428571429	0.000142857142857143	0	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae"	0	0	0	0	0	0	0	0	0.000857142857142857	0	0.000285714285714286	0	0.000142857142857143	0	0	0.00185714285714286	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0	0	0.00357142857142857	0	0.000142857142857143	0.000285714285714286	0.000428571428571429	0	0.000142857142857143	0.00228571428571429	0.000285714285714286	0	0.000285714285714286	0.000285714285714286	0	0.000428571428571429	0	0	0.000142857142857143	0	0	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.002	0.000857142857142857	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000571428571428571	0.000142857142857143
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae"	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0.00142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.00114285714285714	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0.000285714285714286	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0.000571428571428571	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0.001	0	0.000142857142857143	0.000428571428571429	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.00657142857142857	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae"	0	0	0.000142857142857143	0	0	0	0	0	0.000285714285714286	0	0.000285714285714286	0	0	0	0	0.000428571428571429	0	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000857142857142857	0	0	0.000571428571428571	0	0.000142857142857143	0	0.00157142857142857	0	0	0	0	0	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.00228571428571429	0.000142857142857143	0	0	0.00128571428571429	0.000428571428571429	0	0.000285714285714286	0	0.000285714285714286	0	0	0	0.000285714285714286	0.000571428571428571	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae"	0.000285714285714286	0.000142857142857143	0	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0.000428571428571429	0	0.000142857142857143	0.000428571428571429	0	0	0.000142857142857143	0	0.000857142857142857	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0	0	0	0.000142857142857143	0	0	0.000285714285714286	0.000142857142857143	0	0	0	0	0	0	0.000142857142857143	0	0	0.000571428571428571	0	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0	0	0.00142857142857143	0.00242857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae"	0	0	0.000142857142857143	0	0	0	0	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0.000428571428571429	0	0.000142857142857143	0	0	0	0.000571428571428571	0.000571428571428571	0	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0	0.000857142857142857	0	0	0.000285714285714286	0	0.000428571428571429	0.000142857142857143	0.000285714285714286	0	0.001	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0	0	0.000571428571428571
"k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae"	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128571428571429	0.00514285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae"	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.000285714285714286	0	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0	0.000571428571428571	0.000285714285714286	0	0	0	0	0.000285714285714286	0	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0	0	0.000285714285714286	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000428571428571429	0	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000428571428571429	0.000142857142857143	0.000428571428571429	0	0	0.000285714285714286	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428571428571429	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Budviciaceae"	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0.000857142857142857	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0.000714285714285714	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae"	0	0	0	0	0	0	0.00171428571428571	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0.000571428571428571	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae"	0	0	0	0	0	0	0	0	0	0	0	0.000428571428571429	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae"	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0.000142857142857143	0.000714285714285714	0.000142857142857143	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.000428571428571429	0	0	0	0	0	0	0	0	0	0	0.000571428571428571
