"Taxa"	"W1"	"C1"	"W2"	"C2"	"C3"	"W4"	"C4"	"W6"	"C6"	"W7"	"C7"	"C8"	"W9"	"W10"	"C10"	"C29"	"C30"	"W33"	"C38"	"C39"	"W42"	"C42"	"W43"	"C43"	"C46"	"C48"	"C51"	"W52"	"C52"	"W54"	"C55"	"W57"	"C59"	"W60"	"C61"	"W63"	"C65"	"W68"	"C68"	"W73"	"C74"	"C75"	"C77"	"C82"	"W83"	"W84"	"W85"	"C86"	"W87"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"W93"	"W94"	"W95"	"C95"	"W96"	"W97"	"C99"	"W100"	"W101"	"C103"	"W104"	"C105"	"C106"	"W107"	"C107"	"W108"	"C108"	"W109"	"W111"	"C111"	"W112"	"C113"	"W114"	"C114"	"C116"	"C117"	"C118"	"C119"	"W120"	"C120"	"W121"	"C121"	"W122"	"W123"	"C123"	"C125"	"W126"	"W127"	"C128"	"C129"	"C137"	"W139"	"W140"	"C141"	"C142"	"C143"	"W144"	"C144"	"W150"	"C151"	"W152"	"C152"	"W153"	"W154"	"C154"	"C156"	"C157"	"C159"	"W164"	"W170"	"C174"	"C177"	"C178"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"C200"	"C201"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"	"C416"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae"	0.417	0.268571428571429	0.436714285714286	0.350857142857143	0.156	0.317857142857143	0.399285714285714	0.443714285714286	0.347428571428571	0.385285714285714	0.321	0.224142857142857	0.420285714285714	0.391428571428571	0.349857142857143	0.451571428571429	0.281714285714286	0.266285714285714	0.238	0.263714285714286	0.217142857142857	0.175714285714286	0.485142857142857	0.157285714285714	0.147142857142857	0.17	0.216714285714286	0.386714285714286	0.244714285714286	0.44	0.280714285714286	0.513857142857143	0.446714285714286	0.369428571428571	0.319857142857143	0.543142857142857	0.278142857142857	0.307428571428571	0.294571428571429	0.426428571428571	0.275142857142857	0.302428571428571	0.182571428571429	0.266	0.200714285714286	0.428285714285714	0.123857142857143	0.328571428571429	0.366571428571429	0.282	0.0882857142857143	0.197428571428571	0.141142857142857	0.202428571428571	0.151	0.211714285714286	0.288571428571429	0.298	0.160714285714286	0.410142857142857	0.389428571428571	0.375142857142857	0.430571428571429	0.327571428571429	0.150714285714286	0.408571428571429	0.316857142857143	0.134285714285714	0.284428571428571	0.315428571428571	0.401428571428571	0.187857142857143	0.261571428571429	0.341857142857143	0.285428571428571	0.326	0.051	0.133571428571429	0.0374285714285714	0.2	0.263	0.0685714285714286	0.161428571428571	0.322714285714286	0.108857142857143	0.0824285714285714	0.297857142857143	0.384428571428571	0.267285714285714	0.111285714285714	0.31	0.184857142857143	0.185142857142857	0.378857142857143	0.354571428571429	0.446857142857143	0.294142857142857	0.294571428571429	0.246142857142857	0.375142857142857	0.305142857142857	0.483	0.312571428571429	0.400571428571429	0.0467142857142857	0.298714285714286	0.0654285714285714	0.207428571428571	0.318571428571429	0.287428571428571	0.545142857142857	0.340857142857143	0.232714285714286	0.205571428571429	0.0441428571428571	0.334142857142857	0.435	0.445857142857143	0.33	0.367142857142857	0.302	0.158857142857143	0.337714285714286	0.419142857142857	0.419714285714286	0.233142857142857	0.500142857142857	0.371571428571429	0.403	0.067	0.026	0.470571428571429	0.491571428571429	0.739	0.545142857142857	0.379	0.370571428571429	0.0772857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae"	0.113714285714286	0.223571428571429	0.168714285714286	0.168	0.205142857142857	0.168142857142857	0.22	0.0798571428571429	0.149	0.109	0.197428571428571	0.190714285714286	0.135571428571429	0.0872857142857143	0.275285714285714	0.178285714285714	0.0862857142857143	0.142714285714286	0.259285714285714	0.181571428571429	0.264285714285714	0.38	0.116142857142857	0.321	0.270428571428571	0.335285714285714	0.280714285714286	0.166428571428571	0.222857142857143	0.114857142857143	0.231285714285714	0.111714285714286	0.159571428571429	0.166714285714286	0.123428571428571	0.0958571428571429	0.265	0.123714285714286	0.181714285714286	0.149142857142857	0.367857142857143	0.211714285714286	0.229428571428571	0.188142857142857	0.259714285714286	0.127857142857143	0.378571428571429	0.193857142857143	0.240142857142857	0.387285714285714	0.286714285714286	0.216142857142857	0.240714285714286	0.230428571428571	0.294857142857143	0.180142857142857	0.187	0.118142857142857	0.204714285714286	0.200571428571429	0.201285714285714	0.179571428571429	0.169428571428571	0.220428571428571	0.175857142857143	0.0645714285714286	0.249428571428571	0.308142857142857	0.132	0.215	0.156285714285714	0.251285714285714	0.203428571428571	0.255571428571429	0.221857142857143	0.220285714285714	0.224857142857143	0.278285714285714	0.145857142857143	0.229	0.246571428571429	0.211571428571429	0.288571428571429	0.195428571428571	0.180428571428571	0.183571428571429	0.178142857142857	0.154857142857143	0.163	0.340571428571429	0.338428571428571	0.114	0.0451428571428571	0.190857142857143	0.174142857142857	0.121285714285714	0.189571428571429	0.214714285714286	0.0975714285714286	0.117714285714286	0.106857142857143	0.13	0.225428571428571	0.0905714285714286	0.172142857142857	0.0708571428571429	0.120142857142857	0.0728571428571429	0.212714285714286	0.138	0.0708571428571429	0.335857142857143	0.269571428571429	0.241428571428571	0.024	0.254285714285714	0.172285714285714	0.194857142857143	0.0605714285714286	0.0737142857142857	0.107142857142857	0.173285714285714	0.108714285714286	0.102142857142857	0.253285714285714	0.409714285714286	0.102571428571429	0.184428571428571	0.147857142857143	0.0238571428571429	0.00685714285714286	0.0788571428571429	0.0721428571428571	0.0534285714285714	0.106428571428571	0.201571428571429	0.172857142857143	0.175285714285714
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae"	0.159142857142857	0.0745714285714286	0.125428571428571	0.131428571428571	0.111285714285714	0.216142857142857	0.144285714285714	0.364571428571429	0.239428571428571	0.138	0.174285714285714	0.113142857142857	0.139285714285714	0.0772857142857143	0.106714285714286	0.156571428571429	0.318285714285714	0.288857142857143	0.196142857142857	0.192	0.142571428571429	0.109285714285714	0.170142857142857	0.124142857142857	0.214428571428571	0.127428571428571	0.156571428571429	0.240142857142857	0.195714285714286	0.234857142857143	0.190285714285714	0.232571428571429	0.151142857142857	0.0838571428571429	0.283714285714286	0.158	0.195	0.123142857142857	0.214142857142857	0.222285714285714	0.113	0.364142857142857	0.126714285714286	0.207571428571429	0.172571428571429	0.253857142857143	0.155142857142857	0.319285714285714	0.213857142857143	0.124428571428571	0.271571428571429	0.268571428571429	0.297857142857143	0.300428571428571	0.194714285714286	0.0714285714285714	0.333428571428571	0.494428571428571	0.195	0.193	0.200571428571429	0.148571428571429	0.218142857142857	0.237428571428571	0.224	0.292714285714286	0.121714285714286	0.0655714285714286	0.289714285714286	0.147714285714286	0.264285714285714	0.151428571428571	0.245857142857143	0.134	0.213428571428571	0.197714285714286	0.114285714285714	0.154857142857143	0.0624285714285714	0.176714285714286	0.0965714285714286	0.112285714285714	0.138428571428571	0.304	0.174571428571429	0.088	0.224571428571429	0.261	0.193428571428571	0.106285714285714	0.0755714285714286	0.131142857142857	0.148428571428571	0.137714285714286	0.109	0.276428571428571	0.262285714285714	0.125142857142857	0.240571428571429	0.0405714285714286	0.0342857142857143	0.0642857142857143	0.138571428571429	0.136142857142857	0.207285714285714	0.052	0.108428571428571	0.0341428571428571	0.154428571428571	0.265142857142857	0.251285714285714	0.156428571428571	0.174857142857143	0.241571428571429	0.003	0.233142857142857	0.226571428571429	0.0921428571428571	0.149142857142857	0.0461428571428571	0.161142857142857	0.166571428571429	0.300285714285714	0.129285714285714	0.166142857142857	0.1	0.156142857142857	0.179285714285714	0.119571428571429	0.0287142857142857	0.0114285714285714	0.0934285714285714	0.0542857142857143	0.0237142857142857	0.155	0.117285714285714	0.204857142857143	0.108428571428571
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae"	0.109142857142857	0.121285714285714	0.0887142857142857	0.107857142857143	0.0585714285714286	0.0947142857142857	0.0492857142857143	0.0432857142857143	0.109571428571429	0.224857142857143	0.105857142857143	0.125428571428571	0.103857142857143	0.168714285714286	0.0827142857142857	0.0802857142857143	0.112571428571429	0.0875714285714286	0.0601428571428571	0.119285714285714	0.089	0.100571428571429	0.0805714285714286	0.107428571428571	0.113	0.104142857142857	0.0808571428571429	0.077	0.135	0.093	0.0848571428571429	0.05	0.0654285714285714	0.106142857142857	0.139285714285714	0.0607142857142857	0.0845714285714286	0.132285714285714	0.103857142857143	0.0565714285714286	0.0642857142857143	0.0382857142857143	0.0605714285714286	0.1	0.095	0.0582857142857143	0.109714285714286	0.0411428571428571	0.0525714285714286	0.0612857142857143	0.0524285714285714	0.0925714285714286	0.0841428571428571	0.0718571428571429	0.0818571428571429	0.118714285714286	0.0465714285714286	0.0335714285714286	0.0935714285714286	0.0612857142857143	0.0497142857142857	0.0845714285714286	0.0555714285714286	0.0565714285714286	0.196428571428571	0.0968571428571429	0.0991428571428571	0.118142857142857	0.066	0.115571428571429	0.0437142857142857	0.127857142857143	0.112142857142857	0.0708571428571429	0.0982857142857143	0.0777142857142857	0.0877142857142857	0.107285714285714	0.131142857142857	0.128857142857143	0.0711428571428571	0.11	0.0887142857142857	0.0362857142857143	0.0964285714285714	0.136285714285714	0.086	0.0678571428571429	0.0922857142857143	0.0478571428571429	0.0517142857142857	0.136	0.0495714285714286	0.0887142857142857	0.123714285714286	0.0311428571428571	0.0992857142857143	0.117285714285714	0.108	0.216857142857143	0.144142857142857	0.168428571428571	0.143714285714286	0.148142857142857	0.0837142857142857	0.259	0.0715714285714286	0.350142857142857	0.0535714285714286	0.0634285714285714	0.0388571428571429	0.0447142857142857	0.0787142857142857	0.0628571428571429	0.307	0.0245714285714286	0.0112857142857143	0.0134285714285714	0.163857142857143	0.187	0.147285714285714	0.0651428571428571	0.0881428571428571	0.106714285714286	0.000714285714285714	0.00428571428571429	0.109571428571429	0.084	0.130428571428571	0.0144285714285714	0.015	0.162571428571429	0.121714285714286	0.08	0.0862857142857143	0.128428571428571	0.0558571428571429	0.129285714285714
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae"	0.0412857142857143	0.137857142857143	0.028	0.133714285714286	0.246571428571429	0.044	0.101714285714286	0.0324285714285714	0.0988571428571429	0.0274285714285714	0.0664285714285714	0.129571428571429	0.023	0.0398571428571429	0.0457142857142857	0.0268571428571429	0.035	0.0605714285714286	0.0598571428571429	0.0704285714285714	0.0725714285714286	0.0577142857142857	0.0475714285714286	0.085	0.0582857142857143	0.0682857142857143	0.0257142857142857	0.0465714285714286	0.0474285714285714	0.0372857142857143	0.0381428571428571	0.0371428571428571	0.0791428571428571	0.0695714285714286	0.0354285714285714	0.0384285714285714	0.0405714285714286	0.09	0.0484285714285714	0.0538571428571429	0.0714285714285714	0.0235714285714286	0.045	0.0544285714285714	0.0758571428571429	0.0451428571428571	0.0287142857142857	0.0137142857142857	0.0228571428571429	0.0511428571428571	0.043	0.0291428571428571	0.0277142857142857	0.0538571428571429	0.0382857142857143	0.0357142857142857	0.021	0.00942857142857143	0.0488571428571429	0.029	0.0345714285714286	0.0758571428571429	0.023	0.0438571428571429	0.0638571428571429	0.0335714285714286	0.086	0.132285714285714	0.097	0.0584285714285714	0.0368571428571429	0.049	0.0502857142857143	0.059	0.0304285714285714	0.0658571428571429	0.0411428571428571	0.0761428571428571	0.0654285714285714	0.0487142857142857	0.146	0.0775714285714286	0.0858571428571429	0.0572857142857143	0.0642857142857143	0.063	0.0548571428571429	0.0365714285714286	0.112714285714286	0.165714285714286	0.0981428571428571	0.0438571428571429	0.0367142857142857	0.0517142857142857	0.0581428571428571	0.0537142857142857	0.023	0.0152857142857143	0.0772857142857143	0.0108571428571429	0.0311428571428571	0.0272857142857143	0.0331428571428571	0.0542857142857143	0.0657142857142857	0.052	0.0668571428571429	0.0184285714285714	0.0392857142857143	0.0534285714285714	0.0245714285714286	0.0294285714285714	0.0435714285714286	0.0508571428571429	0.032	0.0848571428571429	0.0698571428571429	0.107285714285714	0.0207142857142857	0.043	0.0112857142857143	0.0207142857142857	0.0138571428571429	0.0337142857142857	0.0485714285714286	0.0397142857142857	0.0427142857142857	0.023	0.032	0.00714285714285714	0.008	0.0465714285714286	0.0191428571428571	0.0482857142857143	0.0257142857142857	0.0247142857142857	0.0311428571428571	0.0821428571428571
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae"	0	0.0375714285714286	0	0.0285714285714286	0.0314285714285714	0.000142857142857143	0.00571428571428571	0.0108571428571429	0.00671428571428571	0.000142857142857143	0.0312857142857143	0.0861428571428571	0.000142857142857143	0	0.019	0.00228571428571429	0.0537142857142857	0.0368571428571429	0.0641428571428571	0.0592857142857143	0.0465714285714286	0.061	0.000142857142857143	0.0885714285714286	0.113428571428571	0.0791428571428571	0.0748571428571429	0	0.0824285714285714	0.0101428571428571	0.0394285714285714	0.000571428571428571	0.00257142857142857	0.000714285714285714	0.0258571428571429	0.00585714285714286	0.0408571428571429	0.000571428571428571	0.0634285714285714	0.001	0.0351428571428571	0.015	0.0378571428571429	0.0595714285714286	0.0584285714285714	0	0.0877142857142857	0	0	0.0167142857142857	0.0632857142857143	0.0527142857142857	0.0787142857142857	0.0524285714285714	0.0575714285714286	0.000428571428571429	0	0	0.0824285714285714	0.000142857142857143	0	0.0462857142857143	0.000142857142857143	0	0.08	0.000428571428571429	0.0357142857142857	0.0691428571428571	0	0.0362857142857143	0	0.0818571428571429	0	0.0392857142857143	0.059	0.000142857142857143	0.0867142857142857	0.0758571428571429	0.0977142857142857	0.0741428571428571	0.0452857142857143	0.094	0.054	0	0.129857142857143	0.0861428571428571	0.0575714285714286	0	0.000142857142857143	0.0307142857142857	0.0431428571428571	0	0	0.0614285714285714	0.054	0.00871428571428571	0.0702857142857143	0.0142857142857143	0.0567142857142857	0.00957142857142857	0.00671428571428571	0.00157142857142857	0.0482857142857143	0.00414285714285714	0.0667142857142857	0.00385714285714286	0.0845714285714286	0.0115714285714286	0.0221428571428571	0.0525714285714286	0.0118571428571429	0.0232857142857143	0.055	0.0374285714285714	0.0364285714285714	0.000428571428571429	0	0	0.016	0.00185714285714286	0.0708571428571429	0.0347142857142857	0.0385714285714286	0.0225714285714286	0.000142857142857143	0	0.000714285714285714	0	0.000428571428571429	0	0	0.000285714285714286	0.000285714285714286	0.00142857142857143	0.00142857142857143	0.00371428571428571	0.001	0.0714285714285714
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae"	0.0378571428571429	0.0651428571428571	0.0135714285714286	0.0417142857142857	0.0717142857142857	0.0225714285714286	0.042	0.00614285714285714	0.0315714285714286	0.0142857142857143	0.021	0.0598571428571429	0.0264285714285714	0.0261428571428571	0.0127142857142857	0.0215714285714286	0.0142857142857143	0.0355714285714286	0.0397142857142857	0.025	0.0571428571428571	0.0242857142857143	0.024	0.027	0.0178571428571429	0.0148571428571429	0.0121428571428571	0.0357142857142857	0.0115714285714286	0.0252857142857143	0.0202857142857143	0.0182857142857143	0.029	0.0495714285714286	0.00871428571428571	0.036	0.0155714285714286	0.0951428571428571	0.0194285714285714	0.0182857142857143	0.0337142857142857	0.0151428571428571	0.0127142857142857	0.039	0.0335714285714286	0.0405714285714286	0.017	0.00542857142857143	0.0144285714285714	0.028	0.012	0.012	0.00828571428571429	0.0157142857142857	0.0112857142857143	0.012	0.0185714285714286	0.0107142857142857	0.033	0.0135714285714286	0.0124285714285714	0.0357142857142857	0.0182857142857143	0.0231428571428571	0.0114285714285714	0.0324285714285714	0.0471428571428571	0.0578571428571429	0.065	0.0261428571428571	0.0157142857142857	0.031	0.0387142857142857	0.0348571428571429	0.0135714285714286	0.0427142857142857	0.0118571428571429	0.0644285714285714	0.0117142857142857	0.0291428571428571	0.0601428571428571	0.0231428571428571	0.0385714285714286	0.0377142857142857	0.046	0.026	0.0178571428571429	0.0225714285714286	0.083	0.128714285714286	0.0337142857142857	0.0292857142857143	0.0347142857142857	0.0224285714285714	0.0272857142857143	0.0451428571428571	0.00914285714285714	0.0237142857142857	0.0594285714285714	0.016	0.0184285714285714	0.0194285714285714	0.0235714285714286	0.0294285714285714	0.0174285714285714	0.0405714285714286	0.0207142857142857	0.0138571428571429	0.033	0.083	0.00928571428571429	0.0145714285714286	0.0164285714285714	0.0247142857142857	0.016	0.0515714285714286	0.0677142857142857	0.131571428571429	0.0317142857142857	0.0215714285714286	0.00885714285714286	0.0201428571428571	0.0134285714285714	0.0332857142857143	0.0727142857142857	0.039	0.00942857142857143	0.0124285714285714	0.0247142857142857	0.00328571428571429	0.00257142857142857	0.0211428571428571	0.00885714285714286	0.00428571428571429	0.00914285714285714	0.008	0.00842857142857143	0.0317142857142857
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae"	0.00385714285714286	0.006	0.0261428571428571	0.00214285714285714	0.0394285714285714	0.000571428571428571	0.0171428571428571	0.00328571428571429	0.00157142857142857	0.000142857142857143	0.006	0.001	0.000142857142857143	0.00142857142857143	0	0.000571428571428571	0.00742857142857143	0.00142857142857143	0.00614285714285714	0.000857142857142857	0.00285714285714286	0.00128571428571429	0.0147142857142857	0.001	0.000571428571428571	0.00442857142857143	0.003	0.000571428571428571	0.000428571428571429	0.00228571428571429	0.000714285714285714	0.00514285714285714	0.000857142857142857	0.0212857142857143	0.000428571428571429	0.000142857142857143	0.00142857142857143	0.000428571428571429	0	0.000142857142857143	0.000571428571428571	0	0.004	0.000714285714285714	0.005	0.000285714285714286	0.0131428571428571	0.00528571428571429	0.00542857142857143	0.00285714285714286	0.016	0.00242857142857143	0.0224285714285714	0.00357142857142857	0.0164285714285714	0.0751428571428571	0.0168571428571429	0.000142857142857143	0.0197142857142857	0.00128571428571429	0.00485714285714286	0.00214285714285714	0.00514285714285714	0.00157142857142857	0.00928571428571429	0.00185714285714286	0.001	0.00714285714285714	0.000571428571428571	0.0137142857142857	0.000285714285714286	0.00457142857142857	0.000285714285714286	0.0165714285714286	0.00314285714285714	0.00285714285714286	0.0107142857142857	0.00128571428571429	0.136428571428571	0.0275714285714286	0.00757142857142857	0.112428571428571	0.0387142857142857	0.00314285714285714	0.0277142857142857	0.123714285714286	0.00457142857142857	0.000142857142857143	0.001	0.008	0.000857142857142857	0.0118571428571429	0.232285714285714	0.00214285714285714	0.00814285714285714	0.000714285714285714	0.00485714285714286	0.000857142857142857	0.0172857142857143	0.00142857142857143	0.00228571428571429	0.000285714285714286	0.000571428571428571	0.00385714285714286	0.123571428571429	0.00371428571428571	0.283428571428571	0.00157142857142857	0.00271428571428571	0.000142857142857143	0.000285714285714286	0.000571428571428571	0.000428571428571429	0.00428571428571429	0.00314285714285714	0	0.00142857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.00328571428571429	0.0252857142857143	0.000857142857142857	0.00771428571428571	0.005	0.0884285714285714	0.000571428571428571	0.00357142857142857	0.00242857142857143	0.613428571428571	0.504428571428571	0.00171428571428571	0.0808571428571429	0.00128571428571429	0.00471428571428571	0.012	0.0142857142857143	0.148142857142857
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae"	0.0482857142857143	0.0128571428571429	0.0594285714285714	0.00828571428571429	0.00771428571428571	0.0645714285714286	0.00328571428571429	0.00371428571428571	0.00314285714285714	0.0281428571428571	0.0275714285714286	0.0138571428571429	0.0345714285714286	0.0438571428571429	0.0361428571428571	0.0265714285714286	0.0181428571428571	0.0178571428571429	0.0175714285714286	0.0191428571428571	0.0194285714285714	0.0142857142857143	0.0204285714285714	0.0148571428571429	0.0104285714285714	0.0151428571428571	0.0264285714285714	0.0221428571428571	0.012	0.0105714285714286	0.0255714285714286	0.012	0.0318571428571429	0.0664285714285714	0.00514285714285714	0.0172857142857143	0.0135714285714286	0.0695714285714286	0.00957142857142857	0.0224285714285714	0.00757142857142857	0.00828571428571429	0.00842857142857143	0.0147142857142857	0.0181428571428571	0.0141428571428571	0.0191428571428571	0.0592857142857143	0.0265714285714286	0.00214285714285714	0.0327142857142857	0.0271428571428571	0.0174285714285714	0.0111428571428571	0.0341428571428571	0.072	0.0268571428571429	0.0117142857142857	0.0181428571428571	0.0354285714285714	0.0412857142857143	0.00957142857142857	0.029	0.0337142857142857	0.00457142857142857	0.0235714285714286	0.004	0.0157142857142857	0.0314285714285714	0.007	0.0484285714285714	0.0181428571428571	0.0338571428571429	0.00557142857142857	0.0111428571428571	0.0177142857142857	0.0107142857142857	0.015	0.043	0.00828571428571429	0.00785714285714286	0.0165714285714286	0.0101428571428571	0.02	0.0187142857142857	0.0217142857142857	0.0108571428571429	0.0158571428571429	0.0374285714285714	0.00442857142857143	0.00428571428571429	0.0151428571428571	0.0138571428571429	0.0154285714285714	0.0131428571428571	0.000857142857142857	0.00885714285714286	0.0408571428571429	0.0128571428571429	0.0312857142857143	0.0998571428571429	0.025	0.0182857142857143	0.0217142857142857	0.0222857142857143	0.0282857142857143	0.0277142857142857	0.0215714285714286	0.007	0.0111428571428571	0.006	0.00485714285714286	0.0272857142857143	0.0332857142857143	0.0285714285714286	0	0.000142857142857143	0.000285714285714286	0.0442857142857143	0.0538571428571429	0.0328571428571429	0.0191428571428571	0.0218571428571429	0.0178571428571429	0	0.000142857142857143	0.0308571428571429	0.051	0.033	0.005	0.00128571428571429	0.0395714285714286	0.0168571428571429	0.0157142857142857	0.0207142857142857	0.024	0.0364285714285714	0.0117142857142857
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae"	0.0112857142857143	0.00614285714285714	0.00414285714285714	0.00585714285714286	0.0344285714285714	0.00471428571428571	0.00385714285714286	0.00228571428571429	0.00214285714285714	0.00914285714285714	0.00714285714285714	0.0107142857142857	0.069	0.0215714285714286	0.00457142857142857	0.00642857142857143	0.0125714285714286	0.00771428571428571	0.00757142857142857	0.0145714285714286	0.0121428571428571	0.0158571428571429	0.0171428571428571	0.0152857142857143	0.00828571428571429	0.00985714285714286	0.0121428571428571	0.00371428571428571	0.00742857142857143	0.00442857142857143	0.0191428571428571	0.00157142857142857	0.00457142857142857	0.00857142857142857	0.0194285714285714	0.00628571428571429	0.0164285714285714	0.00914285714285714	0.031	0.00357142857142857	0.00985714285714286	0.00414285714285714	0.0325714285714286	0.0217142857142857	0.0241428571428571	0.00571428571428571	0.0122857142857143	0.00314285714285714	0.00357142857142857	0.0102857142857143	0.0212857142857143	0.024	0.0198571428571429	0.0152857142857143	0.0152857142857143	0.04	0.004	0.00371428571428571	0.0492857142857143	0.00671428571428571	0.00485714285714286	0.009	0.00328571428571429	0.00714285714285714	0.0164285714285714	0.0102857142857143	0.0147142857142857	0.0221428571428571	0.006	0.028	0.00471428571428571	0.0272857142857143	0.009	0.0115714285714286	0.0141428571428571	0.00728571428571429	0.174142857142857	0.0184285714285714	0.0861428571428571	0.0271428571428571	0.009	0.0811428571428571	0.03	0.00357142857142857	0.0217142857142857	0.0412857142857143	0.0135714285714286	0.0121428571428571	0.00771428571428571	0.025	0.0184285714285714	0.0168571428571429	0.00528571428571429	0.0124285714285714	0.0175714285714286	0.00971428571428571	0.006	0.0168571428571429	0.00814285714285714	0.0245714285714286	0.0145714285714286	0.0144285714285714	0.0222857142857143	0.0185714285714286	0.0917142857142857	0.0631428571428571	0.0678571428571429	0.0497142857142857	0.0174285714285714	0.00785714285714286	0.00271428571428571	0.00328571428571429	0.00742857142857143	0.0165714285714286	0.0252857142857143	0.006	0.00271428571428571	0.00314285714285714	0.0197142857142857	0.0288571428571429	0.0218571428571429	0.0115714285714286	0.009	0.0231428571428571	0.000571428571428571	0.0247142857142857	0.00485714285714286	0.0111428571428571	0.0261428571428571	0.00171428571428571	0.00857142857142857	0.0181428571428571	0.0178571428571429	0.00914285714285714	0.00842857142857143	0.0108571428571429	0.00742857142857143	0.0438571428571429
