"Taxa"	"ophelia19"	"ophelia37"	"ophelia43"	"ophelia45"	"ophelia48"	"ophelia49"	"ophelia55"	"ophelia57"	"ophelia59"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae"	0	0	0.00042863266180883	0.000143204926249463	0	0	0.000714694110920526	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae"	0	0	0	0.000286409852498926	0.000429061784897025	0.000143000143000143	0	0.00028604118993135	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__"	0.000285918513223731	0	0	0.000143204926249463	0.000143020594965675	0	0	0.00028604118993135	0.000143184421534937
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae"	0.000428877769835597	0	0	0.000143204926249463	0.000143020594965675	0.000143000143000143	0	0.000143020594965675	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae"	0.000428877769835597	0	0.000142877553936277	0	0.000143020594965675	0.000286000286000286	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae"	0	0.000143020594965675	0	0.000143204926249463	0	0	0.00028587764436821	0	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae"	0	0	0	0	0	0.000572000572000572	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__"	0	0	0	0	0	0	0.000142938822184105	0	0.000286368843069874
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae"	0.000142959256611866	0	0	0.000143204926249463	0	0	0	0.000143020594965675	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae"	0.000142959256611866	0	0	0	0.000143020594965675	0	0	0.000143020594965675	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae"	0	0	0	0.000286409852498926	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae"	0	0	0	0.000143204926249463	0	0	0	0	0.000143184421534937
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae"	0	0	0.000142877553936277	0	0	0	0.000142938822184105	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae"	0	0.000143020594965675	0	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae"	0	0	0	0	0	0	0	0.000143020594965675	0
