"Taxa"	"kubo14"	"kubo15"	"kubo21"	"kubo30"	"kubo48"	"kubo58"
"k__Bacteria|p__Firmicutes"	0.297884505431675	0.732	0.726311276261255	0.41999141999142	0.618584703359543	0.383867276887872
"k__Bacteria|p__Proteobacteria"	0.575328759291023	0.134285714285714	0.116049735600972	0.513227513227513	0.0363116511794139	0.165474828375286
"k__Bacteria|p__Bacteroidota"	0.0797598627787307	0.0842857142857143	0.148778047734743	0.0431860431860432	0.314510364546104	0.392591533180778
"k__Bacteria|p__Fusobacteria"	0.0458833619210978	0.0461428571428571	0.00100042875518079	0.00314600314600315	0.0281629735525375	0.00586384439359268
"k__Bacteria|p__Actinobacteria"	0.000714694110920526	0.00271428571428571	0.00786051164784908	0.0204490204490204	0.00171551107934239	0.0504862700228833
"k__Bacteria|p__Tenericutes"	0.000428816466552316	0.000571428571428571	0	0	0.000714796283059328	0.0017162471395881
