"Taxa"	"warble.1"	"warble.2"	"warble.3"	"warble.4"	"warble.6"	"warble.7"	"warble.9"	"warble.10"	"warble.12"	"warble.14"	"warble.15"	"warble.20"	"warble.33"	"warble.42"	"warble.43"	"warble.45"	"warble.49"	"warble.50"	"warble.52"	"warble.53"	"warble.54"	"warble.57"	"warble.58"	"warble.60"	"warble.63"	"warble.68"	"warble.69"	"warble.73"	"warble.80"	"warble.83"	"warble.84"	"warble.85"	"warble.87"	"warble.88"	"warble.89"	"warble.90"	"warble.93"	"warble.94"	"warble.95"	"warble.96"	"warble.97"	"warble.100"	"warble.101"	"warble.103"	"warble.104"	"warble.106"	"warble.107"	"warble.108"	"warble.109"	"warble.110"	"warble.111"	"warble.112"	"warble.114"	"warble.117"	"warble.118"	"warble.119"	"warble.120"	"warble.121"	"warble.122"	"warble.123"	"warble.125"	"warble.126"	"warble.127"	"warble.135"	"warble.136"	"warble.137"	"warble.139"	"warble.140"	"warble.141"	"warble.144"	"warble.145"	"warble.147"	"warble.148"	"warble.149"	"warble.150"	"warble.151"	"warble.152"	"warble.153"	"warble.154"	"warble.157"	"warble.158"	"warble.159"	"warble.161"	"warble.162"	"warble.164"	"warble.170"	"warble.173"	"warble.178"	"warble.180"	"warble.181"	"warble.185"	"warble.187"	"warble.188"	"warble.189"	"warble.191"	"warble.192"	"warble.197"	"warble.200"	"warble.202"	"warble.221"	"warble.222"	"warble.224"	"warble.225"	"warble.227"	"warble.228"	"warble.229"	"warble.230"	"warble.232"	"warble.234"	"warble.236"	"warble.240"	"warble.243"	"warble.245"	"warble.247"	"warble.250"	"warble.251"	"warble.257"	"warble.262"	"warble.263"	"warble.265"	"warble.269"	"warble.272"	"warble.280"	"warble.282"	"warble.283"	"warble.286"	"warble.292"	"warble.293"	"warble.296"	"warble.307"	"warble.308"	"warble.310"	"warble.315"	"warble.318"	"warble.319"	"warble.324"	"warble.325"	"warble.326"
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.0018860571098272	0.00206073089311599	0.00191236421631729	0.00201347469402661	0.00173948810467502	0.00186515936928955	0.00181100802090473	0.00192155407260578	0.00185629732678157	0.00173005009539451	0.00188813518042461	0.00185890909609083	0.00195086419490015	0.00194116633146773	0.0018791324675904	0.00182066832589045	0.00202176769709148	0.00178236004380705	0.00178178690246419	0.00174939814016433	0.00182196942721191	0.00181038938248494	0.00180686385179465	0.00194279090493179	0.00182919440956028	0.00191671812718978	0.00199578848932964	0.00188428242951585	0.00191991377327538	0.00198568637049128	0.00177063413672085	0.00200683363971786	0.00188636608420978	0.0016155959007646	0.00188891975547023	0.00184835038174674	0.00201340175689942	0.00207576610428036	0.00154757105945163	0.00188690882675175	0.0022874178480723	0.0018040701763851	0.00188207623817652	0.00274686561693358	0.0017886069111828	0.00175888834592697	0.00192301499101603	0.00181047912371244	0.00188655219609628	0.00186329663184862	0.00198373070917392	0.00192937631830307	0.0019651667129861	0.00183455738011452	0.00182861261430089	0.00197991133925764	0.00185707284804358	0.00200825710488849	0.00177905069178083	0.00198478226978388	0.00181173935178714	0.00299410061236519	0.0024727349716837	0.00208147000072893	0.00218545191639047	0.00197015828751988	0.00179217370929492	0.00193219651753692	0.00208463265544539	0.00187206567484587	0.00207116328758342	0.00201894389186984	0.00191878034496648	0.00195287677103275	0.00190919575964717	0.00184641337068105	0.00187393936136408	0.0022319225051833	0.0019035839899161	0.00206212510193369	0.00188968600531564	0.00201924281921644	0.00185628071787369	0.00278434904442946	0.00216487133698928	0.00249344409585043	0.00215339309801387	0.00200889507490785	0.00191614135248256	0.00202976717565803	0.00199313379211314	0.00200281348295697	0.0026462200919973	0.00189243642183587	0.00198854517087304	0.00189587326240369	0.00193674120154322	0.00188532704571743	0.00200642760767312	0.00185870766019255	0.00197834760404448	0.0017668817312752	0.00344217839937739	0.00202407141574028	0.00185956082626884	0.00187026651465404	0.00196611040831808	0.00199540920528554	0.00235309032095253	0.00194111426874827	0.0034228945347568	0.00197926938222379	0.00182537687985369	0.00279863640860924	0.00192529249003601	0.00221006294866361	0.00195220221565362	0.00190693811598748	0.00184212150706883	0.00215131491821494	0.00196371821779322	0.00203394494324404	0.00187470596805578	0.00193318835979373	0.00201913432328019	0.00222300822825319	0.00185341619499358	0.00192407217277814	0.00164728030770521	0.00247795432267104	0.00181359588631192	0.00213249729366001	0.00215346820445327	0.00207773690213957	0.00189160267620561	0.00191452192829245	0.00182651421980404	0.00182421622395818
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.00196583621370838	0.00203740691287637	0.00208354548118852	0.00215977271753082	0.00171671183225313	0.00212527278030936	0.00206949850381342	0.00215138943251867	0.0020359449222922	0.00184092497629899	0.00189727215468986	0.00178338354042164	0.00195138637838751	0.00197777126756142	0.00177311606751537	0.00191081296671748	0.00212861565765088	0.00195290240977673	0.00186387409279565	0.00190944651475284	0.00188899731126485	0.00169949735326828	0.0020650072412469	0.00196796505187675	0.00185648064053749	0.00201468739452479	0.00199011569854988	0.0018527919876737	0.00204928429079976	0.00195626817501618	0.0018787011771793	0.00186619649552109	0.00182898831147258	0.00176749425648794	0.00196561774349087	0.00187823525128849	0.00208794628520595	0.00188967911738331	0.00161385002758322	0.00182965863581898	0.00177605276203847	0.00180038155523444	0.00194523958993865	0.00146996233705207	0.00178858378672396	0.00197252744311231	0.00195720346468411	0.00188138424274455	0.00196864564435184	0.00176948283426453	0.00184900036922726	0.00200045831755692	0.00197672593628179	0.00196186224322558	0.00199080172731468	0.00201317729063484	0.00191100204196373	0.00165442109118981	0.0019359238669694	0.00198779348585169	0.00182568445566329	0.00162884630836238	0.00159650502009317	0.00217458961424258	0.00246999432424214	0.00201969960153938	0.001850124373527	0.00181006327692512	0.00201448524442417	0.0018897332606674	0.00201186565458803	0.00293656113483681	0.00189045275247172	0.00233518165283947	0.00199791671728755	0.00208354668395726	0.00205789251430225	0.00256277502447542	0.00178538110786939	0.00251895691948991	0.00203658321663633	0.00185305734643955	0.00192523702105698	0.00148884136480485	0.00188316043930335	0.00303394200671841	0.00217922380032048	0.00229472408009813	0.00187237861449268	0.00229697498342148	0.00222406273277972	0.00214661915429466	0.00169715562088184	0.00170384327608626	0.00209724251563851	0.00140774445885475	0.00192613475958201	0.0019413310094687	0.002183207643621	0.00189149046249956	0.001807957190226	0.0019096612316883	0.00101761458398728	0.00188051845272164	0.00183346516735923	0.00244195186616506	0.00200936301108218	0.00276767913455667	0.00177326646214089	0.00193882278162004	0.00100268030944177	0.00215740236867679	0.00218798041541884	0.00151942881570019	0.00199960337953098	0.00163619324514883	0.00150565678921471	0.00196278229116662	0.00200864535980512	0.00170698433128257	0.00189295330772734	0.00197805504619773	0.00192966997110593	0.0020582783615903	0.00199618536806488	0.0021648977294005	0.00207356354896709	0.00181116788036748	0.00168915615526778	0.0016317553982654	0.00208335585168504	0.00181042250956122	0.00215425070598287	0.00198984447874966	0.0017774833305235	0.00190770034781804	0.00165928597606326	0.00190190216909153
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.00180284828507035	0.0019700239862912	0.00174312369473682	0.00188252110584	0.00188197821209354	0.00188148125983256	0.00186131717808195	0.00196207940545063	0.00184675444554344	0.00184434643787287	0.00160834942749068	0.00180177622564359	0.00167467817799309	0.00170131586692448	0.00181243522208985	0.0018917496645038	0.0016030779467381	0.00189882210368329	0.00172819175887753	0.00187959050887294	0.00181784911535203	0.00180397524586694	0.00192611137455761	0.00181067882731163	0.00173243681246767	0.00170439834174157	0.00170837796288351	0.00177700412075733	0.00184586820949179	0.00169928169262445	0.00174712233374973	0.00191605994316366	0.0019233142511058	0.00192189920163098	0.00178734918719745	0.00184990788495113	0.00209149616208371	0.00196398778975745	0.00200174223736685	0.0018380998217548	0.00183771031322148	0.00191652398740796	0.00174866096198553	0.00237403402067606	0.00186808697182886	0.00185670618406204	0.00157867273247968	0.00173504879223044	0.00171785435498602	0.00184863073844063	0.00173518262127578	0.00168019620686318	0.00163172207071244	0.00168482707960379	0.00168563661321523	0.00156034248974553	0.00166279381259348	0.00206884673120452	0.00181929792949706	0.00161034215072534	0.00179075450292729	0.00239575466171037	0.00230128004887021	0.00187640617819462	0.00207635493412693	0.00193691953549399	0.00201493085965816	0.00199327616935939	0.00204133800970634	0.00187464375920262	0.00185745973597518	0.00226645172201098	0.00163973484470735	0.00220487865548801	0.00181997698691771	0.00178504016970947	0.00205675115412584	0.00206362874534208	0.00192011459715202	0.00218111782945384	0.00203819406672393	0.00205191627522536	0.00179807548000556	0.00213264946846921	0.00184856220523312	0.00209749242868825	0.00186837108802058	0.0020721694116969	0.00193951971034667	0.00196365445323406	0.00193929576386167	0.00202961438980608	0.00244911357802278	0.00193165924462007	0.00185354214674468	0.00228740233286603	0.00188697404047165	0.00198151100427692	0.0021491169624086	0.00175116819400151	0.0019013619148188	0.00187302707519147	0.00232182341438925	0.00196389742465375	0.00188954619974219	0.00197628267423343	0.00201981807602661	0.00219505402267905	0.00190525436047442	0.00187852671365187	0.00277518663283923	0.0020088102138152	0.00202233207385643	0.00242810914315576	0.00178189413230812	0.00227418063022115	0.00219526381164355	0.00183675915425419	0.00197018469554043	0.00211276394040367	0.0016986303886435	0.00171098086105344	0.00198226706678582	0.00205535378034805	0.00191378709198756	0.00209603009100736	0.00202971187411762	0.00195532550092608	0.00197269938351795	0.00222670605661577	0.00195923261879769	0.00193834282103881	0.00195068591219005	0.00188715050338375	0.00167788402182976	0.00174953761198959	0.0022427525689164	0.00181980865916102
"Human Diseases|Infectious diseases: Bacterial|Legionellosis"	0.00212835421766317	0.00162553937394903	0.00217995324249694	0.00210805299646278	0.00200887574136057	0.0018956966755519	0.00204687906163654	0.00174160393399196	0.00189208197469073	0.00208951383124998	0.00262266795023223	0.00207115234566485	0.00245092192592389	0.00252973171552302	0.00202466308733108	0.00175770328764844	0.00262996046170777	0.00180657805545221	0.00235664775813916	0.00183308997177284	0.00212500124903093	0.00199862572934433	0.00185876402152609	0.00222253742855904	0.0022667954210951	0.0027008609581602	0.00246444498481907	0.00217969387535569	0.00200881766476173	0.00236185934120659	0.00245906794296432	0.00184891562976977	0.00184409400228351	0.00181406291720261	0.00215423453676787	0.00199230108452471	0.00129599123115814	0.00173953052537882	0.00179482158655306	0.00194632004841721	0.00189445367841707	0.00179410612759804	0.00223997051069405	0.00136515648419422	0.00201354231295353	0.00205965471233717	0.00281893645407145	0.0022669490131409	0.00250195838381127	0.00188606248829104	0.00230467526516162	0.00254384986029526	0.00255959469313261	0.00255933584990451	0.00255367952619588	0.00286544955402894	0.00261595959248405	0.00152601428541525	0.00222042441964657	0.0027864310768676	0.00219556941547292	0.00126396118164202	0.00111421487345489	0.00186792099165011	0.00123582951505542	0.00178285545250158	0.00174529122098684	0.00162957859487113	0.00137998557435044	0.00185235718691764	0.00176704346328546	0.00116654656817758	0.00262370605177249	0.00126257437170583	0.00204159524554319	0.00235636067273483	0.00181231963638673	0.00126433842391316	0.0020402777755206	0.0012200257826309	0.00153490021811755	0.00142738035900836	0.00221811797621578	0.00112365078714847	0.00207266409397717	0.00109058674750614	0.0019586813895565	0.00130889073260008	0.00155619626388701	0.00160209860500595	0.00179367630695455	0.0012776267341932	0.00136723645733304	0.00158661690399649	0.00179250935232137	0.00105283510022425	0.00192948195082244	0.00178493010586226	0.00134649039317859	0.00214992353313464	0.00143053268519451	0.00188909102505027	0.000894929409533921	0.00172508298346325	0.00180830588535465	0.00171954067726962	0.00151590305369873	0.00135749458494795	0.00179829365642965	0.00212935308447402	0.00067360386602746	0.00122622306115042	0.00149371136873344	0.000715660504089439	0.0021545902307975	0.000873473777310602	0.00122573270491084	0.00196648432816857	0.00153744096465636	0.00119210169289495	0.00199175280487336	0.00225858797801187	0.00177042712961307	0.00151915352325019	0.00176796920230175	0.00154461668420955	0.00155216705611658	0.00155822456551388	0.00172709064359089	0.000963045029910418	0.00172192018095977	0.00172352081536175	0.00178932287714338	0.00152822340691013	0.0022537879068196	0.0021319289070966	0.00121178258868069	0.00203097106483557
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.00161375414654447	0.00182821366662227	0.00156443931013489	0.00170758867976413	0.00140942403826779	0.00155748710466874	0.00152288883190682	0.00165220244774055	0.00156060969041416	0.00137897525778048	0.00148449354949131	0.0014792770017476	0.00153430796326544	0.00156351235591755	0.00160679615856293	0.0015892108493562	0.00161752782121025	0.00152177556244938	0.00144033263279583	0.00148320360676973	0.00150979165750302	0.00152359088736406	0.00149681967642429	0.00164334882095975	0.00154483526211868	0.00152098220944211	0.0015954799168669	0.00152291736651843	0.00156858282342782	0.00158553850052093	0.00143167280967721	0.0017849040928618	0.00163359412935084	0.00133038785039949	0.00155702837430475	0.00152852923666585	0.00195233624935328	0.00186706771829294	0.00130705442466303	0.00158536132615641	0.00208710289670894	0.00157796504799549	0.00153863713108441	0.00315900880612262	0.00153700869251638	0.00142895727454172	0.00147468461647751	0.00144017489191257	0.0015089046608068	0.00159171844585229	0.00168329333843973	0.0015314533243864	0.00158776685089682	0.00144057957391381	0.00142101507867021	0.00151556700258958	0.00145593619725142	0.0020208294230555	0.00144386045306108	0.00157439002300961	0.00148186422980507	0.00360197632996368	0.00283308260051679	0.0017608908283341	0.00190971372513768	0.00169868047624012	0.0015491562843002	0.00185183160330433	0.0019383319445486	0.00162848932582058	0.00181553733018082	0.00170641944096367	0.00153678941757771	0.00172384310656562	0.00159610806157034	0.0015223998848916	0.00160147878877646	0.00194405250017369	0.00184696226344378	0.00187248443883738	0.00165791202227295	0.0018687305019711	0.00149386967158945	0.0027307494157901	0.00186798189906318	0.00209782339625117	0.00185787677943052	0.00179452220323588	0.001699810632464	0.00177718249632074	0.00167938120766634	0.00178787692709839	0.00288721447115997	0.00170063775753089	0.00172235025385741	0.0021722834093094	0.00176914474844838	0.00173739861356013	0.00190623245077573	0.00147231701844375	0.00178389184574636	0.00150557083616215	0.00402713281132288	0.00183012307819504	0.00166487627402427	0.00158142249612537	0.00178179595848542	0.00170948072504846	0.00221964948912917	0.00167240644391915	0.00424879739826928	0.00187483426212244	0.00164758571511949	0.00318889637727171	0.00156522412129486	0.00267190290220951	0.00207046641900259	0.00161133689679857	0.00159301961490643	0.00218192204843089	0.00158114332286291	0.00162828434014018	0.00164818040575535	0.00173156253745955	0.00174729029652425	0.00206727918285031	0.00160384690048673	0.00176132148346392	0.00145343616958006	0.00258619921697623	0.00156197952607451	0.00198982931461419	0.00190510127237853	0.00188747857790119	0.00158396906679115	0.00151176208187953	0.00217354356451835	0.00156311350458619
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00149191413504972	0.0017623516660807	0.00126300215285489	0.00139357578963115	0.0014063853748169	0.00151168743773201	0.00146555038047254	0.00138885677455579	0.00151830952164343	0.00147629929160016	0.00133568191332773	0.00127252880735114	0.00129343334536703	0.00121332578716025	0.00170907339828199	0.00168584748626431	0.00116431892522703	0.00163024342936131	0.00151969283737428	0.00170981897900943	0.00154587911520453	0.00186418629391469	0.00159533498293156	0.00143014883770457	0.00161669147920665	0.00123576652214507	0.0013232461639228	0.00159873793911522	0.00127416175330267	0.0011544968330784	0.0014445642007722	0.00146880007471737	0.00170635817823713	0.00162944127564023	0.00144342539897398	0.00124423677635616	0.00176259296812159	0.00176592665362049	0.00158278171596436	0.00162194848361826	0.00217653076785902	0.00185231204037598	0.00143842405296397	0.00333755052262277	0.00162853564740316	0.00140017723493838	0.00116360942781019	0.0015352722845183	0.00128480590609211	0.00170747575088421	0.00143608383845291	0.0012720092395559	0.00112671267703108	0.00136359125857213	0.00124766954868483	0.00112350905274568	0.00131981386495208	0.0018721978846207	0.00144846009461433	0.00115722113557828	0.0014572644629169	0.00413682721707759	0.00294819106460334	0.0011876195234732	0.00117600298770829	0.00128532012380728	0.00146941794396014	0.00177108651910856	0.00161437037444991	0.00158325160705636	0.00143987086457923	0.00115956510961669	0.0014533688385405	0.00139632800160981	0.00137832477158368	0.00125494275277278	0.00119220073176196	0.00114561065102213	0.0019040177865679	0.00160277051199772	0.00173282464072097	0.00194396367252121	0.0012861951213799	0.00228910511333608	0.0015975291931047	0.00091977741646407	0.00135520697905671	0.00127393774122323	0.00159912816137452	0.00130021656885457	0.00130516545672341	0.00146934884555618	0.00275393619381851	0.00170436452792643	0.00131225650209816	0.00225208571944516	0.00165339406540363	0.00151744033568637	0.00171570811900029	0.00157123583832493	0.00170889741224173	0.00176120805328869	0.00450052772128176	0.00191096571751315	0.00159951380584587	0.00133658861790181	0.00169413541372155	0.0013750677809609	0.00202121909913667	0.00133243409417934	0.00400503648254828	0.00186531019334517	0.0015391937656648	0.00301884665690332	0.00128135197526028	0.00268524763498963	0.00214407591330811	0.00143134097270841	0.00166440101623986	0.00228145376407144	0.00159478026783965	0.00128898269425212	0.00182374095175825	0.0016185975988984	0.00143397995277139	0.00179999683674097	0.00157817253693143	0.00202806348848808	0.00178974669805517	0.00264158050313087	0.00164484115990376	0.00196725736956843	0.00177457524033007	0.00189119110756511	0.00182023315343201	0.00136743739163061	0.002632902071855	0.00164965324825672
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.00173541765734096	0.00166665075031639	0.00197980893209523	0.00196904971445791	0.00167769934680878	0.00187335076611638	0.00168976457188498	0.0016452173563497	0.00177740675232507	0.00177195338822647	0.00215688270983245	0.00180021456313372	0.00208129644655901	0.00203456432458795	0.00172551660765423	0.00158614246153065	0.00218054605066288	0.00161566671492261	0.0019051793016187	0.00164598867945972	0.00177994441367749	0.0017155563918223	0.00175031270517745	0.00188457778384466	0.00181671649114268	0.00209288548608958	0.00218784971571366	0.0019587559731861	0.00184697274130995	0.00201945579286058	0.00190714802240819	0.00151664039979969	0.00156792104395162	0.00151959706478672	0.00192170256126284	0.00155663220443726	0.00138183152802775	0.00150155389011593	0.00112413019712527	0.00172748557517686	0.00174728524790665	0.00150288291855534	0.00199884190760945	0.00111099044302746	0.00152678580668143	0.00176165765352083	0.00229699872031098	0.00201586798734628	0.00203213362010962	0.00160098701073636	0.00191003338680571	0.00213163934036206	0.00198417686542439	0.00209149797926005	0.00213506924266328	0.00239810596232532	0.00212425901841345	0.00128752091995424	0.00184583143241421	0.00223539230406518	0.00179520161633233	0.00135878432866171	0.000928139541102586	0.00183113407774154	0.00170472032140012	0.00167208263361058	0.0013631014539643	0.00120813370274986	0.0012908948301823	0.00152767475143168	0.00154438885364792	0.00178972931568807	0.00212066648030009	0.00145179944026176	0.00182705813448991	0.00190020699821002	0.00159966871862656	0.00176421227692378	0.00168457749666761	0.00160688610977637	0.00153244627630898	0.00127667746077255	0.00183041748012747	0.000818885204602588	0.00175339551978016	0.00235767662455751	0.00188246498587615	0.00148413328735419	0.0012984025013624	0.00160513716886935	0.001793007745667	0.00141323548309344	0.00116868695003254	0.00115051695460803	0.00167462763448225	0.000851640048688534	0.00152966860493979	0.00131833335823072	0.00142827474811207	0.00208556131284303	0.00125960157522743	0.00168030275821656	0.000488410679752353	0.00155077823540698	0.00147142893291018	0.00178223695155575	0.0014938794628525	0.00183259737565862	0.00141392028898387	0.00164462591333611	0.000269894226146865	0.00129989653065002	0.00141965744188219	0.000655218064634517	0.0018770236704833	0.000668214815945389	0.000976371787653783	0.00172560081723343	0.00162460258993891	0.00102293116959728	0.0020914535326281	0.00215834648080504	0.00156729920911104	0.00143374758465934	0.00153779189073074	0.00149981461540722	0.00152797592536466	0.00134664389230065	0.00138773622337317	0.00083871290940123	0.00161558073498673	0.00146396967359209	0.00182098350050022	0.00154713918898253	0.00201992606025704	0.00205925954020943	0.00103214608627317	0.00170660606432642
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00130288963746839	0.00179712491066112	0.00117926700310625	0.00137155562038585	0.0015314368661299	0.00128510513812415	0.00123320563697602	0.00118887839581287	0.00122192858621685	0.0014009596097053	0.00128981498795929	0.0013015289349974	0.00130980894329124	0.0012749627643411	0.00149547203670957	0.00136737224079419	0.00122240428954731	0.0014061669171571	0.00135575814304869	0.00141444137037185	0.00140332387057852	0.0014861278745096	0.0012969607666549	0.00142563439867786	0.00132937077523724	0.0011792403290529	0.00132062186835756	0.00134370910646034	0.00139293604618861	0.00127463479820879	0.00130069175506022	0.00163510547123042	0.00164898146637294	0.00142490641129748	0.00135376423840757	0.00131972208768995	0.00181916366755301	0.00173349722255467	0.0015999892447509	0.0013717578476248	0.00186607791545035	0.00152503236944808	0.00138568598483516	0.0023815591676207	0.00131655175653007	0.001369184906717	0.00124108966042685	0.00136032974577252	0.00122456070858722	0.00145645095273147	0.00150197731917973	0.00127623239267575	0.00119552490708562	0.00130961973317381	0.00129885742284753	0.00120820926324421	0.00134964001341567	0.00221267315357343	0.00130981636588147	0.0012065944256295	0.00137198239061518	0.00245177462201558	0.00280594637943679	0.00116922572601396	0.00118080428140445	0.00113722108914718	0.00144224651345798	0.0014480765635069	0.00140681011132159	0.00127216090194088	0.00134849453954268	0.0012486133401673	0.00134194314612649	0.00136682540303622	0.00128199750375453	0.00119512271031668	0.0011702532097493	0.00121776914570883	0.00181856034065868	0.00154250229849137	0.00146171455757153	0.00165406908809718	0.00128802458248154	0.00306037767455573	0.0016568172122818	0.00143101688696941	0.00141466058938836	0.00109629169926831	0.00133173417234158	0.00126153580692115	0.00120250502760299	0.00129037832848556	0.00235881908269768	0.00145651157130333	0.0011658136375682	0.0031523046860113	0.00154060005305738	0.00136051624998045	0.00162028638494825	0.00139143657272674	0.00154282562140649	0.00139178319960621	0.00269310299524734	0.00149740855245782	0.00138290391358542	0.00133693604871056	0.00146123933666865	0.00145987474903763	0.00183574303216409	0.00131722586410147	0.00332313447101695	0.00199269997198534	0.00134865516213317	0.003091718341129	0.00119012721070046	0.00314660067111578	0.00266187249289839	0.001231166211483	0.00136750008202128	0.00213522194663663	0.00137967928738431	0.00126646784586081	0.00143709072145664	0.00143255162836742	0.0012867628925891	0.00157016312767302	0.00130080324664815	0.00163358995621656	0.00157229027003864	0.00246697770472976	0.00139425009024836	0.00171464782213791	0.00168320110812402	0.00184819404686256	0.00145728057485819	0.0014849840300192	0.00260921757913724	0.00144687038991922
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00143143951708154	0.00158829273370799	0.00140244552338785	0.0014255285058075	0.00163842363200719	0.00151287689990156	0.00142462102423437	0.0014214665862991	0.00150054730196168	0.0015670790616757	0.00134921917670691	0.00147987234001252	0.00134571001969863	0.00129466192085739	0.00148716934821648	0.00161625171386123	0.00118774494493146	0.00156186535466116	0.00143117378451762	0.00166200065791441	0.0015176607669804	0.00155755838007814	0.00156459712774227	0.00141033650657388	0.00144584438426914	0.00121527807755595	0.00131006915933915	0.00148609464085648	0.00149227388413525	0.00137207612415366	0.00142097453455238	0.00158131353547209	0.00161426970892822	0.00171588700856529	0.0015018728520947	0.00153202053485075	0.00162459088985317	0.00156154107058384	0.00174291056167318	0.00149338714777754	0.00153359200427456	0.00160704780726642	0.00139530981917587	0.00154989972092981	0.00149088401682072	0.00154541750128084	0.00125636392114369	0.00149858462191212	0.00129626034207178	0.00157350022746738	0.00139985119351894	0.0013312072301089	0.00130513356828272	0.00135756018086107	0.00136892842412582	0.00120452652361462	0.00136401587466426	0.00169319727409528	0.0015105613757816	0.00120933693333042	0.00154204141418974	0.00140296582887751	0.00180638004377938	0.00143290294444006	0.00152355281725308	0.00148668275817037	0.00169141946520383	0.00161551058304112	0.00158447876218933	0.001538524952045	0.00143678262134583	0.00154532120988507	0.0013562553223055	0.00158695847625825	0.00145556238889777	0.00135992562452586	0.00136807431812878	0.00151585942628539	0.00163586364196561	0.00169381034889058	0.00166605181865051	0.00169502366759609	0.00143021530767824	0.00184226265523824	0.00149958313122457	0.00161394088766184	0.00143575632947049	0.00157232257322518	0.00158059598682271	0.00151106847390788	0.00144024168252558	0.00160555849702595	0.00163476951740455	0.00162461244423073	0.00150561174792877	0.00189781299409908	0.0015492246941415	0.00148571746308616	0.00168908910882092	0.00154733415625099	0.0014920855301381	0.00156084521995062	0.00166063731001695	0.00151473006963786	0.00146766526797639	0.00153890840584385	0.00153548015768821	0.00159214745603412	0.00149330634513072	0.00139786582908057	0.00173806725691474	0.00149679834065041	0.00152091047974617	0.0019774787575748	0.00134978515829373	0.00199372776932713	0.00178415236002922	0.00145450680882861	0.00158249355004532	0.00182119471584778	0.00153554838830783	0.00140814985335316	0.00169424417746435	0.00161821249684329	0.0014316887141009	0.00165272144623053	0.00170316917090613	0.00170856372106124	0.00181386208985564	0.00193212070222521	0.00163380228532029	0.00161937737077492	0.00158605069371137	0.00151718219278249	0.00153413381657114	0.00152465287059919	0.00196418086029579	0.00153556070758049
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00136996007831676	0.00149464203931345	0.00137373831101066	0.00117539244658861	0.00103266237663686	0.00134565767798582	0.00139122424247973	0.00172806883112818	0.00150084089778631	0.00108616060035183	0.000848274308995941	0.00115059449609187	0.000919130330252538	0.00099930579003216	0.00145837604175089	0.00163063523499045	0.000961934320202246	0.00148682114673596	0.00102262268654535	0.00132230234084238	0.0012324186956121	0.00136025204208765	0.00135726818713214	0.00126973179237229	0.00135617015980233	0.00104067198820216	0.00104419839219345	0.00121440681185722	0.00099811039035696	0.00100674378675035	0.00110026769552028	0.00138027942278805	0.00145454088458114	0.00121911633552879	0.00120191061350978	0.0010569809554792	0.00205337086830649	0.00150599082479234	0.0010797233099356	0.00150242454083917	0.00132190219562267	0.00145967853284135	0.00121590986873749	0.00195803097014732	0.00152968521249955	0.00107768687442259	0.000773827381877334	0.0010594868224644	0.0010944429872916	0.00152777431513535	0.00105969338764228	0.00105609254141785	0.000931668798254781	0.000908920457030803	0.000861401170703742	0.000786909026117236	0.000823802742891148	0.00161917367747574	0.00119799133211782	0.000912985297062528	0.00115239133011255	0.00233575206927667	0.00203446261702498	0.00169542138648629	0.00202324863437813	0.00201631162116397	0.00142338166039298	0.00180646353825395	0.00190120535264382	0.00167724437933406	0.00168494354164833	0.0015391367146293	0.000901453451079253	0.00195188508989054	0.00145133685650988	0.00122908841589048	0.0019273457140075	0.00187191221367344	0.00123201968482143	0.00170572338118061	0.00162247003073989	0.00178209454185205	0.00112317019822487	0.00174959630243678	0.00106700021991903	0.0013901650332176	0.00139661669146075	0.00218774335342886	0.00171482700504213	0.00158998365899031	0.00162235260882383	0.00185773988873596	0.00161149077600815	0.00168057830206713	0.00187410237589985	0.00165860335164915	0.00155074921168083	0.00173706845894676	0.0016367506250034	0.00110520035009357	0.00219001263217698	0.00141568080863881	0.00282124847216027	0.00172808154971225	0.00181509664905388	0.00138413960190087	0.00199690537783005	0.00140875086874851	0.0014248053699196	0.00137535038697778	0.00252751281645415	0.00201190680589996	0.00214290305121944	0.00217973242966188	0.00133984199972981	0.00226765266816182	0.00167593019240793	0.0016188524884261	0.00172762995664284	0.00199510686508906	0.0013846433412599	0.00125123256758441	0.00151764093897965	0.00184507919884394	0.00191741538077566	0.00167339702387576	0.00162736629619151	0.00159701066794045	0.00127513445275616	0.00218800471441095	0.00164429386746934	0.0016571389774247	0.00132890573564806	0.00167470236014515	0.00112167511951222	0.00103145222064217	0.00181322887244945	0.00138934931605397
