"Taxa"	"jarjarbinks14"	"jarjarbinks15"	"jarjarbinks21"	"jarjarbinks29"	"jarjarbinks32"	"jarjarbinks44"	"jarjarbinks49"	"jarjarbinks68"
"Metabolism"	0.722122097260057	0.72093197925647	0.751625509626673	0.733744044200564	0.727932965665252	0.710209601696548	0.716192497290127	0.729894635367775
"Environmental Information Processing"	0.1327543241852	0.13741920931547	0.109429218771374	0.12469406060418	0.125042135713605	0.116994465353753	0.138514047389734	0.121034748247708
"Cellular Processes"	0.0629461244790766	0.0610701670162578	0.0520077737832664	0.058156947388352	0.0615664385023104	0.0795326076626023	0.0639899427301349	0.0617628657068022
"Genetic Information Processing"	0.0455731088238715	0.0458068102113667	0.0512622539145337	0.0482656660226118	0.0475996954069983	0.0477434784199307	0.0460705584572367	0.0496811399198991
"Human Diseases"	0.0260275035183689	0.0251076528515976	0.0254772097204171	0.0255667732376043	0.0276181360359984	0.0330635423359306	0.0251476917058815	0.0270183895042395
"Organismal Systems"	0.0105768417334257	0.00966418134883757	0.010198034183736	0.00957250854668835	0.0102406286758364	0.0124563045312356	0.0100852624268858	0.0106082212535756
