"","C1","C2","C3","C4","C6","C7","C8","C10","C29","C30","C38","C39","C42","C43","C46","C48","C51","C52","C55","C59","C61","C65","C68","C74","C75","C77","C82","C86","C87","C88","C89","C90","C91","C92","C95","C99","C103","C105","C106","C107","C108","C111","C113","C114","C116","C117","C118","C119","C120","C121","C123","C125","C128","C129","C137","C141","C142","C143","C144","C151","C152","C154","C156","C157","C159","C174","C177","C178","C200","C201","C416"
"C38",0.147376749170546,0.164502337680302,0.250309246555637,0.124036212466951,0.183263172048083,0.102915213743057,0.14598601812613,0.110208008765968,0.151410242252629,0.228512888832048,0,0.0987417421390428,0.152947861878019,0.116799209054311,0.0676099740207291,0.124028495578067,0.0981202044522524,0.0948655426503088,0.0662193962026864,0.148460791540294,0.23083242122647,0.060472501729779,0.13440652653021,0.111190466765414,0.153602498195102,0.177965237116801,0.100092105740546,0.143416409519196,0.131163323244041,0.124867201664488,0.092992088916144,0.0906894418348635,0.0871934240461664,0.121876497318162,0.0972453344201874,0.126850538250493,0.164818913241539,0.0850504493866576,0.171793466245958,0.10355473657255,0.0778690046528692,0.100335491860834,0.224416533349346,0.296638507211806,0.0903947095317526,0.102404050128638,0.196280923605719,0.10971539513753,0.117707206788376,0.125737709876476,0.212537515558919,0.111188171094425,0.122752915170497,0.130460206692234,0.225229598100362,0.188734863926808,0.23208718199159,0.205111417953014,0.109686379003724,0.208802170126031,0.332970377732589,0.150706531158023,0.303774280534159,0.107394630842171,0.0804800080885118,0.0999118952195453,0.189165490546885,0.205338682863347,0.108430378093251,0.229559265124871,0.263610195321864
"C39",0.143147757948996,0.104428023237524,0.254416579943896,0.121120269169581,0.123297923996809,0.0538562206397178,0.104944408268551,0.154552386263265,0.10338315804444,0.155486658382081,0.0987417421390428,0,0.199983872667343,0.166321218936176,0.107650160968576,0.174718276309178,0.162384252607738,0.0575648592489489,0.0815701982678477,0.105406281646215,0.14277668162632,0.0929272688827783,0.0547161416588656,0.176544661049093,0.13047329126526,0.210964579953957,0.0371979035252277,0.147945208006829,0.19091526477174,0.204362351714445,0.0971803217026187,0.127787753244257,0.0885195429637018,0.180119876068796,0.0948170093407471,0.0738645527437954,0.105892972119978,0.0918362539308627,0.216257323495683,0.0511811111229143,0.107964806068821,0.0747484944142173,0.240927698299455,0.267386639786115,0.0878372242320769,0.147412226369527,0.193166704771291,0.167238354153364,0.131847546430216,0.0640231789007719,0.290765241288136,0.175415861909276,0.060086119455293,0.0540166204796481,0.189819275523563,0.137358608901951,0.168261513452369,0.210796258718755,0.0852633200079579,0.187972740914667,0.312917168894059,0.113709798916678,0.26268519782483,0.174015168694192,0.133843954377009,0.127758627464298,0.158857682738018,0.195433549143125,0.153483584631819,0.314450965836084,0.218869120868226
"C42",0.198401856624838,0.261413714456942,0.298903211393154,0.250866062212332,0.29423928721919,0.201703621293658,0.212611580800389,0.140144379337025,0.25028670749776,0.32835628835192,0.152947861878019,0.199983872667343,0,0.065830600034812,0.133907456418032,0.0527955205748875,0.110334015961537,0.186811894938063,0.161686869337761,0.264155762761782,0.322492445849063,0.150204550249868,0.226130783099293,0.0792762300740822,0.276019129206399,0.220808046575946,0.206077243082876,0.261299122335442,0.0711887194217373,0.129805277980083,0.17951207804764,0.181266265542055,0.193524678405097,0.100015137812681,0.17205261714768,0.237408508058626,0.244794941007671,0.17010128020085,0.119635514067228,0.191743994285346,0.126656880789699,0.194605470778022,0.251325952194755,0.303236684150953,0.168443492655809,0.178766797790658,0.218802792863506,0.108350831985213,0.185619039947666,0.228572837400577,0.170823239414265,0.1128638480797,0.213362181385981,0.207046786481445,0.360242125321831,0.301059683687589,0.2899764297844,0.222489287812822,0.188213478190464,0.26404839615199,0.362345141526244,0.285154458255799,0.425275064751109,0.133994404884236,0.124557092584122,0.234765712871832,0.327065386167347,0.317778046624939,0.233948797864892,0.127097260860167,0.284977174671345
"C43",0.154868937511734,0.217808026931577,0.26292930443852,0.206668185450383,0.249002408628641,0.173466257438666,0.161196200537257,0.120304412691253,0.228828206083811,0.303915564999116,0.116799209054311,0.166321218936176,0.065830600034812,0,0.0974692010498272,0.040511157340033,0.0828423591662213,0.156832290351577,0.140631353276647,0.225947843818965,0.300803239259626,0.128306411484183,0.203498850850702,0.0779643729994334,0.255415739630884,0.203958389724165,0.173869155113735,0.240013860873858,0.101585767950524,0.108071490571126,0.155513028714517,0.148739945383555,0.170359859331812,0.084192641553342,0.135374290943755,0.196874744074501,0.209053359218632,0.12840078368097,0.0811850765057431,0.165332436652652,0.0954008402941168,0.171588202296656,0.221258525439067,0.276055778691574,0.138110297382837,0.138692336437399,0.177251655277242,0.0653226234964841,0.132823229532912,0.206923944035996,0.150776611093407,0.0851186742980469,0.190274555344719,0.183752511706942,0.330747875330935,0.255062954479934,0.271648478233188,0.202383513238354,0.165484846467496,0.233961814465711,0.334326550309864,0.245429953211235,0.407136585313158,0.123702727510762,0.100115957625567,0.191901244626295,0.286856157606717,0.279985212769491,0.195455880122003,0.183856422443835,0.243290049279538
"C46",0.159667999540622,0.185215115172078,0.274908239688334,0.173982717760558,0.196674843449891,0.113825256180442,0.146975513549464,0.120549828674542,0.168771097913338,0.221566294095473,0.0676099740207291,0.107650160968576,0.133907456418032,0.0974692010498272,0,0.101743838349519,0.105194222940425,0.0802649170278543,0.0769335809664896,0.189447695446413,0.218093654200533,0.0612771024209334,0.124626827186398,0.142163008608473,0.174246781832863,0.193874944403614,0.110058879999806,0.164647299743914,0.149226296397038,0.125929574108792,0.0834438891030231,0.0743349505929299,0.0919178396568176,0.111918548049174,0.0870397446002017,0.157458122494092,0.130537056173428,0.0991670410520248,0.158349779674935,0.107924021766015,0.0611398590529153,0.0955252657978082,0.205786739544331,0.272493795171031,0.0771933503146439,0.143083777067749,0.180538761832009,0.107662395561524,0.10735353225804,0.128483165391984,0.224985366028127,0.142891199658849,0.131673080859366,0.134324903766764,0.264218710959486,0.200764243893907,0.22595457265785,0.200237166404943,0.106014727305968,0.207438192350013,0.334007800931432,0.188684639354839,0.326464482368254,0.131750649349024,0.0907169145566851,0.143442850582943,0.233584107120718,0.258756818071628,0.157108905168693,0.248060798585118,0.252273857851379
"C48",0.172649845743052,0.23418883386242,0.285356381939524,0.222128234285705,0.261560712336225,0.165446301837704,0.181442952574022,0.113011411215043,0.224041828614426,0.296765167022783,0.124028495578067,0.174718276309178,0.0527955205748875,0.040511157340033,0.101743838349519,0,0.0819683416678066,0.153911198752615,0.137235603648471,0.234411265451123,0.298824101443711,0.124275241284385,0.201729313987001,0.0677694961166123,0.248149907534698,0.204713406850823,0.17770873118699,0.232879348202479,0.080110388982563,0.0991494034727532,0.152677096446731,0.147207169248204,0.16462011112998,0.0742616388719165,0.141661273230303,0.208475079820033,0.206545650228151,0.145268085734402,0.109314151695778,0.16726840879994,0.097924447766865,0.162261091848897,0.228447144283332,0.287239389210462,0.138574332439675,0.157570600598344,0.198019310637336,0.0884367686793914,0.151683636681361,0.201840371420449,0.163997268549657,0.0940462182588983,0.187299657462728,0.180579239107003,0.33356853453093,0.269134538495602,0.266544432566945,0.201739867283986,0.161999587138362,0.236504437242461,0.345535750220539,0.25745936365846,0.397456553220492,0.109825826789518,0.0949802470382886,0.203320320159095,0.298068564988615,0.292648388160996,0.209536079193607,0.171613565606521,0.269759335966081
"C51",0.199240216719929,0.232184828008441,0.304911767588709,0.204173852653589,0.257600815575864,0.160306771618382,0.195523729996947,0.0828467274896523,0.178454108007382,0.266344545589422,0.0981202044522524,0.162384252607738,0.110334015961537,0.0828423591662213,0.105194222940425,0.0819683416678066,0,0.13119269271114,0.0971695016561582,0.217863418130154,0.262247606960927,0.0915121051507255,0.179233165175391,0.103385447597137,0.199329052776918,0.201469865585069,0.167300388859888,0.179493701534322,0.110709776755098,0.0798163827942765,0.106642175012122,0.103671021320239,0.136735903386304,0.0577757617950234,0.133191569707765,0.193594926509579,0.206679302597487,0.147877839060883,0.148504143955319,0.156716961967273,0.0964501458815461,0.130104233387092,0.232667543890429,0.306130109459373,0.127233263821025,0.161784974249495,0.227681619238379,0.113731890881935,0.153388653696277,0.176029739235213,0.2114055413785,0.11858860315841,0.167691041332915,0.179080154164932,0.312257376382683,0.259885110828412,0.230209207412514,0.191042417653718,0.140217196429476,0.245519099577117,0.364234969435064,0.235909813845408,0.3455647530921,0.0871482079617301,0.0511431579257582,0.192471662321138,0.279236492730161,0.283179520343727,0.190913761945645,0.208072858995354,0.300722931401911
"C52",0.142946306298793,0.148302419069275,0.279272197771227,0.14506535986428,0.151750485712714,0.0712310709857358,0.12782738512609,0.131994123719598,0.110517258584966,0.165689988095652,0.0948655426503088,0.0575648592489489,0.186811894938063,0.156832290351577,0.0802649170278543,0.153911198752615,0.13119269271114,0,0.0659011407749894,0.139620982488923,0.14978791926395,0.0704226852159966,0.0680133125442926,0.176252552554985,0.121871644751495,0.184024935367828,0.0665106975422592,0.12683812555486,0.181957504013327,0.177225081118923,0.0751545617714669,0.0935096982163147,0.0664564942643594,0.155282818143816,0.0877240674898142,0.111120737722119,0.111733855681772,0.0961481100793447,0.209784250366645,0.0627961372889667,0.089150471028071,0.0418249821524125,0.20624019941352,0.267045683892583,0.0644576122088156,0.152325446998229,0.192036713748726,0.164139681904858,0.139899971284731,0.0825803588942158,0.288341441947824,0.178558565152644,0.0819295247316049,0.0800746582416622,0.221579055428658,0.163896280082253,0.16862680764449,0.201048780088007,0.0545966982492336,0.209900983445963,0.339628408917526,0.146535815567733,0.2707390495782,0.146470281256104,0.111636829229614,0.128616936667193,0.190616104946957,0.225430322025053,0.15130682423983,0.299706275499028,0.244182820507781
"C55",0.157511983263579,0.151639829567073,0.281025792312485,0.140711748566902,0.174582432962314,0.0782787036874209,0.161127840468022,0.0874208874662998,0.113261752811116,0.190085725735949,0.0662193962026864,0.0815701982678477,0.161686869337761,0.140631353276647,0.0769335809664896,0.137235603648471,0.0971695016561582,0.0659011407749894,0,0.142632681873841,0.179684476529277,0.0257107804504963,0.0957674454204926,0.136856499448286,0.13227669378317,0.180605657432522,0.0869747403811677,0.119227967667468,0.139362757177701,0.141747047720912,0.0524888751529765,0.0683553208923012,0.0735171774820724,0.116884272675462,0.0972673374210161,0.116726131899542,0.161958468440919,0.0862216531781788,0.194447870794926,0.0832807636640323,0.0768916946619453,0.0595289061238207,0.219126559348516,0.29645870939216,0.0901382661031999,0.126374466014995,0.208063186747422,0.135345127094227,0.133014316903018,0.0927532651962674,0.252341703957677,0.134133468167802,0.0915263861835872,0.108210311482441,0.229432348515331,0.195872741535473,0.195074024178381,0.177554792084225,0.0741963725456018,0.220776597673335,0.353483186630668,0.159312051131677,0.2780040579416,0.107926224402543,0.0726685125766883,0.122236185489673,0.197615653952175,0.222831494008733,0.132355485146348,0.264504690045832,0.280367475222585
"C59",0.19433724691895,0.109068370223284,0.267747957602515,0.0965925441183521,0.103226181395167,0.100752913227209,0.161315335131264,0.174318576518836,0.0619673550319005,0.186784377791139,0.148460791540294,0.105406281646215,0.264155762761782,0.225947843818965,0.189447695446413,0.234411265451123,0.217863418130154,0.139620982488923,0.142632681873841,0,0.164540322271585,0.154318699412217,0.0998536163222648,0.198720133990401,0.133167868889189,0.251630161499489,0.100002983178755,0.139727184149711,0.215661742249028,0.25440582588919,0.170015640496092,0.196110305323704,0.139582272500736,0.248230676144176,0.175452090921394,0.0520090751122574,0.166348858126197,0.126252481474027,0.284958959119517,0.112703808713037,0.18753211011973,0.128284137433232,0.306338715060647,0.336431417393495,0.169603600827291,0.186973918503613,0.266142950554761,0.223138868015215,0.195190787946306,0.0869251222231996,0.320655564714165,0.191879159091093,0.078007443168001,0.091984655437342,0.121202388370096,0.159523942553845,0.194740612466711,0.244294253678803,0.141973368356429,0.256029997202037,0.340162487641844,0.0966236601905762,0.202026017803423,0.184852830752432,0.190080114351013,0.123086793695565,0.0902931599388814,0.136626280102722,0.128545888536543,0.33329521262483,0.274657642766775
"C61",0.268696533402675,0.170761981897106,0.378250210455292,0.219555206817405,0.123184613870005,0.163860026796013,0.231032746695415,0.246459665822361,0.148470628356567,0.0689767762056903,0.23083242122647,0.14277668162632,0.322492445849063,0.300803239259626,0.218093654200533,0.298824101443711,0.262247606960927,0.14978791926395,0.179684476529277,0.164540322271585,0,0.185908529226886,0.106198749746373,0.294843559955169,0.140794540002285,0.319923149664222,0.144871286497542,0.172325849220221,0.293590972120666,0.293646377759218,0.172666497443073,0.204522377724207,0.168324393885931,0.281390710258118,0.219450647251723,0.149052993712087,0.165701370770599,0.204406598692073,0.346969871837529,0.154264508050729,0.220391409757217,0.14357767499993,0.350612435835522,0.378916038870304,0.194796266104096,0.2799597906158,0.332146096644179,0.30086186509938,0.261598499048541,0.117097344969299,0.417481589126452,0.289125757845149,0.145638940557687,0.153214509385146,0.117574539499145,0.140370834196751,0.200147835087111,0.273820053815922,0.164829556295342,0.305236959906379,0.387123052792361,0.127407343417832,0.154758012451154,0.245902794787551,0.242141276995655,0.217047771551477,0.173340988417394,0.270756237800512,0.24550433791882,0.424809406590237,0.335009264740813
"C65",0.163945762024608,0.159937284806668,0.284812793457218,0.142827688016773,0.181269127450626,0.0894881244153351,0.168734930415975,0.086505677728079,0.124650524060766,0.195438873070743,0.060472501729779,0.0929272688827783,0.150204550249868,0.128306411484183,0.0612771024209334,0.124275241284385,0.0915121051507255,0.0704226852159966,0.0257107804504963,0.154318699412217,0.185908529226886,0,0.105007582637294,0.120360499021328,0.134252291447063,0.18005079385513,0.0954908210592919,0.124976711684035,0.124303659991066,0.13313741412298,0.0639941930247993,0.0715530657394243,0.0783541666477569,0.109252986982226,0.108062635874651,0.126063250838315,0.168357847260599,0.0849030973842056,0.183477731048869,0.0890330439854726,0.0794557682229791,0.0650969409336175,0.22396480278828,0.309938534251576,0.0932326460377052,0.12693163014064,0.218167296296998,0.122027791379683,0.146473303012526,0.0993072205357527,0.236199230077156,0.120648519729965,0.100729130660391,0.118600183169102,0.235636609825481,0.203220210718845,0.205087442365215,0.188296691962823,0.0852099780251264,0.231498843863074,0.3642445045995,0.165739335344963,0.28127256293469,0.0897747422470225,0.0737410917884505,0.116195029324836,0.203687259099058,0.227473989045747,0.126348306664644,0.248809727343491,0.287340498173759
"C68",0.181825529952064,0.122926508836564,0.284885052282624,0.137273185559446,0.109419572976592,0.0830505612779018,0.137789377861514,0.17065340098083,0.0897528980541452,0.12751598480494,0.13440652653021,0.0547161416588656,0.226130783099293,0.203498850850702,0.124626827186398,0.201729313987001,0.179233165175391,0.0680133125442926,0.0957674454204926,0.0998536163222648,0.106198749746373,0.105007582637294,0,0.207249127464306,0.105269015269075,0.228698984369468,0.0494100438871734,0.135184696144863,0.211967024999389,0.219467472064198,0.112582476977211,0.138182595940512,0.0929046565819077,0.200717610064007,0.119715663599085,0.0707210347297685,0.101209581943215,0.117421602746907,0.253153509990217,0.0764831864447897,0.134582039972752,0.0657888477995519,0.257754176880148,0.300113243360905,0.106268684735143,0.187707070974098,0.233084440055466,0.205256793773341,0.166899875016698,0.0347735905720883,0.32415029602385,0.201381984957414,0.0587872741260853,0.0705247958399597,0.164529916664199,0.139117988255149,0.169687482425599,0.231297701217508,0.0912230497644881,0.217727390415604,0.329933577080784,0.101035989598572,0.223799674823087,0.180982340590292,0.154581089735944,0.140337540636422,0.144273186495145,0.197383329341054,0.165488301556018,0.337436272225908,0.24551848837138
