"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"goose20",85,127.166666666667,24.7370844925219,108.351041666667,5.27884830296599,2.85603086025653,0.904242744779269,10.4430729316007,13.6119441110414,0.642866319089109,0.996713816259466
"goose22",96,110.25,8.65356432940275,112.172924542592,5.33022710927652,3.06412789005677,0.927486734693878,13.7905801894094,15.7381670809161,0.671317735089659,0.997285714285714
"goose37",144,205.875,25.1824905422404,194.098178629452,7.65396003821472,3.00795336782473,0.896790063501153,9.68898958688118,25.6593509759809,0.605244741906372,0.993568672288124
"goose42",138,229.071428571429,36.1174031390782,213.61711921557,8.18647690537541,3.12505021788924,0.920859252742971,12.6357159195408,24.3672934894596,0.634237735171441,0.992710120068611
"goose44",138,199.894736842105,23.9183839732073,205.201085846315,7.83136994886301,3.038241728464,0.911181467820627,11.2589115746752,24.3680373196894,0.616619707975734,0.992994996426019
