"Taxa"	"kubo14"	"kubo15"	"kubo21"	"kubo30"	"kubo48"	"kubo58"
"Metabolism"	0.727283727819813	0.734745920398194	0.740392762819805	0.740954698126406	0.744364290624464	0.726235360008965
"Environmental Information Processing"	0.128349876210019	0.126695328847091	0.121212353099517	0.121397261811878	0.108567725153467	0.106690743890767
"Cellular Processes"	0.0606608900080721	0.0564896306794101	0.0543737344428951	0.0536922007095137	0.0553326286043114	0.0691468923324496
"Genetic Information Processing"	0.0416861814937334	0.0471439006101225	0.0490172095871127	0.0499686133837267	0.0540790204197883	0.0550718888944827
"Human Diseases"	0.0321561801601396	0.0257455349530483	0.0254537870560005	0.0248466042254543	0.0263899439828587	0.0302608102769577
"Organismal Systems"	0.00986314430822264	0.00917968451213437	0.00955015299466907	0.00914062174302167	0.0112663912151098	0.0125943045963787
