"","hdz-095","hdz-005","hdz-004","hdz-019","hdz-025","hdz-002","hdz-023","hdz-001","hdz-030","hdz-050","hdz-036","hdz-067","hdz-186","hdz-183","hdz-195","hdz-157","hdz-173","hdz-161","hdz-162","hdz-170","hdz-099","hdz-103","hdz-101","hdz-096","hdz-106","hdz-107","hdz-193","hdz-259","hdz-251","hdz-323","hdz-246","hdz-247","hdz-248","hdz-267","hdz-265","hdz-209","hdz-207","hdz-260","hdz-205","hdz-208","hdz-194","hdz-200","hdz-239","hdz-199","hdz-237","hdz-307","hdz-315","hdz-306","hdz-331","hdz-303","hdz-312","hdz-313","hdz-333","hdz-335","hdz-332","hdz-325","hdz-242","hdz-334","hdz-302","hdz-232","hdz-309","hdz-337","hdz-344","hdz-338","hdz-409","hdz-346","hdz-210","hdz-393","hdz-340","hdz-349","hdz-218","hdz-406","hdz-391","hdz-316","hdz-223","hdz-217","hdz-228","hdz-403","hdz-402","hdz-387","hdz-376","hdz-378","hdz-379","hdz-359","hdz-355","hdz-360","hdz-380","hdz-451","hdz-453","hdz-449","hdz-448","hdz-439","hdz-432","hdz-440","hdz-443","hdz-165","hdz-214","hdz-446","hdz-447","hdz-189","hdz-475","hdz-441","hdz-160","hdz-464","hdz-164","hdz-474","hdz-423","hdz-416","hdz-415","hdz-414","hdz-171","hdz-412","hdz-159","hdz-473","hdz-463","hdz-158","hdz-461","hdz-466","hdz-488","hdz-483","hdz-489","hdz-477","hdz-484","hdz-509","hdz-479","hdz-480","hdz-517","hdz-487","hdz-481","hdz-525","hdz-522"
"hdz-103",0.599649936804221,0.687091929261935,0.618765553990174,0.649187118418286,0.749143381434634,0.532128110493782,0.520110824710703,0.62554235368817,0.523024599245829,0.692645294620645,0.712227522218111,0.538328982598347,0.515784363110288,0.590989752010654,0.503708645245556,0.575463125815304,0.564921222150167,0.649303470184001,0.532263987210573,0.608711992722042,0.692897383256197,0,0.570724715814474,0.519694235261325,0.374464003829479,0.513162346708784,0.530809183986434,0.575767354916527,0.605477369974556,0.6499924267455,0.646669250800698,0.639307523720465,0.652461494067523,0.509508184742688,0.668442208447032,0.72920467290294,0.644443228150319,0.649638916520786,0.542469892376331,0.578989601377229,0.593246545598038,0.585626189200732,0.625772252122063,0.542436278782431,0.453807596027198,0.612359242612708,0.583527153507384,0.479647764925401,0.668667351501157,0.657370662409959,0.444468356810307,0.455302540248154,0.543606447658579,0.543573140024136,0.433530411923303,0.603663821414605,0.457385404180846,0.605315586325276,0.576416765575172,0.52862107536274,0.559621104795285,0.763663547206537,0.661620310017816,0.70893693434266,0.681884508059515,0.519120965761625,0.536893012448121,0.515419032129439,0.608296721645648,0.726917626778432,0.67103073439103,0.705093702138874,0.54684872045771,0.544631503141336,0.695792427239696,0.692030082555442,0.622766963272106,0.649030625193207,0.588025189718285,0.627259111266808,0.451778134366457,0.505704989866869,0.76872061208181,0.642282200228794,0.634853248718027,0.533268016344771,0.631063222067981,0.612438517039793,0.548503075114534,0.585200612242642,0.570653155966404,0.603427097667215,0.834441993647284,0.571714137739279,0.591041718499873,0.535143301449504,0.526154666426077,0.632539479135255,0.568066868406515,0.573966118377489,0.589245489637358,0.616130986591736,0.710019620792652,0.651503281998748,0.698917953527382,0.587433731919899,0.527605165635465,0.867881518156444,0.634209371674791,0.750378932638762,0.768167934904305,0.47514411268337,0.861696011927207,0.672879344388715,0.483879192647831,0.630809451050584,0.746672558317278,0.572583516476426,0.576364232281941,0.607379191542793,0.614457604284381,0.518085044881325,0.422939757240024,0.551694588843674,0.586265864400351,0.663962177950947,0.658913969222177,0.590810861018249,0.686348879287012,0.655961468626678,0.60686549449145
"hdz-101",0.383480668169755,0.582177054377064,0.404599002968583,0.429739961021244,0.681867489243952,0.455090568713625,0.400794019904715,0.37191153005273,0.407809287512286,0.631849739649181,0.68729144999973,0.764550533323375,0.461589383424385,0.49714289443073,0.588480978391282,0.323809847277172,0.370047813796287,0.58046546301084,0.702512803168314,0.544808155895591,0.655825475367144,0.570724715814474,0,0.433228243966881,0.432760533935771,0.430288245483981,0.695688969060145,0.671709869272607,0.566232511017708,0.757145475762389,0.591034081657031,0.635569087007224,0.652280824232171,0.532265871136893,0.572653615587825,0.505570877425417,0.667139072370781,0.799578231933879,0.538244628088822,0.601692373452038,0.530157364878059,0.538067199315906,0.745909303978055,0.585138663715812,0.730068126840905,0.735577878692614,0.692840846466868,0.69590163237159,0.629379526714197,0.679407401030853,0.425662597067162,0.539062239025345,0.608178940418748,0.593901504125629,0.574330598600689,0.792492809922379,0.601347919855542,0.551066149783132,0.690644564913529,0.683329101303107,0.57783976538475,0.44432443583363,0.610561533248292,0.624342469041818,0.776549197294814,0.413131319106153,0.398248502340343,0.529332612994375,0.570081644622586,0.527141963060795,0.678335798680478,0.481444789023961,0.423503868661317,0.413385685750189,0.404341358354383,0.521709971835985,0.604414947312403,0.431328909176738,0.371432581257482,0.616152904433009,0.73573921164633,0.694153606819658,0.626067239828087,0.468684954848522,0.660983147018707,0.575294313800345,0.478185077070733,0.417826112857714,0.487352232613919,0.450314759004865,0.634967253030693,0.506771410027306,0.771736208722781,0.547051277315437,0.503641299737137,0.42956948301578,0.674710662743739,0.554422800050544,0.517923067540687,0.687342014455836,0.456463324850361,0.62907693975317,0.521401601404562,0.507301257892231,0.569842798721753,0.568877397094444,0.637771388257695,0.844542166681104,0.487426283931136,0.566565520534709,0.873898041756743,0.564052422710571,0.876587999062238,0.65395193032382,0.345988047022982,0.586738162022347,0.781210967520481,0.57632784646198,0.544641649490737,0.490321217127608,0.509901271825675,0.339629543587157,0.530152335134835,0.526691994800948,0.294980916622222,0.623579309300987,0.334363548399964,0.573354970679716,0.679677477565341,0.569102412265508,0.323698536420685
"hdz-096",0.489935937562228,0.588527337070187,0.602953682632157,0.62417200214107,0.602729375709931,0.480306337473518,0.493011056694855,0.591683472166245,0.316503780316956,0.415926249649336,0.619011701179198,0.627778735622373,0.436074165000455,0.26273936837199,0.371760500228618,0.356545281165764,0.46833255766085,0.342306125369794,0.592593594817907,0.400447391855366,0.533116615219163,0.519694235261325,0.433228243966881,0,0.38443609723718,0.273770447872056,0.529156248503489,0.536980625086555,0.49731502077598,0.553265693716637,0.530040105756262,0.53060315105514,0.514525456937464,0.381460253846694,0.547559525921894,0.654721638283219,0.522320608439672,0.726895699591088,0.359881984034379,0.49410303835622,0.32926782452096,0.309341339924353,0.648115967250419,0.408638564196416,0.589242885758404,0.573154257236207,0.547598414366551,0.65777497654246,0.434632815311132,0.58269603321575,0.44141854548576,0.374333018283905,0.363268826927068,0.389087109357056,0.274022545018574,0.708966102748654,0.634158058348643,0.297357138111036,0.562527107912808,0.602852756297244,0.461350979270472,0.52867303127698,0.626760121505634,0.680155374218413,0.690452384838391,0.385015192273705,0.356451032183806,0.447697177704306,0.603729169412544,0.720997303703833,0.57832809737716,0.58344225606285,0.28294360176265,0.572046913512634,0.588420444997605,0.57752121220807,0.460854014576973,0.634511036553519,0.383645384047577,0.565095439695164,0.559299619761972,0.631968778819075,0.770784580268285,0.653802939820519,0.738575327331844,0.481136526037471,0.589587654550953,0.555339386981308,0.480895559908271,0.467465518353124,0.399085143781575,0.586556683769084,0.697857095842157,0.42254137219583,0.506408077378763,0.510058086261707,0.499819170712306,0.56651459042335,0.288556849281905,0.466045550307167,0.406505702067297,0.554710285765961,0.666256676566373,0.57332629584297,0.703488011059922,0.388419692119977,0.610459075529019,0.792669687226331,0.612085933927326,0.715568862426511,0.850756919416834,0.547353343797418,0.890036211959248,0.465840655029785,0.300195468401126,0.432269698852223,0.696980620508431,0.422638876313169,0.360171580324979,0.473863783453219,0.543370145880439,0.553688882864814,0.435831940082731,0.486635401748714,0.458583233779974,0.492773470069699,0.511262655727679,0.444916962044347,0.592176793171215,0.360361688977873,0.520686514448718
"hdz-106",0.424462507709538,0.569024281938042,0.581097870001983,0.485568243436896,0.773084765711474,0.387716968578978,0.354987883936641,0.520558280314178,0.393414292206914,0.678985401221565,0.760786598000153,0.630971098912854,0.582465919503634,0.459719300217317,0.48745408241679,0.389533053700845,0.439157304102404,0.565393915349334,0.611101611589949,0.553356537874739,0.743188438065581,0.374464003829479,0.432760533935771,0.38443609723718,0,0.357002606087563,0.527852859394959,0.54572001655562,0.65134894688545,0.60768227026039,0.669896378919263,0.707113167227388,0.722040192659689,0.377953644260329,0.705042637748972,0.653036640059138,0.608148982757482,0.742529287703936,0.538323550069981,0.650526559243568,0.508632384975009,0.475592559745348,0.671093569693103,0.376613257942833,0.601852835425855,0.582508137295197,0.539598816273948,0.616666916620566,0.627568105439355,0.709173569723219,0.254582048498317,0.59143131357614,0.441130484422533,0.410537002951657,0.306997440172175,0.711125707787953,0.573083169242062,0.544451189698671,0.567672889034665,0.632621859899186,0.444280700287,0.656223673088179,0.658870493563357,0.636255450279251,0.698329282952265,0.482798833738542,0.46759622686114,0.637322694427805,0.5824074591049,0.590811692051696,0.742614628186697,0.654913181055287,0.487697962802095,0.410811042870586,0.623032385215331,0.664967258978264,0.672951693343285,0.4857692133689,0.438382882730644,0.546719777675788,0.57034417579982,0.587044127559429,0.672305612183145,0.473727184994427,0.660805064443935,0.507241141556171,0.492915534969523,0.605940524240767,0.590346086172373,0.4417700220113,0.496801538647065,0.495173344749107,0.830105619116337,0.512135253125864,0.475313182185054,0.563565173767744,0.518472478820553,0.546859694798133,0.53220662583301,0.567383322529887,0.560482751999205,0.595180056376753,0.641482407116365,0.563740465599547,0.610512292416045,0.493243538033935,0.585732452139938,0.892423930577426,0.54695792866205,0.715493828230732,0.8562599804855,0.582612247519993,0.891954454574759,0.649849318579526,0.34030369074333,0.617917944893503,0.812929733590457,0.570493371000932,0.604435400291144,0.51670952590164,0.501311414291313,0.336932042776808,0.396000637511183,0.388149906399156,0.481617792941519,0.61011047902608,0.510167437239258,0.511919491969458,0.776784237202271,0.566072858163127,0.489326069790571
"hdz-107",0.516194950431496,0.594754279699198,0.581681784408429,0.523953163116613,0.69629663926743,0.412764154937126,0.409431457660203,0.553927581027733,0.4056973380215,0.554624950307126,0.678128258653004,0.638411928138811,0.451473374239307,0.346366259022456,0.354276327967991,0.311311314111518,0.464840240017177,0.432969162227069,0.586602598350572,0.455847276242564,0.648500279483768,0.513162346708784,0.430288245483981,0.273770447872056,0.357002606087563,0,0.541617779118842,0.524654607024759,0.485250735545825,0.626828387151028,0.536182814664188,0.599002062604833,0.632219642668124,0.30373536133433,0.563141751621061,0.671373556987672,0.561216435786575,0.731327377401368,0.446043244768052,0.537372136387714,0.402366411594225,0.35822270901717,0.648330460714992,0.414503596096534,0.58772538035804,0.576355364764604,0.539272236563489,0.614406072065902,0.514970922041533,0.628822499015645,0.436787181807531,0.488453784533104,0.391480802671696,0.385481079354976,0.327409058411031,0.723335374602023,0.605252786422994,0.411169171124323,0.55093103221657,0.613670278555649,0.464475114940651,0.564718147883887,0.664656251968477,0.626251966893072,0.690965011875514,0.373300236860676,0.430783546246493,0.475667088160181,0.558742840089908,0.653144701102178,0.68876271294079,0.566016476422758,0.356493505551949,0.498243468046035,0.594643666528037,0.616998333694963,0.581932851967177,0.551761247125535,0.412645861635726,0.494891191471341,0.567587140324392,0.590370461062679,0.722254829406478,0.588821509334077,0.688911356997456,0.425160980065347,0.51386886094192,0.565081569273354,0.451652133542,0.404199380653163,0.382589244271318,0.532437574642286,0.756857300990309,0.411253704750175,0.466664056761226,0.500617752952999,0.513644963100173,0.495672319010324,0.404769192694714,0.514029439305096,0.366374888316426,0.560533090761182,0.653624822388743,0.548647922087565,0.668574477832303,0.420025222059026,0.539870856288664,0.852463275064938,0.588055536414154,0.671705339137551,0.864222192837184,0.526740960864924,0.892937113011774,0.550856421037551,0.361286369242704,0.496130537001508,0.764983913850046,0.460744321098144,0.484807829574209,0.492631666493768,0.47816479775809,0.447807037149618,0.40030157492872,0.469237856850398,0.477779157146739,0.547241918724439,0.535730757876063,0.466048360888427,0.687985517070032,0.422897256399756,0.452635306319812
"hdz-193",0.680285945755518,0.721226748106532,0.750596586204877,0.698881571472114,0.692800020897774,0.635682780103079,0.644851612374489,0.750904701382818,0.676555855833804,0.342746163842719,0.756325031591221,0.431144378227543,0.557148982052073,0.582668804462655,0.482182043095604,0.622973110600291,0.680167890384211,0.45784630172753,0.471631054547456,0.421814157471046,0.618341722433944,0.530809183986434,0.695688969060145,0.529156248503489,0.527852859394959,0.541617779118842,0,0.380640603031125,0.608965733614137,0.245624564611136,0.636726846432129,0.59785688202668,0.609947273711356,0.513475390211527,0.648694008878703,0.791090404748124,0.489301475882324,0.514609972701193,0.365468824647475,0.546888676916148,0.568857417479836,0.553535152276191,0.594321614270462,0.56574852872593,0.398682621434832,0.207125327791556,0.177291221284655,0.531216613966385,0.421980068411547,0.654686224987917,0.490810908118243,0.512019530136079,0.451432359887888,0.514689805086084,0.374625860424261,0.553478879371334,0.677822017255437,0.399520136043317,0.166121776248396,0.575038533890262,0.601446248703687,0.804736394071051,0.779862786579535,0.773658175372974,0.658889039584276,0.537164051313934,0.530605927123723,0.609024605925894,0.645835335523709,0.770844881177616,0.718315503640939,0.652644983022876,0.555516502444736,0.683109548513801,0.792069240273212,0.679346191474141,0.608511811516858,0.730515315304605,0.640450940462443,0.570011579604903,0.432533012826041,0.500379995747117,0.81940784832179,0.728658019621908,0.797664006096449,0.405816165202283,0.630518396273498,0.760402645101351,0.607521944680595,0.617619156891148,0.392629045547582,0.730395206293735,0.649110615325285,0.627498019791162,0.663951884099563,0.663877430956638,0.173526916031137,0.735566988074555,0.533046710289831,0.465619652655966,0.407619066458944,0.494181504635852,0.78565428801784,0.744619166571773,0.77047603157903,0.535446343137505,0.638655939595765,0.846964825328975,0.755170812346055,0.835582088142889,0.812435939366517,0.607603871887608,0.876178327287065,0.531951568051167,0.638953104285068,0.576827490506193,0.789989629292483,0.479128079198144,0.296088355241792,0.707697885863816,0.720701558996875,0.697549835600199,0.368434735896668,0.621455669061878,0.701481235324718,0.479131679491261,0.747815383208955,0.528994251547667,0.717991854263245,0.487288927127905,0.67742958281048
"hdz-259",0.648214206930198,0.663208917381268,0.737786085796557,0.662973566418316,0.744863627319391,0.61337477460916,0.63651459750122,0.718196181593444,0.628926555768027,0.467878101968658,0.69215385127928,0.580155708258481,0.603435933387589,0.493011521403718,0.526282220500623,0.570415836998724,0.634271118226081,0.303609656837084,0.429427943182468,0.484712401261907,0.731380583241836,0.575767354916527,0.671709869272607,0.536980625086555,0.54572001655562,0.524654607024759,0.380640603031125,0,0.482884421218012,0.470344602565621,0.591097862614585,0.54713571652433,0.673155640987818,0.54448277302959,0.674452667324007,0.695395683191007,0.326432928727677,0.669401877590701,0.401239832385957,0.46375523423915,0.424000275216376,0.410972402009173,0.481333525560305,0.31174303134905,0.526273181504687,0.403351686010416,0.371822732384355,0.607204152359612,0.284091093959163,0.610209848836602,0.585934882207149,0.562900252216495,0.353396052701004,0.340387223414357,0.466499949073415,0.686166350906991,0.603679024324943,0.453101645859347,0.406180036175348,0.437059711045097,0.586401489035185,0.779502078995123,0.752285096827065,0.76537625199279,0.515245628737328,0.494187275122289,0.510531221990663,0.560066533846211,0.482347541407993,0.792621672793835,0.777733137951158,0.558334844182065,0.540440900689842,0.68463914097706,0.667809508377506,0.548307346693692,0.703497820404144,0.725180323907252,0.604825809046995,0.365111884186043,0.544972907517164,0.575071645008406,0.818817278400002,0.744071819032738,0.782194157409708,0.409371791883416,0.632336558646076,0.727861872993934,0.566897300184497,0.483503746222932,0.421489092660082,0.707237322168074,0.682138229059363,0.4921352594437,0.514498969273923,0.630209823284959,0.41032843028371,0.568608070832351,0.378495547237672,0.55741244590614,0.425136013908132,0.372987034385827,0.641181277776695,0.586754973589829,0.639926555334573,0.413168233848403,0.413531843380936,0.847556905775817,0.693002251248488,0.708938486163861,0.883225542595081,0.605735006982413,0.886130409115728,0.552143219484987,0.604534495105203,0.443776372537438,0.70214333648679,0.488799003191458,0.451738757237818,0.633259025573409,0.607706284388566,0.661608727468818,0.432165385615075,0.552837157096825,0.664183190165971,0.386801860516481,0.583633332676559,0.498687560696187,0.765945939047056,0.498579754055927,0.64593892816659
"hdz-251",0.646372321187543,0.692654941763096,0.668828324762154,0.686788882560111,0.636190507274146,0.639848727296886,0.635739232679898,0.669866651537955,0.605725453501222,0.499183116263797,0.529000095351421,0.546469440822999,0.265092732882141,0.407389774742933,0.597907175543363,0.551685697063475,0.625377269052213,0.363726267033845,0.468576250751033,0.528113683353266,0.582349468424487,0.605477369974556,0.566232511017708,0.49731502077598,0.65134894688545,0.485250735545825,0.608965733614137,0.482884421218012,0,0.625607575016419,0.23496899393765,0.413799442363672,0.541249279120682,0.584718363400735,0.456429720949682,0.611624567904244,0.506917894317991,0.646077294947071,0.531206162766477,0.274117780595514,0.403309772465079,0.475718231483026,0.451706924406232,0.533723304818321,0.588618515810239,0.605362744339271,0.627770923204412,0.647299367738653,0.334009423627009,0.380708337899018,0.656481317818373,0.401024543641462,0.553005474526112,0.56667974348077,0.603403412985703,0.712594425153083,0.543291758251423,0.507670276978437,0.619803273617772,0.326950576060277,0.632197348364646,0.674827819787227,0.682264969127369,0.769285304331281,0.463873721398574,0.529590527777019,0.558280723221044,0.407470374935639,0.557096396524235,0.777828418040174,0.614579139557216,0.506107548831194,0.493971285559113,0.69483431292092,0.606617618405546,0.587622137277162,0.512968084420093,0.709218038347147,0.571963719368388,0.58687351815606,0.616335865120771,0.540186223077844,0.815018292689848,0.740911366758324,0.753764797893511,0.552431115875793,0.677053307402761,0.592636404765829,0.449028334315149,0.561472023032651,0.564545674269382,0.73543768334179,0.679986278144783,0.502426343505252,0.591420157928468,0.507941042146498,0.552067524086503,0.587852815340423,0.415833533120131,0.672886828402143,0.490986915096169,0.457932286254216,0.617994039170224,0.659808037171498,0.69742491553308,0.480325763207959,0.464871077876023,0.711493649525827,0.695788540489536,0.634752006115998,0.842462905132433,0.517481137672994,0.840319520274544,0.607361083831462,0.560485925153123,0.412904115597323,0.612617920530415,0.541700194536467,0.485236504389513,0.58892083070321,0.589623811005482,0.660452329754558,0.574282845763075,0.567563114282107,0.617678091724532,0.510915902014784,0.533255169937252,0.625980670562186,0.647546042108467,0.543067935497784,0.566904726919094
"hdz-323",0.731728780210585,0.752985161166828,0.791543479180987,0.7103689989567,0.664174095862349,0.658287345309127,0.696061343268436,0.789343800570119,0.7233176083218,0.290556940932763,0.744234876090516,0.421843719965687,0.586554117262935,0.635462025007944,0.570431654708428,0.678664374390455,0.750667212882645,0.52045306473486,0.596831264803067,0.471520713629485,0.578431223321182,0.6499924267455,0.757145475762389,0.553265693716637,0.60768227026039,0.626828387151028,0.245624564611136,0.470344602565621,0.625607575016419,0,0.644620883302224,0.630266318303775,0.573924412792545,0.59048033707417,0.669691702122054,0.821008836898708,0.564417348847947,0.524780786898074,0.451313068772276,0.56319123751328,0.62929622616,0.61576069239298,0.625721960669789,0.619813901750607,0.526098336846935,0.217234737543964,0.337663548907083,0.625396989739709,0.486474925617651,0.611893434895893,0.587622563191943,0.618096891343853,0.553824994662366,0.606122611056532,0.444749733420013,0.582291245830649,0.765051134159549,0.464091748147632,0.329511770630462,0.602771833374415,0.673267896698863,0.83028020342684,0.808502329993827,0.82912425475507,0.659246877393649,0.610691465893557,0.561270174735703,0.676436515578634,0.692576123459312,0.806751182273267,0.705156524859234,0.695280081866506,0.599130961307288,0.734988850989054,0.830043344550664,0.713201832484394,0.625935416484012,0.747622720118561,0.698469866587411,0.598186073632586,0.537127932242368,0.547347778023152,0.855327396237561,0.770552086091957,0.842908555261006,0.484830004769399,0.652297860102325,0.80820027349638,0.678007034744282,0.662038027525278,0.411040730961884,0.772574101081205,0.593475367714113,0.665006326084198,0.726649889367354,0.735776945199683,0.255186636915985,0.791298353620863,0.589322455696919,0.523423222252863,0.516870102833389,0.587544551214323,0.806394792401837,0.779348680068885,0.811334256340542,0.626289194278375,0.682404328924899,0.768956319217053,0.7906458822344,0.869887434741579,0.796413803937666,0.707542313791797,0.859980563735709,0.554269122587529,0.710914063553394,0.647214634320959,0.759125987360202,0.557839938374673,0.424278438866145,0.746665552228729,0.776361591170048,0.747077096719201,0.412745443438426,0.684989063225499,0.745249491519406,0.528966121216689,0.763206734728219,0.58238155982908,0.671054652176788,0.507639767668087,0.726905145807779
"hdz-246",0.641086130261385,0.670265471596693,0.674465234268307,0.726591037901495,0.668426309776408,0.668767967362847,0.63649528153534,0.669013774281768,0.57826188654881,0.533266156210654,0.554260812172514,0.573263745814601,0.378625545817947,0.391207190247861,0.593718183101794,0.575954116118332,0.622017082116301,0.458081609573334,0.517742387251461,0.551931990470772,0.609366765993325,0.646669250800698,0.591034081657031,0.530040105756262,0.669896378919263,0.536182814664188,0.636726846432129,0.591097862614585,0.23496899393765,0.644620883302224,0,0.519634868065006,0.575837127997379,0.589936486957464,0.53599005746349,0.531047305840469,0.53510314667564,0.625453598050927,0.54157868493819,0.398256964535369,0.44076803249677,0.560101440076869,0.524721486181328,0.58410158745289,0.584403737791184,0.63611061476597,0.62139091490341,0.664915676233155,0.38486309765696,0.467851291312636,0.687502564795305,0.403036874590524,0.631218258741879,0.648959254614618,0.641211387982277,0.728459748172023,0.443480370200384,0.494618713823846,0.61419994926828,0.395212633729393,0.584684063793828,0.705195240381163,0.675259228410283,0.767444407327747,0.549946800465301,0.550825386129793,0.606900474642927,0.48992806558912,0.63056354977275,0.752251482227166,0.639772337602842,0.416173765162112,0.508277293292498,0.686114734507163,0.633901002648904,0.616932404133364,0.531530732015824,0.739926321552931,0.587555472974037,0.623922100918946,0.590903537181431,0.545445713977289,0.792206516139334,0.761290967916224,0.733816745398868,0.563651070863611,0.684209340659168,0.597232501110097,0.483039218003814,0.628372340489151,0.62229803080429,0.731284788952494,0.655395129995967,0.565231049925687,0.650334994984622,0.492494188981244,0.584344469188548,0.624944526554825,0.494630434098141,0.71374328110219,0.533077518936806,0.493138113933746,0.683826004595937,0.69684758526349,0.708440383446921,0.555546940451295,0.552019439017316,0.744129350103685,0.628768812382153,0.640635079059245,0.846477351334563,0.520398614272524,0.761971641535196,0.628393168040068,0.553840933965251,0.498479700180248,0.675033118014092,0.545626129043349,0.472043904290323,0.515198396850169,0.64805797245428,0.654775037127973,0.638943030008684,0.493592766644617,0.614740924791413,0.546022361409914,0.616310350808221,0.658144500266266,0.632595165595667,0.529322013350624,0.597361560591996
"hdz-247",0.683225961010882,0.753879149886867,0.743313293215894,0.731928486795811,0.496187877496156,0.735765643370443,0.713824868418175,0.761311581384209,0.647651661206803,0.505281100502027,0.354092084982003,0.581059017400205,0.497988854245387,0.524661493222008,0.659252993970926,0.605148793669253,0.682383672604051,0.403229259859418,0.427398201657525,0.625282551193478,0.37505451338769,0.639307523720465,0.635569087007224,0.53060315105514,0.707113167227388,0.599002062604833,0.59785688202668,0.54713571652433,0.413799442363672,0.630266318303775,0.519634868065006,0,0.391286818290027,0.666322115212856,0.474520976910439,0.685133085091992,0.616328792577048,0.674525095346804,0.532952067701066,0.202151583069544,0.497387810579415,0.419454936791717,0.405336063685073,0.559757744750281,0.583854084872863,0.619093086301671,0.639073578397718,0.549031562109232,0.456989900751631,0.436720361979794,0.681454898603565,0.475933169704203,0.470836212755922,0.510850649792045,0.639466469470588,0.562779231211801,0.648655488774996,0.523275001762076,0.6098144499342,0.5261984723151,0.716617106190199,0.749773538478335,0.763673518554612,0.854467784790773,0.51189675895484,0.61228282251455,0.616382411475288,0.570358775474948,0.710693501452918,0.826552827650276,0.533709065474671,0.651528110363178,0.616882919677626,0.779871107132224,0.603283772994154,0.587608297119014,0.38415311593037,0.773819041485254,0.643657773651628,0.598815948677203,0.599052597338532,0.612952474616231,0.863446448375595,0.811514552317006,0.814884374259064,0.702093577090247,0.762890141090886,0.683019760842038,0.563323313854266,0.566162257501044,0.633250587693595,0.817401463272934,0.779435202107644,0.590268787606294,0.625840385324423,0.572805978009971,0.616242004551987,0.718944860777973,0.403357900753911,0.73301126400262,0.554591006692297,0.641002221717403,0.60797118278515,0.671251115093707,0.659836357047111,0.503020841634961,0.533770841253808,0.82893254575047,0.76359014347307,0.679311604019268,0.830613551319802,0.664979080935001,0.872470874469645,0.687416138235432,0.623746922221402,0.605101037948351,0.509474892049688,0.651019296351762,0.515588273275513,0.707464277642966,0.650764132864367,0.76883326784009,0.658880293325137,0.686010585152138,0.621647234174209,0.508621047549682,0.501700258264944,0.668187653716621,0.550266575945574,0.559314129268901,0.668211462662621
"hdz-248",0.713965209456126,0.799259950861171,0.769157792956663,0.745711829916892,0.291453133699312,0.742048449009288,0.733721263418497,0.779157832694491,0.645693889710685,0.393240056595449,0.557614106965647,0.531810403201027,0.463744933672682,0.591606202835044,0.657241016881368,0.578853903326409,0.723363192735126,0.518153289480379,0.603448350989143,0.627729724459496,0.162989563395249,0.652461494067523,0.652280824232171,0.514525456937464,0.722040192659689,0.632219642668124,0.609947273711356,0.673155640987818,0.541249279120682,0.573924412792545,0.575837127997379,0.391286818290027,0,0.675746091192714,0.301331167936049,0.76510513965816,0.674739575150023,0.62894548430855,0.571828364892644,0.465544601530826,0.587813262262213,0.627039715041885,0.56523843043537,0.666590556636819,0.527315197202229,0.582490001555371,0.629919320956919,0.530988121129332,0.555364039528081,0.630098707291493,0.683688228402242,0.406713918621104,0.652037336932406,0.64339674635211,0.646614177732424,0.4775052750094,0.726261875610131,0.456884990309276,0.642341030833332,0.650801473927419,0.745241703016636,0.740556012219634,0.777244532585421,0.865064241567178,0.589450670275392,0.645764576804494,0.616651047550981,0.583268252879308,0.811511065312511,0.854730464557579,0.444401240427524,0.713251783156912,0.602273198373019,0.784509730514877,0.751387716326906,0.752584034638629,0.311362525215065,0.791803974911669,0.654110201135125,0.715458791228579,0.547276804813454,0.621688580604912,0.865402820365325,0.819630549661685,0.834288072139818,0.724692214224004,0.773081964217446,0.684596458215583,0.577937836275668,0.738413829746638,0.616746383642015,0.838079349485489,0.776527080256957,0.734989322390018,0.766151719852792,0.536147963227821,0.642909054333323,0.830016562225353,0.586141929475304,0.747187483809633,0.576035829814599,0.747752140521919,0.767106828691721,0.813800317742567,0.79133271077679,0.691869689646835,0.6641574392182,0.824880982107006,0.796203743885614,0.822107891502783,0.800467827158638,0.699362546838247,0.86530006165709,0.699089305125936,0.59670049081985,0.691044288223922,0.691430649816171,0.675961892089876,0.49479358658942,0.749517013528014,0.8036928123579,0.796824492212311,0.66906676854103,0.732929241119293,0.655878946143995,0.66444074407353,0.661983677195689,0.711067431688895,0.512279300599234,0.562353294314861,0.703929126899022
