"","W1","C1","W2","C2","C3","W4","C4","W6","C6","W7","C7","C8","W9","W10","C10","C29","C30","W33","C38","C39","W42","C42","W43","C43","C46","C48","C51","W52","C52","W54","C55","W57","C59","W60","C61","W63","C65","W68","C68","W73","C74","C75","C77","C82","W83","W84","W85","C86","W87","C87","C88","C89","C90","C91","C92","W93","W94","W95","C95","W96","W97","C99","W100","W101","C103","W104","C105","C106","W107","C107","W108","C108","W109","W111","C111","W112","C113","W114","C114","C116","C117","C118","C119","W120","C120","W121","C121","W122","W123","C123","C125","W126","W127","C128","C129","C137","W139","W140","C141","C142","C143","W144","C144","W150","C151","W152","C152","W153","W154","C154","C156","C157","C159","W164","W170","C174","C177","C178","W181","W185","W187","W188","W189","W197","C200","C201","W221","W227","W228","W247","W251","W262","W265","W269","W280","W282","W318","C416"
"W1",0,0.617996538631635,0.501621356836152,0.636681080181909,0.702325435180448,0.515113991648696,0.723838105606468,0.723943565555934,0.699345877364357,0.57799222231903,0.634771323998732,0.62044095373257,0.524202881039809,0.504822328922759,0.662149812824124,0.485143176858206,0.628591635349315,0.648383980586529,0.606830185330097,0.613336138353536,0.576579187450435,0.571856958648804,0.614074337597392,0.581466377241845,0.57893254784239,0.583232729016409,0.581953929534085,0.604415719095334,0.543527547861317,0.564721158033826,0.570917115952265,0.649974595527558,0.629064664460466,0.554117908950805,0.610307064713231,0.545585612014173,0.622467646792788,0.574330094356766,0.614915221398539,0.566892613321536,0.657462380139395,0.663002121176516,0.629226667749077,0.587990874084244,0.576330893085844,0.600175893021939,0.633495685816318,0.684732327661488,0.602300424725289,0.628773702647261,0.580743222504434,0.583750051002834,0.5848894146884,0.596633399557832,0.56095883519967,0.596521049415063,0.621516717356316,0.714924206616437,0.5841991064852,0.578376352740608,0.61498464767349,0.625471992488499,0.581229557651909,0.5837002527458,0.616896307253944,0.525781448706289,0.625559447857658,0.592406337068656,0.602756060381641,0.539670249428699,0.649711893921286,0.577733953750436,0.607487159490232,0.66470113254794,0.603050910289881,0.585922639625125,0.668425017310816,0.586250327140795,0.612267540450564,0.577062012225435,0.623651199748922,0.58111909843279,0.584127020265504,0.65299485480556,0.587292112738056,0.616064941042053,0.556475764691802,0.549042331490411,0.614433926278054,0.659717999392826,0.627334236180393,0.578149964619873,0.656409635481692,0.566934615971759,0.553706755899788,0.764305087538621,0.639955343802101,0.58932846542868,0.596203941217407,0.591944264868241,0.589292920898228,0.559104912222793,0.629845148500358,0.541767357160434,0.662437352457681,0.606729379319458,0.640002251939566,0.657327836024671,0.532317182513057,0.65679495882611,0.671528331275614,0.663426900385942,0.646119509829102,0.663446987840808,0.685077621294332,0.789726702305018,0.75613386018638,0.766426417618007,0.595329878053959,0.591436852656584,0.555147401944484,0.580060889397454,0.558589915783817,0.519717225807068,0.818304603940926,0.785372791336474,0.633103655168237,0.541232721246237,0.514493795329895,0.839667780093426,0.871772009217252,0.511481849103435,0.566445687444242,0.663501805676124,0.578398305721586,0.563503309158562,0.602980194454318,0.631537486802956
"C1",0.617996538631635,0,0.598101491556255,0.415349368253944,0.543092026407859,0.60531501197791,0.622928127793574,0.702555056599904,0.585988756270949,0.688353184425053,0.453511162865562,0.407223356627456,0.645191080047681,0.652846617415139,0.53731109985139,0.600716812299372,0.507699425911122,0.508413145821371,0.524959466881642,0.512961567124687,0.508908109070274,0.498463108148009,0.625805610154523,0.520531280500164,0.516427821183066,0.549394563653061,0.594369687013193,0.590816870302133,0.538204347321315,0.649428015537414,0.502548198822543,0.673780593517452,0.649504878347559,0.646541023164925,0.594899952885654,0.625040686783351,0.537641053788776,0.631722337689285,0.594826347882148,0.661949057367613,0.510340826833526,0.65520528821399,0.567934953991252,0.555954053032791,0.473645381763412,0.693288331767592,0.516081365654297,0.675293798373429,0.665329421660139,0.568414759161241,0.577311338155304,0.547527269599071,0.56535157429383,0.573360306842095,0.528971613832131,0.649751563589673,0.676953443789692,0.73778625092002,0.553900214219377,0.643196918593078,0.671059048530131,0.580014031989339,0.629464877229482,0.65046956379373,0.56019387177394,0.62149845973108,0.538752656581727,0.549590835727308,0.642924893759952,0.572579319256556,0.691053911608985,0.541996599735313,0.630567366161878,0.535400566618839,0.574326686122594,0.604889304782339,0.613795268184226,0.493826469855582,0.631179445780082,0.503867534218439,0.46638777562179,0.513212377074217,0.503865849809792,0.668777063104114,0.544645129918402,0.572151719080176,0.563474015877571,0.67762183789769,0.674648105660736,0.5870742900727,0.544755683086638,0.643540403305838,0.727133296000411,0.566209224988689,0.510739157522317,0.688459918714049,0.589199669146561,0.613107510173287,0.540547518049993,0.667156766592136,0.646867589048929,0.617879741816819,0.590142069114256,0.62599799104275,0.568311126545996,0.631065180144752,0.607279475748101,0.674798397455695,0.562614302989326,0.597072640157829,0.632362588297889,0.606404107523919,0.568295324269015,0.559454694606341,0.743020196342631,0.727207292259884,0.726080710184327,0.713579164040481,0.644446382665046,0.618863814595059,0.618846265353077,0.640497158108228,0.632467342923967,0.636749552775648,0.759971637034801,0.728906006800987,0.669197078968185,0.663523481244638,0.66796113005239,0.79841405786918,0.86894026403472,0.621857871511726,0.662786259200846,0.692495192983789,0.658202465686115,0.647115722177322,0.701618044749133,0.548290935952801
"W2",0.501621356836152,0.598101491556255,0,0.608425257132568,0.651788658086288,0.507958623487877,0.693345901785101,0.715900020421222,0.668080643469463,0.601206947915436,0.604023937407555,0.633363840701986,0.530543851908721,0.595331521722744,0.611476491517084,0.513003447628712,0.621193004320308,0.61325584467632,0.629936747678899,0.600069498222948,0.594659717352055,0.574887333532155,0.568464185554271,0.5980423079639,0.617259971942796,0.629102961539155,0.591484229674795,0.556354337740488,0.59258455825793,0.59549770323659,0.600600559984344,0.555094454462953,0.579463294400238,0.558450399374597,0.613055009920577,0.590173555222042,0.605170284349777,0.583602024366289,0.63728235716757,0.607557756781402,0.640653618100787,0.615194939711084,0.618279224860994,0.64405714217964,0.616929466932038,0.619435268465116,0.610828440719107,0.602242479945,0.551566090273326,0.64690334214467,0.565547900607317,0.611668593398092,0.59849916833391,0.641665130649804,0.565101508821842,0.570763189090504,0.532028450191828,0.702890434134733,0.601223643045519,0.560676035731942,0.583792502270284,0.625065197197896,0.543274266041133,0.539671765354316,0.642297158522187,0.557357946073995,0.629550464577418,0.591927746918147,0.550095339108122,0.583064987040574,0.56638455637468,0.603170038965335,0.603450099340916,0.638259273509034,0.580904408326348,0.550398115517117,0.68450465526714,0.606397228261897,0.663340087842891,0.586258022151032,0.618323695891906,0.632571131771783,0.625580793621127,0.616742789703706,0.612301616153972,0.659623259737155,0.586704688959597,0.582929962090242,0.627263151192472,0.696505948841527,0.681591057848291,0.60347060664721,0.659727516904991,0.597184574402282,0.54463801956039,0.740415304587879,0.61164131804703,0.651005266603522,0.574891106916181,0.657056613501288,0.645502484820982,0.618633733796865,0.6330149261581,0.60415786734484,0.614840960656343,0.629798256355889,0.635578623672671,0.738826584226661,0.53337446204158,0.662305005683014,0.659014797549574,0.646212657879193,0.63844541880757,0.677965176076885,0.741651700185874,0.769368193463342,0.723237969117259,0.754955126248056,0.67216849509293,0.65923314603802,0.609447334793482,0.5776703958518,0.560412596412547,0.524517163428798,0.803877998051375,0.791914269946557,0.577081641127215,0.553709194487618,0.545480763989219,0.766058771878095,0.820830509644502,0.54530223226923,0.587810670900286,0.644284905737527,0.574606680907875,0.53324362776545,0.527391736109676,0.637030171766658
"C2",0.636681080181909,0.415349368253944,0.608425257132568,0,0.521626470565966,0.627488906206033,0.544871237579722,0.614192896314975,0.467748621762633,0.69601991017023,0.431689023114164,0.44107213956811,0.630578599885921,0.669618118909877,0.548556850596528,0.620616582639761,0.567753153735604,0.495756904876931,0.526810037438749,0.548451315749709,0.5266039796124,0.559949272926134,0.652377905356909,0.572135029852802,0.555936090023645,0.603308519533966,0.606765313713254,0.586724088111503,0.559006304454235,0.653353005405471,0.55954819189781,0.616969812953288,0.64193273443784,0.621527660464029,0.543725718948064,0.625741590064281,0.558966616047317,0.661831116909753,0.590101572368447,0.614288984510432,0.495018154499795,0.613478304567911,0.596706739022627,0.515692637450865,0.544204578934685,0.669854798843367,0.557282872019549,0.64196108422374,0.659264613039617,0.511590838442632,0.603318918654023,0.559493660510385,0.619617522196609,0.589825786211596,0.551538515122343,0.705944615829776,0.685610272461938,0.685545059990795,0.600605070364362,0.64702408792185,0.658006399894125,0.589388038345052,0.629631090643522,0.606589366914484,0.593355777361248,0.618577763566138,0.515427493537072,0.604538260533643,0.615049629088115,0.5434055315763,0.66324810540896,0.585148811609374,0.653897207614102,0.482366679587288,0.584861838128397,0.625802870181262,0.656666640594588,0.562635494496729,0.672224364369823,0.560346138752602,0.500416757716612,0.570527523071912,0.486623601903739,0.658397115526845,0.584369880093625,0.625974227937184,0.561955345776336,0.653964977636388,0.674783633738022,0.5694163235197,0.534911936698286,0.686059735767538,0.693468769406119,0.529718566960989,0.543173382772751,0.619000266637196,0.548969887507955,0.661431049617754,0.543262202026445,0.703130657282304,0.689428044111835,0.647306290594372,0.530205672002557,0.640276311981783,0.567583721607572,0.649707083970523,0.623760197501552,0.73204671200323,0.562189904259493,0.576578150121575,0.605615053792984,0.559257883029766,0.561547542225999,0.5551586967594,0.774115579061492,0.704467523513493,0.673251243892908,0.690375269981021,0.678041944523373,0.69388570284704,0.636607155911321,0.668396507873754,0.656298130795486,0.641419014016592,0.748143047829264,0.750631027341212,0.633495196671313,0.661994310118766,0.682100741054334,0.802000551271837,0.836530681785921,0.655825561881478,0.666593147533389,0.638422506441794,0.653693618028597,0.636792875550753,0.648829788516391,0.580379585974814
"C3",0.702325435180448,0.543092026407859,0.651788658086288,0.521626470565966,0,0.701436593172363,0.532035543071057,0.685292974506587,0.575023613933991,0.786726834623241,0.56494356117312,0.587273894527825,0.689009627173352,0.759579564691372,0.637331577978274,0.724650556113346,0.68336019113083,0.683793576981859,0.68643851632447,0.697617875649806,0.691070242211615,0.68239005314556,0.67112062666754,0.648707191970713,0.675043568998082,0.672651555744981,0.729391771065214,0.654467419150135,0.715162125331216,0.70791803478583,0.681532229823141,0.688615311833395,0.694983554974497,0.726821762930511,0.723318359938248,0.687147889584211,0.663237131269009,0.719909850459049,0.705335120712029,0.710121641097498,0.670111764463995,0.689392349208721,0.647395474908378,0.631644825806209,0.666373776231621,0.727085055811752,0.690783356981349,0.644278941428999,0.693153292658761,0.717192233768176,0.599929060944603,0.691777252536989,0.667339561432642,0.660316951088421,0.690663180431945,0.707245010616397,0.647864423673472,0.757580038323974,0.650800814884783,0.695072623770183,0.669646653390005,0.656427022017736,0.651875748720988,0.669548556246827,0.65020094621357,0.706077613435955,0.649990563638066,0.701797225340115,0.687584917320455,0.614689711139478,0.718128005663066,0.694396109161952,0.712976940969905,0.647486874644471,0.667141203477057,0.641405695626279,0.64698533412524,0.654504585048175,0.695762982314297,0.642245986295876,0.639455632169508,0.599805876640287,0.614752464800824,0.682371705121873,0.668115634313982,0.649578002647897,0.675122936618523,0.740254123732798,0.721339402409728,0.645975381236979,0.641910207942641,0.741996752050016,0.694790903136209,0.668895932465727,0.637368064851824,0.696169063313921,0.611344422243871,0.760592209346765,0.5796641313587,0.803067168065789,0.770630778607923,0.750046708429289,0.675169010346436,0.729593079189311,0.624032411234793,0.730296722025504,0.59820480382505,0.777588631772063,0.681394493617201,0.67007839433964,0.714163719337306,0.649025270486728,0.675014120386961,0.629333792766823,0.8337499382268,0.740861309832561,0.681174728169418,0.69621779080267,0.767752067341912,0.748042349472535,0.734896446094619,0.661814990633936,0.750800661251143,0.710437603282662,0.804738140182998,0.755759791869378,0.728693211808188,0.689127569206726,0.7128996519327,0.74163859909973,0.787864890365277,0.71797763716252,0.684642976162693,0.723733010474464,0.6814802051299,0.699690640203614,0.726233064141533,0.638475363985511
"W4",0.515113991648696,0.60531501197791,0.507958623487877,0.627488906206033,0.701436593172363,0,0.694323307687215,0.708701206682751,0.645429387363888,0.527705067682294,0.633953996097211,0.650967427023438,0.453335395877535,0.533364274358813,0.625520087114379,0.518726095103574,0.63508967839246,0.59061656877448,0.627823834900951,0.567259256695529,0.641498812071311,0.647345765590183,0.617612870316804,0.599749646039197,0.591181765840804,0.607267815206604,0.639264667029905,0.627826013771297,0.561057104219805,0.570304626213041,0.592811103511449,0.626547569780124,0.568399037362175,0.547915575205409,0.639818700998937,0.54435014658383,0.63776463796432,0.551463554512703,0.611283188476323,0.583211851161458,0.660120309852408,0.632741393520577,0.632216988996855,0.636101074445384,0.612230086306211,0.564271078444537,0.65737370607436,0.665234147972234,0.610353948804396,0.654663069485056,0.610676205412333,0.618340058917202,0.632402697245669,0.632786340115136,0.604316498404325,0.618461819790089,0.630201911921549,0.699973716342227,0.635280521723063,0.586420679825144,0.639057963416916,0.630826841029786,0.58422699415259,0.606904188097568,0.664222435427723,0.559470392671441,0.631613537570373,0.611846818074033,0.551356440467687,0.634018947007288,0.612562666347481,0.631230184247613,0.532987195409967,0.647285506228365,0.632098828817855,0.501971839267667,0.651158570694271,0.623069658801873,0.676898490542126,0.640909122957707,0.668086495465583,0.632814721687609,0.614510334108512,0.631612086174101,0.617242043832887,0.672806851450995,0.603940059599805,0.559760980973153,0.55064323568114,0.702359742641556,0.636774219620058,0.604592496921157,0.683873550381247,0.593248518671884,0.525331343957743,0.742881869517039,0.634114813045607,0.612867556408615,0.621593267761621,0.595915088303811,0.559981545629226,0.507286928362328,0.607463684744811,0.575721841863587,0.656269536839631,0.572167802399123,0.618341068483385,0.629824409948825,0.564935363504258,0.634784157681941,0.678439800575079,0.646527256633143,0.595579517970538,0.618262593335911,0.676508460930964,0.775438754978535,0.780274786964748,0.755706907749275,0.591269400299027,0.59405106475646,0.575531184813829,0.561240962414239,0.528563416277109,0.557296959128714,0.807472056009379,0.810003880459776,0.561293149624657,0.565285688265272,0.569373440465475,0.838831472944821,0.885204474797344,0.554411806131714,0.639620979600806,0.68495248444055,0.630133882058174,0.596128568051909,0.617266840843711,0.668767079403858
"C4",0.723838105606468,0.622928127793574,0.693345901785101,0.544871237579722,0.532035543071057,0.694323307687215,0,0.604927976966196,0.486478425487268,0.755574924802332,0.574468677464279,0.631613951257218,0.737225845017795,0.775520444042751,0.649079843237821,0.70666516626234,0.680068763621783,0.66921039331664,0.655428709482429,0.715048194021121,0.711160832495378,0.700240744455155,0.679518216412653,0.691875719522128,0.686462436584698,0.699869604286795,0.734105918789617,0.676881080374053,0.717702061577186,0.700801362357863,0.705140900175041,0.657182138100546,0.65927873844893,0.703999666502365,0.716242644251467,0.710470886842917,0.662675615574527,0.718720509699549,0.681264463920775,0.671654877736449,0.621376632618059,0.660990703602148,0.634239404703645,0.672681166719965,0.688233546568223,0.68284356461841,0.705307721143831,0.674868711798639,0.657251954490677,0.638926819501334,0.677484136404011,0.718126788852141,0.732893731581936,0.688981920223602,0.712822381619132,0.773366474063074,0.694604853991576,0.711987612734158,0.694508610833408,0.704804199936856,0.691957345201088,0.666789753239817,0.694543701669376,0.660232822392392,0.705913519686744,0.725845302304904,0.606536064468087,0.70430392072773,0.662276835784046,0.639861906516934,0.688943796366485,0.681581074410319,0.71119450135512,0.576480080908283,0.647296295071965,0.67344869062637,0.660848538761728,0.702919971137906,0.776727126544539,0.677890045595055,0.621840021370848,0.715336271032735,0.651254647661892,0.661063982701315,0.683327040150829,0.749298634991355,0.671942895731955,0.721617512166255,0.688719237779693,0.684198420630008,0.654464610361583,0.753058115265742,0.718129147788343,0.68067609482264,0.686502169726636,0.587914644669517,0.62983299588594,0.77519831653007,0.638043717035101,0.781248470401928,0.782755410454723,0.756146903202071,0.635550897475092,0.761424447024981,0.729955797345061,0.744792459730064,0.667806400509018,0.816644312297141,0.673895322877925,0.652653366329599,0.680316303712612,0.612805188609787,0.713649977088265,0.690841958743823,0.855267021594504,0.648901874955501,0.659970161303384,0.626970610763298,0.790823538436804,0.786069199548966,0.755122322175934,0.717908947263311,0.746009642432337,0.723187433188308,0.762142522394739,0.73183020490157,0.684478417567621,0.718631954823648,0.738090062838219,0.756971903114448,0.816981486069782,0.723920329330744,0.733529630476839,0.716448548931683,0.700648484493213,0.744620578046073,0.671209282183026,0.690306151810979
"W6",0.723943565555934,0.702555056599904,0.715900020421222,0.614192896314975,0.685292974506587,0.708701206682751,0.604927976966196,0,0.544573526038239,0.705843706343128,0.611401949324156,0.690190196634773,0.711259306234704,0.749268229882295,0.656974308656433,0.727988672283409,0.697802279931995,0.633906997423879,0.683557627288544,0.738416199832161,0.746122327618046,0.719798875940942,0.710941080016937,0.755363380010128,0.726689980132355,0.703412019431157,0.752412364635843,0.708896616591297,0.677668370494524,0.633688010954729,0.702707820455728,0.631784880001022,0.682512817841629,0.727947309039128,0.679348617236755,0.694139140260814,0.688128261404033,0.766993487252359,0.705030751321842,0.681721727059129,0.65802083147115,0.635564706920737,0.709027382131483,0.701672298145678,0.747241668839144,0.685202947036763,0.737793645087154,0.674625587386782,0.70706425331085,0.635758450024724,0.722142641356968,0.722868686132,0.719289933719948,0.692507949716276,0.763030605440338,0.778520584260864,0.714134745793023,0.622842470785133,0.757414781538193,0.689961839925017,0.706156037789238,0.669817487147468,0.694207672627722,0.692511715050179,0.697461432318826,0.730731615860835,0.667869687652543,0.762886031537987,0.662647359922588,0.661087856098751,0.668817723064972,0.750546140448113,0.722512871474944,0.61459158650495,0.7203179186947,0.703913398862434,0.739738480047189,0.77340819619342,0.799888710436471,0.732530897121805,0.670358153481038,0.761951818067427,0.719579165325861,0.664963126684399,0.771961341972912,0.791542914291479,0.710052848604103,0.69840630359604,0.74723307089617,0.710623807787617,0.655554232718117,0.732147063869939,0.740689480868427,0.671235455368845,0.710717074954437,0.575469612484913,0.622794104818298,0.761539820797757,0.698011424168745,0.793427756802867,0.7545604999162,0.747618335426858,0.639021488554025,0.743527031832468,0.751077433136258,0.768592382402303,0.729045033212475,0.808451216430167,0.717141190477824,0.67027128155506,0.602142512762122,0.619350858736578,0.709355371848182,0.720784664468425,0.819909530603485,0.657283524001176,0.673520766333633,0.679624257061475,0.753069801076024,0.78628627806174,0.728285183295966,0.745573719834316,0.71088448623438,0.725701166145826,0.735420330744721,0.760844070740182,0.674373659826627,0.713053280557021,0.747807316496465,0.758688481117614,0.820673777807543,0.74228118438877,0.734626761290084,0.683331735135092,0.699869621042001,0.729162007574686,0.698287032796614,0.76974572379526
"C6",0.699345877364357,0.585988756270949,0.668080643469463,0.467748621762633,0.575023613933991,0.645429387363888,0.486478425487268,0.544573526038239,0,0.690113646652096,0.474568140821473,0.55747934353588,0.644793656519768,0.724460847922564,0.527903203296824,0.666201077285202,0.630646798990458,0.575484922305331,0.63568679289811,0.645091776893493,0.653567942140064,0.677383872193408,0.67514500410558,0.670270382475289,0.638630791718051,0.630053310528255,0.706438588440214,0.626975515906387,0.617834063969808,0.652635322937984,0.628166858675211,0.642435732647563,0.652875228046013,0.71125245762216,0.659758176555336,0.665117916371245,0.610553756870205,0.691084838019157,0.625632853515648,0.647992785877187,0.592286826430031,0.617814813737089,0.612921458710655,0.624946372057869,0.683476298114829,0.681332484384122,0.663105817619438,0.612244451231996,0.646246901101908,0.634516184417792,0.677271720160045,0.673216545390253,0.725942221980089,0.652371184178188,0.696338568767191,0.741135309130123,0.650436110795033,0.64114227374139,0.69693773310038,0.672182557649777,0.686331737896618,0.616139261098621,0.663273578695013,0.624071579272265,0.640213754084016,0.668489929878896,0.561683900363093,0.697936717905081,0.634045860129198,0.610192333282243,0.631699885841942,0.670741136421737,0.647680535135858,0.575648845398703,0.651801194315703,0.608773827801846,0.672967774972367,0.642507188618807,0.721832508165145,0.629629916924924,0.59702186519395,0.657018091748589,0.61919614119951,0.65472718636759,0.661469581805919,0.725637472634239,0.645679474637068,0.680024959957521,0.689348231211804,0.663911585922424,0.618748076199686,0.677800419990434,0.69871401235712,0.64864275566803,0.651471547060255,0.540183328170081,0.555711242676428,0.763778325916208,0.568024811214453,0.729812008761535,0.7233797747832,0.670491389141389,0.576267022301253,0.719833162429656,0.61455299467884,0.715527952070179,0.655414109447491,0.770459982190061,0.622201237472789,0.598581272965329,0.62761119630078,0.556432888536683,0.638986882165548,0.589057605710262,0.800698263085479,0.658648524707392,0.631799935077208,0.595809490114707,0.715556231403321,0.720782947981745,0.690645296357627,0.720715362648442,0.683988194269864,0.666863501649281,0.761580371252706,0.769828270756093,0.607225867720641,0.656680797890821,0.702310050568173,0.798828165803563,0.847613490237675,0.651912202908176,0.737592496744097,0.603044678107212,0.648716283102556,0.662095711327642,0.650775588876507,0.678692962905453
"W7",0.57799222231903,0.688353184425053,0.601206947915436,0.69601991017023,0.786726834623241,0.527705067682294,0.755574924802332,0.705843706343128,0.690113646652096,0,0.7040710571471,0.687262084346591,0.489217533040236,0.516006377541914,0.669931351542002,0.500666658443149,0.635712025126474,0.625672622630363,0.671198916353174,0.63756942722446,0.647365035457346,0.652070025549629,0.660901963326245,0.664954579399783,0.651270422149164,0.652816577212121,0.652351102083658,0.641961060462272,0.587743482676357,0.634827485873714,0.638955879402967,0.662225345149747,0.601657290779966,0.544458694786888,0.652672635707081,0.546723249977448,0.669463422858316,0.564797256369543,0.640401130888843,0.598118605189694,0.681115291246154,0.673256714784172,0.670847601416793,0.67465440906092,0.660212884520096,0.596983586138184,0.704240618582159,0.7335572898525,0.638412148127414,0.683926529782653,0.711625368310402,0.658252127809389,0.664628869607173,0.68503765047671,0.663670376700835,0.629995774907978,0.619667860574287,0.660493369955153,0.666311645243869,0.554528379368881,0.637953580217538,0.679736546506203,0.609942861405549,0.590139190604564,0.683638551704056,0.564740507917781,0.670675604488954,0.654894939405888,0.564272803632877,0.671243232060797,0.62717473929024,0.677505996383747,0.569613173385236,0.707996081627642,0.653996769408522,0.664438277630269,0.704787112464374,0.699820106105882,0.718323988055752,0.666149326278755,0.714458590066419,0.700056604343762,0.693565855152679,0.650207963296421,0.680686658645766,0.710692536627013,0.669452587485395,0.536501650479235,0.637847484486896,0.744750956652491,0.71865632592327,0.599951562448631,0.663589973827953,0.656130010465303,0.620588514867724,0.749333369612133,0.706176670125752,0.607391826255936,0.687033585489553,0.598941793638361,0.609135962147451,0.585747006393188,0.667615626783821,0.588727593403448,0.709448479765754,0.641930572286216,0.70061503221677,0.625695900404939,0.614144527005703,0.693264077810185,0.702716830973013,0.676202570721287,0.708044354344807,0.707911095660235,0.664164302574514,0.8159541521302,0.813888957577652,0.803493176480681,0.59914915577659,0.596064275045521,0.607384392655836,0.63491983283875,0.511443516397197,0.599068830299219,0.83059134976659,0.835784213147827,0.587413690228613,0.60865810526665,0.595777050098591,0.839751788134652,0.856825784105705,0.557474562397686,0.606735601453505,0.715782651715789,0.632614430844352,0.612992342451817,0.657005609310509,0.700195287048752
