"Taxa"	"hamlet11"	"hamlet17"	"hamlet22"	"hamlet25"	"hamlet31"	"hamlet41"	"hamlet59"	"hamlet67"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sartorii"	0.00814634843504359	0.0342857142857143	0.0104419968530968	0.0262894699242749	0.0251572327044025	0.0108664569631112	0.0317188169738534	0.0566766852726492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium parvum"	0.0108617979133915	0.019	0.00643684737519668	0.0237176739534219	0.0168667810177244	0.0567629396625679	0.0287183883411916	0.0078717618434235
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia glucerasea"	0.0144347577533229	0.0187142857142857	0.0143041052782148	0.00728675525075011	0.020440251572327	0.0118673148412925	0.0255750821545935	0.0044368112208387
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.00114334714877805	0.022	0.00214561579173223	0.00385769395627947	0.00714694110920526	0.00957963969116385	0.0024289184169167	0.0612566194360956
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.00443047020151493	0.0114285714285714	0.00200257473895008	0.0214316330904415	0.0157232704402516	0.0325993708893337	0.00528646949564223	0.0035780735651925
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.00171502072316707	0	0.0656558432270062	0.000142877553936277	0.00128644939965695	0.00400343151272519	0.0168595513644806	0.0008587376556462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.0214377590395884	0.00985714285714286	0.00686597053354313	0.0018574082011716	0.0232990280160091	0.00800686302545039	0.0170024289184169	0.0008587376556462
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii"	0.00185793911676433	0	0.0407667000429123	0	0.00142938822184105	0.0237346296825851	0.0140020002857551	0.0011449835408616
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0.00300128626554238	0.00957142857142857	0.00257473895007867	0.00585797971138734	0.0110062893081761	0.00457535030025736	0.0102871838834119	0.0337770144554172
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera indica"	0.00157210232956982	0.0222857142857143	0.00357602631955371	0.0101443063294756	0.0200114351057747	0.00800686302545039	0.00742963280468638	0.0051524259338772
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera paucivorans"	0.00114334714877805	0.0224285714285714	0.0047203547418109	0.00828689812830404	0.0215837621497999	0.006720045753503	0.00628661237319617	0.0037211965078002
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.0022866942975561	0.017	0.00400514947790016	0.00614373481925989	0.0082904516866781	0.00357449242207607	0.00714387769681383	0.0249033920137398
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera massiliensis"	0.00214377590395884	0.0205714285714286	0.00286082105564297	0.0100014287755394	0.0118639222412807	0.00514726908778953	0.0120017145306472	0.0045799341634464
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0	0	0.0566442569017308	0	0.000428816466552316	0.00285959393766085	0.00871553079011287	0.0002862458852154
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis"	0.00385879662712591	0.00357142857142857	0.000429123158346445	0.00471495927989713	0.002715837621498	0.00157277666571347	0.0102871838834119	0.0303420638328324
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella seckii"	0.00500214377590396	0.00357142857142857	0.00228865684451438	0.00700100014287755	0.0152944539736993	0.0121532742350586	0.00685812258894128	0.004293688278231
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium perfoetens"	0.0481634986422753	0	0.000143041052782148	0.000714387769681383	0.000714694110920526	0.00343151272519302	0.0024289184169167	0.0002862458852154
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0.00514506216950121	0.00542857142857143	0.00257473895007867	0.00828689812830404	0.00485991995425958	0.013440091507006	0.0121445920845835	0.0035780735651925
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00114334714877805	0.0172857142857143	0.00171649263338578	0.0085726532361766	0.00857632933104631	0.00314555333142694	0.00528646949564223	0.0038643194504079
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.00986136915821066	0.00585714285714286	0.000715205263910742	0.00328618374053436	0.00514579759862779	0.0115813554475265	0.00742963280468638	0.0032918276799771
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0.000857510361583536	0.00714285714285714	0.00257473895007867	0.00200028575510787	0.008147512864494	0.00557620817843866	0.00585797971138734	0.0105910977529698
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0.00171502072316707	0.00485714285714286	0.00300386210842512	0.00385769395627947	0.0107204116638079	0.00243065484701172	0.00628661237319617	0.008587376556462
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides salyersiae"	0.00528798056309847	0.001	0.000143041052782148	0.000571510215745106	0.000857632933104631	0.00457535030025736	0.00971567366766681	0.0158866466294547
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.00686008289266829	0.00357142857142857	0.0047203547418109	0.00328618374053436	0.00943396226415094	0.00729196454103517	0.00228604086298043	0.0005724917704308
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.00500214377590396	0.00471428571428571	0.00128736947503934	0.00514359194170596	0.005431675242996	0.00900772090363168	0.0042863266180883	0.0017174753112924
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii"	0.00500214377590396	0.00142857142857143	0.00171649263338578	0.00200028575510787	0.00214408233276158	0.00757792393480126	0.00985855122160309	0.0041505653356233
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.00071459196798628	0.000857142857142857	0.00772421685023602	0.000714387769681383	0.00114351057747284	0.000857878181298256	0.00742963280468638	0.0124516960068699
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.00142918393597256	0.003	0.00257473895007867	0.00400057151021575	0.00328759291023442	0.00800686302545039	0.00628661237319617	0.0012881064834693
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.00657424610547377	0.00428571428571429	0.000572164211128594	0.00500071438776968	0.00185820468839337	0.00314555333142694	0.00500071438776968	0.0015743523686847
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00114334714877805	0.00242857142857143	0.00128736947503934	0.00228604086298043	0.00414522584333905	0.0102945381755791	0.00142877553936277	0.0010018605982539
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0.00257253108475061	0.00342857142857143	0.00171649263338578	0.00385769395627947	0.00257289879931389	0.00271661424077781	0.00385769395627947	0.0031487047373694
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0.000428755180791768	0	0.00128736947503934	0	0	0.000285959393766085	0.0192884697813973	0.0010018605982539
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0.00071459196798628	0.002	0.00257473895007867	0.00114302043149021	0.00142938822184105	0.00157277666571347	0.00142877553936277	0.0104479748103621
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.00371587823352866	0.003	0.000286082105564297	0.00300042863266181	0.00142938822184105	0.00343151272519302	0.00271467352478926	0.0015743523686847
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.00142918393597256	0.00214285714285714	0.00200257473895008	0.000714387769681383	0.00200114351057747	0.00057191878753217	0.00514359194170596	0.0047230571060541
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella histaminiformans"	0.0022866942975561	0.00271428571428571	0.00128736947503934	0.0018574082011716	0.00400228702115495	0.00228767515012868	0.0018574082011716	0.0004293688278231
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.000285836787194512	0.00142857142857143	0.00157345158060363	0.00042863266180883	0.002715837621498	0.00271661424077781	0.00128589798542649	0.0034349506225848
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium aesculapii"	0	0.0134285714285714	0	0	0	0	0	0.0001431229426077
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum"	0.00257253108475061	0.00142857142857143	0.000286082105564297	0.000571510215745106	0.00171526586620926	0.00414641120960824	0.00214316330904415	0.0005724917704308
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0.000428755180791768	0.00257142857142857	0.000286082105564297	0.00642948992713245	0	0.00057191878753217	0.000571510215745106	0.0024330900243309
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.000857510361583536	0.002	0.000143041052782148	0.000571510215745106	0.00200114351057747	0.00142979696883043	0.00128589798542649	0.0047230571060541
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.000285836787194512	0.00185714285714286	0.000715205263910742	0.00100014287755394	0.002715837621498	0.000714898484415213	0.00085726532361766	0.0034349506225848
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.00114334714877805	0.000571428571428571	0.00143041052782148	0	0.00100057175528874	0.000285959393766085	0.00357193884840692	0.0025762129669386
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0	0.00157142857142857	0.00100128736947504	0.00042863266180883	0.00457404230989137	0.0020017157563626	0.000285755107872553	0.0004293688278231
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0.0022866942975561	0.000857142857142857	0.000143041052782148	0.00042863266180883	0.000428816466552316	0.000857878181298256	0.00228604086298043	0.0025762129669386
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter quasiroggenkampii"	0	0	0	0	0.00457404230989137	0.00486130969402345	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0.000571673574389024	0.00214285714285714	0.000286082105564297	0.00200028575510787	0.000571755288736421	0.000285959393766085	0.00128589798542649	0.0012881064834693
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.00142918393597256	0.00157142857142857	0.000286082105564297	0.00114302043149021	0.000571755288736421	0.00157277666571347	0.000714387769681383	0.0007156147130385
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium samirii"	0	0.00242857142857143	0	0	0	0	0	0.0052955488764849
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0.000142918393597256	0.001	0.00171649263338578	0.00085726532361766	0.000428816466552316	0.00114383757506434	0.00200028575510787	0.0004293688278231
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0.00200085751036158	0.000142857142857143	0	0.000142877553936277	0.000571755288736421	0.00128681727194738	0.00100014287755394	0.0024330900243309
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium myosotis"	0	0.00528571428571429	0	0	0	0	0	0.0017174753112924
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0.000571673574389024	0.000714285714285714	0.000286082105564297	0.000285755107872553	0.000857632933104631	0.00142979696883043	0.0024289184169167	0.0001431229426077
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.00142918393597256	0.000714285714285714	0.000286082105564297	0.00100014287755394	0.000428816466552316	0.00157277666571347	0.00085726532361766	0.0002862458852154
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0.000285836787194512	0.00142857142857143	0	0.00042863266180883	0.000571755288736421	0.00271661424077781	0.000571510215745106	0.0004293688278231
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium hapali"	0	0.00471428571428571	0	0	0	0	0	0.0017174753112924
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pongonis"	0	0.00142857142857143	0	0	0	0	0	0.0045799341634464
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0	0.00114285714285714	0.000143041052782148	0.00157165309329904	0.00100057175528874	0.000285959393766085	0.00114302043149021	0.0005724917704308
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sichuanensis"	0	0	0	0	0.00528873642081189	0.000142979696883043	0.000142877553936277	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.000571673574389024	0.000857142857142857	0.000286082105564297	0	0.000428816466552316	0.00057191878753217	0.0024289184169167	0.0002862458852154
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.000142918393597256	0.000571428571428571	0.000572164211128594	0.000571510215745106	0.000428816466552316	0.00257363454389477	0.000142877553936277	0.0001431229426077
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium angulatum"	0	0.001	0	0	0	0	0	0.0040074423930156
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000571673574389024	0.000428571428571429	0.000572164211128594	0.000142877553936277	0.00128644939965695	0.00128681727194738	0.000285755107872553	0.0004293688278231
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.000571673574389024	0.000428571428571429	0.000143041052782148	0.00042863266180883	0.000857632933104631	0.00142979696883043	0.00085726532361766	0.0002862458852154
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella tayi"	0	0.000714285714285714	0.000143041052782148	0.000571510215745106	0.000428816466552316	0.00114383757506434	0.00200028575510787	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.000857510361583536	0.000571428571428571	0.000286082105564297	0.00042863266180883	0.000428816466552316	0.00157277666571347	0.00042863266180883	0.0002862458852154
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.000285836787194512	0.001	0.000286082105564297	0.000571510215745106	0.000571755288736421	0.00142979696883043	0.00042863266180883	0.0001431229426077
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella boydii"	0.000285836787194512	0	0.00157345158060363	0	0.000142938822184105	0.00157277666571347	0.00085726532361766	0.0001431229426077
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pullorum"	0	0.00114285714285714	0	0	0	0	0	0.0031487047373694
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichos"	0	0.00214285714285714	0	0	0	0	0	0.0021468441391155
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.000142918393597256	0.00157142857142857	0	0.000571510215745106	0.000571755288736421	0.000142979696883043	0.000571510215745106	0.0007156147130385
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis"	0	0.000571428571428571	0	0	0.00300171526586621	0	0.000714387769681383	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium reuteri"	0	0.00228571428571429	0	0	0	0	0	0.0018605982539001
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chengduensis"	0	0	0	0	0.00343053173241852	0.000714898484415213	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas fragi"	0	0	0	0	0	0	0	0.0037211965078002
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000142918393597256	0.000285714285714286	0.000286082105564297	0.000285755107872553	0.000857632933104631	0.00142979696883043	0.000285755107872553	0.0001431229426077
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus senegalensis"	0.000571673574389024	0	0.000429123158346445	0.000142877553936277	0.00100057175528874	0.000714898484415213	0.00042863266180883	0.0002862458852154
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium rousetti"	0	0.00242857142857143	0	0	0	0	0	0.0011449835408616
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens"	0.000285836787194512	0.000142857142857143	0	0.000285755107872553	0.000857632933104631	0.000428939090649128	0.00085726532361766	0.0005724917704308
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0.000428755180791768	0.000857142857142857	0	0	0.000142938822184105	0.00128681727194738	0.000285755107872553	0.0001431229426077
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0.000142918393597256	0.000285714285714286	0.000143041052782148	0.000142877553936277	0	0.000428939090649128	0.000285755107872553	0.0015743523686847
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0	0.000857142857142857	0	0.00042863266180883	0.000857632933104631	0.000428939090649128	0.000285755107872553	0.0001431229426077
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella tannerae"	0	0.000428571428571429	0	0.000142877553936277	0.000857632933104631	0.000428939090649128	0	0.0010018605982539
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides finegoldii"	0.000571673574389024	0.000285714285714286	0	0.000571510215745106	0.00028587764436821	0.000285959393766085	0.000571510215745106	0.0002862458852154
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium cebidarum"	0	0.000285714285714286	0	0	0	0	0	0.0024330900243309
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia schinkii"	0.000285836787194512	0.000571428571428571	0.000286082105564297	0	0.000714694110920526	0.000142979696883043	0.00042863266180883	0.0002862458852154
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0.000142918393597256	0.000285714285714286	0	0.000571510215745106	0.000428816466552316	0	0.000714387769681383	0.0005724917704308
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0	0.000428571428571429	0.000286082105564297	0.000142877553936277	0.000571755288736421	0.000142979696883043	0.000142877553936277	0.0007156147130385
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter asburiae"	0	0	0	0	0.00214408233276158	0.000285959393766085	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena orotica"	0.000285836787194512	0.000428571428571429	0.000143041052782148	0	0.000428816466552316	0.000714898484415213	0.00042863266180883	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecigallinarum"	0	0.000142857142857143	0.000143041052782148	0	0.000142938822184105	0	0.00042863266180883	0.001431229426077
