"Taxa"	"culi_1"	"warble_1"	"culi_2"	"warble_2"	"culi_3"	"warble_3"	"culi_4"	"warble_4"	"culi_5"	"warble_5"	"culi_6"	"warble_6"	"culi_7"	"warble_7"	"culi_8"	"culi_9"	"warble_9"	"culi_10"	"warble_10"	"culi_11"	"warble_11"	"culi_12"	"warble_12"	"warble_13"	"warble_14"	"culi_15"	"warble_15"	"culi_16"	"culi_17"	"warble_17"	"culi_18"	"warble_18"	"culi_19"	"warble_19"	"culi_20"	"warble_20"	"culi_21"	"culi_24"	"warble_24"	"culi_25"	"warble_25"	"culi_26"	"warble_26"	"culi_27"	"culi_28"	"warble_28"	"culi_29"	"culi_30"	"warble_30"	"culi_32"	"warble_32"	"culi_33"	"warble_33"	"warble_35"	"culi_36"	"culi_37"	"culi_38"	"warble_38"	"culi_39"	"warble_41"	"culi_42"	"warble_42"	"culi_43"	"warble_43"	"culi_44"	"culi_45"	"warble_45"	"culi_46"	"culi_47"	"culi_48"	"culi_49"	"warble_49"	"culi_50"	"warble_50"	"culi_51"	"warble_51"	"culi_52"	"warble_52"	"culi_53"	"warble_53"	"culi_54"	"warble_54"	"culi_55"	"culi_57"	"warble_57"	"culi_58"	"warble_58"	"culi_59"	"warble_59"	"culi_60"	"warble_60"	"culi_61"	"warble_61"	"culi_62"	"warble_62"	"culi_63"	"warble_63"	"culi_64"	"warble_64"	"culi_65"	"warble_66"	"culi_67"	"warble_67"	"culi_68"	"warble_68"	"warble_69"	"culi_73"	"warble_73"	"culi_74"	"warble_74"	"culi_75"	"warble_75"	"culi_76"	"culi_77"	"warble_80"	"culi_81"	"culi_82"	"culi_83"	"warble_83"	"culi_84"	"warble_84"	"culi_85"	"warble_85"	"culi_86"	"culi_87"	"warble_87"	"culi_88"	"warble_88"	"culi_89"	"warble_89"	"culi_90"	"warble_90"	"culi_91"	"culi_92"	"culi_93"	"warble_93"	"culi_94"	"warble_94"	"culi_95"	"warble_95"	"culi_96"	"warble_96"	"warble_97"	"culi_99"	"warble_99"	"culi_100"	"warble_100"	"culi_101"	"warble_101"	"culi_102"	"culi_103"	"warble_103"	"culi_104"	"warble_104"	"culi_105"	"warble_105"	"culi_106"	"warble_106"	"culi_107"	"warble_107"	"culi_108"	"warble_108"	"culi_109"	"warble_109"	"culi_110"	"warble_110"	"culi_111"	"warble_111"	"warble_112"	"culi_113"	"warble_113"	"culi_114"	"warble_114"	"culi_115"	"culi_116"	"warble_116"	"culi_117"	"warble_117"	"culi_118"	"warble_118"	"culi_119"	"warble_119"	"culi_120"	"warble_120"	"culi_121"	"warble_121"	"culi_122"	"warble_122"	"culi_123"	"warble_123"	"culi_124"	"warble_124"	"culi_125"	"warble_125"	"culi_126"	"warble_126"	"culi_127"	"warble_127"	"culi_128"	"culi_129"	"culi_130"	"culi_131"	"culi_132"	"culi_133"	"warble_133"	"culi_134"	"culi_135"	"warble_135"	"culi_136"	"warble_136"	"culi_137"	"warble_137"	"culi_138"	"warble_138"	"culi_139"	"warble_139"	"culi_140"	"warble_140"	"culi_141"	"warble_141"	"culi_142"	"warble_142"	"culi_143"	"culi_144"	"warble_144"	"culi_145"	"warble_145"	"culi_146"	"culi_147"	"warble_147"	"culi_148"	"warble_148"	"culi_149"	"warble_149"	"culi_150"	"warble_150"	"culi_151"	"warble_151"	"culi_152"	"warble_152"	"culi_153"	"warble_153"	"culi_154"	"warble_154"	"culi_156"	"culi_157"	"warble_157"	"warble_158"	"culi_159"	"warble_159"	"culi_160"	"culi_161"	"warble_161"	"culi_162"	"warble_162"	"culi_163"	"warble_163"	"culi_164"	"warble_164"	"culi_165"	"culi_168"	"culi_170"	"warble_170"	"culi_171"	"warble_171"	"culi_172"	"culi_173"	"warble_173"	"culi_174"	"warble_174"	"culi_177"	"warble_177"	"culi_178"	"warble_178"	"culi_180"	"warble_180"	"warble_181"	"culi_182"	"culi_183"	"warble_184"	"culi_185"	"warble_185"	"culi_187"	"warble_187"	"warble_188"	"warble_189"	"culi_191"	"warble_191"	"culi_192"	"warble_192"	"warble_195"	"culi_196"	"warble_196"	"warble_197"	"culi_198"	"culi_199"	"culi_200"	"warble_200"	"culi_201"	"warble_201"	"culi_202"	"warble_202"	"warble_221"	"warble_222"	"warble_223"	"warble_224"	"warble_225"	"warble_226"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_231"	"warble_232"	"warble_234"	"culi_235"	"warble_235"	"warble_236"	"warble_238"	"warble_239"	"warble_240"	"warble_242"	"warble_243"	"warble_244"	"warble_245"	"warble_246"	"warble_247"	"warble_248"	"warble_249"	"warble_250"	"warble_251"	"warble_254"	"warble_255"	"warble_256"	"warble_257"	"warble_258"	"warble_262"	"warble_263"	"warble_264"	"warble_265"	"warble_267"	"warble_268"	"warble_269"	"warble_270"	"warble_271"	"warble_272"	"warble_273"	"warble_274"	"warble_276"	"warble_279"	"warble_280"	"warble_282"	"warble_283"	"warble_284"	"warble_285"	"warble_286"	"warble_288"	"warble_289"	"warble_291"	"warble_292"	"warble_293"	"warble_294"	"warble_296"	"warble_297"	"warble_299"	"warble_302"	"warble_304"	"warble_305"	"warble_306"	"warble_307"	"warble_308"	"warble_309"	"warble_310"	"warble_311"	"warble_312"	"warble_315"	"warble_316"	"warble_317"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"	"culi_416"
"k__Bacteria|p__Firmicutes"	0.518618315182815	0.712358444116199	0.629608791868272	0.66774616392937	0.394018205461639	0.714929495566216	0.604002039255672	0.639329805996473	0.0978792822185971	0.368243243243243	0.706684092606423	0.8671086627992	0.645871672187462	0.765176654304119	0.573346232918128	0.605845881310895	0.746650152009909	0.567082585652881	0.682895850973751	0.58423645320197	0.628440366972477	0.445821285969985	0.80958929226256	0.400735294117647	0.727341049150759	0.65264669675831	0.655713218820015	0.639979731441601	0.728155339805825	0.666666666666667	0.665808444902163	0.796782963298595	0.542818791946309	0.638101884159107	0.435250588631012	0.574742832129569	0.554471077938855	0.73948270489249	0.702502316960148	0.683457586137417	0.462841926894214	0.533744433025009	0.74634974533107	0.622612847222222	0.706629834254144	0.607491856677524	0.714794262380902	0.800015544846883	0.741525423728814	0.75564681724846	0.794411177644711	0.680851063829787	0.704274963975023	0.722139673105498	0.683765966213432	0.630283911671924	0.574054054054054	0.654558404558405	0.65747319467769	0.578787878787879	0.472554942193522	0.520870987176177	0.502056277056277	0.762172284644195	0.621497707590423	0.614150943396226	0.77788339670469	0.608131192347113	0.604862475442043	0.506725854183481	0.54700272479564	0.606984126984127	0.637950664136622	0.73743599468993	0.559145456943162	0.440605590062112	0.675238401371478	0.710788582486696	0.671546546546547	0.751251008878128	0.691294681033008	0.791459781529295	0.626356714725417	0.561895996318454	0.802423263327948	0.552205997801853	0.726441631504923	0.674096221799402	0.659317211948791	0.110463643273372	0.58457675406828	0.802813883730896	0.763972175581674	0.629373177842566	1	0.716558632881556	0.785034642032333	0.649781659388646	0.732558139534884	0.624805566925911	0.613309352517986	0.605678233438486	0.704764196342637	0.716016362492133	0.585339531794787	0.605403273516072	0.463801652892562	0.714637605434052	0.502615175180913	0.555602358887953	0.726731887890005	0.625502008032129	0.616611137553546	0.44528457519934	0.609986704092185	0.599254742547426	0.663252508361204	0.640912305516266	0.561674839683138	0.540321125744182	0.758739358811809	0.756265281173594	0.495027184723511	0.693386130136986	0.507464607464607	0.647638292498106	0.510811748381129	0.790406868234416	0.646581372953639	0.664095972579263	0.630049806308799	0.624295774647887	0.647748534364475	0.513053479010926	0.65308423256563	0.478108808290155	0.730013106159895	0.680454118157495	0.59498531737068	0.832283354332913	0.845245245245245	0.678023561318756	0.648007672857267	0.668915272531031	0.666666666666667	0.653781793842035	0.714784633294529	0.660963244613435	0.637367172186114	0.667791411042945	0.678814814814815	0.620694730644686	0.618769336541767	0.823002170016039	0.596601552047097	0.61427810335642	0.432832852739385	0.651831564532694	0.654810173239956	0.650184008029441	0.592839479625847	0.714952806756085	0.540060288751388	0.634050123762376	0.647514262428688	0.7180224202357	0.67914653784219	0.60306730629452	0.615873933786324	0.52073761721946	0.857142857142857	0.431344490760903	0.508752515090543	0.684235976789168	0.621422893481717	0.445419637959408	0.492947007243614	0.671614662223569	0.474078789164722	0.684056913535206	0.487971241589087	0.526975746576473	0.543987799004656	0.668428640076886	0.69112669245648	0.456067488643738	0.523742170135381	0.737573099415205	0.326885880077369	0.571272528672856	0.731150564906617	0.504098360655738	0.504969900601988	0.681827329442544	0.627625064025952	0.509135628952916	0.462111801242236	0.434859040302103	0.684778563453666	0.671284364261168	0.00804093567251462	0.694704049844237	0.718825561312608	0.593906671808716	0.721300448430493	0.468166032743509	0.789932236205227	0.628767123287671	0.527238275698721	0.728275612623203	0.773693787366779	0.7200668275478	0.628016209246638	0.66341670199237	0.460395108184384	0.736648865153538	0.525277671390272	0.601611079706049	0.673027394052915	0.61560208498984	0.717963305361968	0.00989010989010989	0.53685266651231	0.673842473944986	0.746940090186816	0.575622317596567	0.704923431582414	0.702271231073074	0.736851151598487	0.559835156126169	0.798669623059867	0.688364373962751	0.513096222773642	0.680753480753481	0.62809642560266	0.730230025860896	0.5	0.694137251931526	0.403978528575939	0.723387204487779	0.512605042016807	0.731657608695652	0.68072716943616	0.627543141072987	0.856133150934792	0.572595231570293	0.553379354631562	0.653176394711383	0.558124921452809	0.702541757443718	0.622299049265341	0.565201329885482	0.686367218282112	0.351387766100781	0.473661391719055	0.47617680826636	0.664242424242424	0.714182692307692	0.56916621548457	0.336233985980179	0.760729613733906	0.727606236624885	0.527996896417949	0.430762675756285	0.768455284552846	0.707648440120765	0.723049434187016	0.593937618977888	0.599216004325493	0.533909877105143	0.682223747426218	0.687877380399443	0.555432831699572	0.824884029158383	0.554782608695652	0.783034620950685	0.731372549019608	0.64413300357241	0.57083084279737	0.489288774635818	0.363138231631382	0.664774662277216	0.0720610687022901	0.734010371650821	0.472913484862097	0.800131998680013	0.168821292775665	0.737370413032746	0.809790462427746	0.222735674676525	0.39368122115726	0.543007222586999	0.547317336209221	0.740642067403756	0.526486988847584	0.449284129864892	0.59585933068633	0.721359082329026	0.375128821710752	0.251169317118803	0.753347732181425	0.550257405688244	0.776305220883534	0.806207198018359	0.634401972872996	0.775164769322948	0.487935656836461	0.57986577181208	0.654245983529094	0.699689147182052	0.579788128468135	0.676627534685165	0.635653871177619	0.507972237854061	0.658955109544967	0.66542750929368	0.741772151898734	0.643022359290671	0.871075891496495	0.817996505532906	0.0741833923652105	0.760049730625777	0.617050067658999	0.725639253628196	0.776186739897999	0.841269841269841	0.153626687150225	0.71552	0.666666666666667	0.663404404054526	0.0677503818459524	0.804050355774494	0.64157196969697	0.563937934724452	0.545122396784801	0.707500648845056	0.763618677042802	0.795701307334367	0.792274052478134	0.749046930458788	0.728015075376884	0.804385458742066	0.866303383601571	0.446234012316438	0.764593908629442	0.665659296961985	0.777979431336963	0.84672619047619	0.560814859197124	0.774098601913171	0.803385565595333	0.656619610835559	0.671271696776479	0.923809523809524	0.664220183486239	0.594386843046121	0.696470588235294	0.572076612903226	0.786551806652309	0.784769874476987	0.73289833719217	0.590736728060672	0.891608391608392	0.956459330143541	0.741767764298094	0.769942196531792	0.703794369645043	0.776603325415677	0.880108991825613	0.749516814843448	0.727539205628023	0.924295774647887	0.757575757575758	0.770661787130223	0.906448379552289	0.659794726597063	0.754048140043764	0.674182923739549	0.664590858139245	0.795933057405075	0.738758901322482	0.732851985559567	0.788660764739122	0.43941182784158
"k__Bacteria|p__Bacteroidota"	0.252647730249616	0.186410635155096	0.182363752297363	0.256534813786722	0.220245020874683	0.176479139409798	0.225210298241142	0.276740325759934	0.034257748776509	0.133445945945946	0.156584515807817	0.0857017501096865	0.241810820758189	0.175483115362093	0.222396904099649	0.214348981399469	0.19434748339151	0.35300254559112	0.226079593564776	0.300886699507389	0.279816513761468	0.315709761806416	0.13998899889989	0.170248868778281	0.223207575529836	0.230508822322528	0.2470500373413	0.268305041803902	0.155339805825243	0.333333333333333	0.241503604531411	0.153375623017671	0.295838926174497	0.201256106071179	0.236125126135217	0.368570803239221	0.317640304291661	0.188843876597071	0.196478220574606	0.258110014104372	0.325344952795933	0.348749571771155	0.144312393887946	0.252387152777778	0.200220994475138	0.277687296416938	0.224845565909329	0.123270635784238	0.197033898305085	0.150337342329129	0.157399486740804	0.265957446808511	0.181085552649837	0.228826151560178	0.223114956736712	0.252365930599369	0.297162162162162	0.207977207977208	0.229363131378375	0.251515151515152	0.429538589730236	0.320251312505379	0.368939393939394	0.141292134831461	0.165308201732043	0.122169811320755	0.154309252217997	0.300990775538094	0.303290766208251	0.384449825127791	0.356948228882834	0.198306878306878	0.255028462998102	0.207092736582591	0.373730713437953	0.41110248447205	0.25211614700525	0.196323173681664	0.168168168168168	0.203389830508475	0.243372669745168	0.136756986806639	0.294427344889033	0.316152784169351	0.125848142164782	0.353116658816141	0.230836849507736	0.205354715955423	0.196301564722617	0.065366100836078	0.264232942199044	0.136266247678903	0.175341808587191	0.284074344023324	0	0.207719505008839	0.122956120092379	0.282270742358079	0.18093023255814	0.301187065083913	0.26726618705036	0.34384858044164	0.212223291626564	0.20704845814978	0.2200730532957	0.246105304673634	0.447603305785124	0.184220347839068	0.383105251844952	0.260741364785173	0.22778952934955	0.272590361445783	0.283674440742504	0.255292823755843	0.320431378342444	0.22730352303523	0.219168060200669	0.241513437057992	0.311832013076826	0.297853148114739	0.147859687254724	0.192695599022005	0.423949078371569	0.273758561643836	0.3998712998713	0.291992927506946	0.384019426456984	0.170212765957447	0.287935066721695	0.262896315338475	0.292335362479247	0.305457746478873	0.259074466758139	0.38803910293272	0.266387502013207	0.334974093264249	0.136959370904325	0.246294019813436	0.262932008131918	0.138317233655327	0.104104104104104	0.262140859394864	0.265672682884297	0.203453858607663	0.181141439205955	0.268406961178046	0.224044872473278	0.276299112801014	0.276281852883524	0.180061349693252	0.194172839506173	0.244921989991169	0.204537641801306	0.101896405321257	0.262242440460262	0.324187533297816	0.359550561797753	0.292879150975693	0.23663840766679	0.17818668450987	0.304160842920116	0.219473422752111	0.31064572425829	0.266553217821782	0.233088834555827	0.226789307272205	0.255233494363929	0.274167756941416	0.263264420991759	0.260935238215117	0	0.242642941579046	0.334708249496982	0.248710509348807	0.26162559618442	0.0927043335161821	0.278561443639598	0.229627385640715	0.262606973619068	0.19573148485954	0.330537376716748	0.193862398944069	0.281184780863702	0.226493672913663	0.206237911025145	0.273329007138222	0.364922206506365	0.189571150097466	0.359955075809571	0.21805024576734	0.177772653908231	0.250819672131148	0.354472910541789	0.236264842020527	0.247396277957999	0.155774185992036	0.319875776397516	0.0734422813985286	0.225406277136832	0.223260309278351	0.0445906432748538	0.145851033701501	0.207944732297064	0.306980331662167	0.124887892376682	0.31618984620473	0.129543254422248	0.17722602739726	0.283514921837991	0.166109051451307	0.123628801663634	0.137924633376647	0.236047154172039	0.224671470962272	0.192474129821261	0.213395638629283	0.251053236307928	0.319248162803844	0.135097166939827	0.304532202491386	0.225288010240364	0	0.30608937253994	0.263283786092602	0.19347219239854	0.230386266094421	0.182117569570229	0.0399934167215273	0.191130972842901	0.376129339039467	0.0916481892091648	0.170754195094966	0.224979321753515	0.273054873054873	0.286949293433084	0.156254253436777	0.234956684617186	0.164217542796546	0.175876223555415	0.169627354080406	0.197772132108657	0.213994565217391	0.172560715807414	0.259652185590546	0.090515275877793	0.360263085776925	0.348531064376304	0.298129635601419	0.349503581751917	0.248511256354394	0.242293287237107	0.368673808644256	0.240346729708432	0.421719213150094	0.227617602427921	0.239092996555683	0.215151515151515	0.224278846153846	0.311315646995127	0.397389412617839	0.181598712446352	0.15377560379089	0.395060131902237	0.122283766510439	0.190894308943089	0.054679637705468	0.194163192376415	0.232830575486894	0.254663422546634	0.345926263086026	0.173095401509952	0.218067812354854	0.195913295595748	0.120444002650762	0.265652173913043	0.151842368919069	0.190756302521008	0.247320692497939	0.345088663080295	0.365038560411311	0.0924034869240349	0.215915540924055	0.00229007633587786	0.231525496974935	0.288473632198365	0.15289847101529	0.00101394169835234	0.135757775218035	0.143244219653179	0.0126309303758472	0	0.397406434668418	0.359126449177676	0.159184760889836	0.0796933085501859	0.168582375478927	0.267441860465116	0.177726150718745	0.429978243444406	0	0.0630669546436285	0.374461979913917	0.158366800535475	0.137694885618534	0.291615289765721	0.167615338526064	0.077556491765607	0.312751677852349	0.28473066018631	0.2182727395594	0.347402051454515	0.237993596584845	0.169160702667534	0.425529919339711	0.227669679791635	0.119702602230483	0.0632911392405063	0.273323053199692	0.0502895458701615	0.104834012813046	0.00275482093663912	0.15748031496063	0.210945722447752	0.0711817553559088	0.130051000392311	0.106878306878307	0.0313837375178317	0.2048	0.0833333333333333	0.216357916812303	0.00981889591970325	0.100711548987411	0.131628787878788	0.103263777421081	0.108695652173913	0.2112639501687	0.149935149156939	0.153113228451141	0.123177842565598	0.110030235309583	0.215452261306533	0.141373341027121	0.0727410974527943	0.252960682141165	0.123730964467005	0.206139653252744	0.138535995160315	0.0736607142857143	0.320551228280407	0.139072847682119	0.14388653780167	0.28055449573954	0.239107332624867	0.0212454212454212	0.0903669724770642	0.31980693600286	0.212100840336134	0.370967741935484	0.0710696338837042	0.181087866108787	0.215744053883393	0.358884073672806	0.0654051830522419	0.000956937799043062	0.15632582322357	0.177109826589595	0.172582619339045	0.156532066508314	0.0728882833787466	0.0846540394279088	0.221163710977576	0.051349765258216	0.113431613431613	0.151875571820677	0.0334112930170398	0.250929039108122	0.189059080962801	0.236382062325817	0.233403910823266	0.110311319057045	0.190844354018311	0.122382671480144	0.117159540403089	0.209187506708168
"k__Bacteria|p__Proteobacteria"	0.224168257176004	0.0969965534219596	0.184426690671768	0.0745238646002005	0.385120799397714	0.0975432475650531	0.169768034667346	0.0805581491856002	0.864600326264274	0.496621621621622	0.134677620114513	0.0443133622580802	0.100662495399337	0.0466523521374195	0.201959124440682	0.155890168290523	0.0557369665578201	0.0673538371656303	0.0773355913068021	0.112512315270936	0.091743119266055	0.232273165358667	0.0478547854785479	0.420248868778281	0.0477979858710356	0.111817808781288	0.0897684839432412	0.0879148720547251	0.116504854368932	0	0.0911431513903193	0.0475758948799275	0.14738255033557	0.15715282623866	0.167171207534477	0.0499015101772817	0.124443806516435	0.0604549703957619	0.0973123262279889	0.0462421922224461	0.208424110384895	0.106543336759164	0.103225806451613	0.120876736111111	0.090828729281768	0.107491856677524	0.0576902942100304	0.0700295352090782	0.0582627118644068	0.0836022293927838	0.0390647276874822	0.0531914893617021	0.110690078454395	0.0364041604754829	0.092501030078286	0.107255520504732	0.123513513513514	0.137464387464387	0.105348146234337	0.1625	0.0954067284657848	0.146226009122988	0.127380952380952	0.0911985018726592	0.204533876719307	0.259433962264151	0.0662230671736375	0.0888281516911514	0.0805500982318271	0.101022329835889	0.0899182561307902	0.188148148148148	0.101581277672359	0.0500663758771098	0.0625082421205328	0.135093167701863	0.0686810243222972	0.0899854862119013	0.112612612612613	0.0432606941081517	0.0612279801607662	0.069938998439495	0.0734650899076624	0.0938794293603313	0.0645395799676898	0.0904380593499765	0.0393811533052039	0.114705082902963	0.141891891891892	0.823410184950595	0.146361485344536	0.0537066133409513	0.0592468217798033	0.0708819241982507	0	0.0730701237477902	0.0810161662817552	0.0668995633187773	0.0818604651162791	0.070159639787147	0.118345323741007	0.0473186119873817	0.0798845043310876	0.0752045311516677	0.193840278930765	0.144941826069809	0.0819834710743802	0.0900201537657685	0.11091208712474	0.176495366470093	0.0425700687466949	0.0870983935742972	0.0973346025702047	0.295023370910091	0.0638203575121879	0.169884823848238	0.113085284280936	0.111916548797737	0.121463598642022	0.15857838715497	0.090442552677655	0.0482885085574572	0.0765150510542368	0.0301797945205479	0.0861003861003861	0.0556958827986865	0.100427844588344	0.0328480776409108	0.0526895033704774	0.069751499571551	0.0747094631986718	0.0588028169014084	0.0828239990021205	0.0764807360552041	0.0792398131744242	0.15	0.128440366972477	0.0668884228794562	0.139033205330924	0.0235195296094078	0.0408408408408408	0.0532248495635223	0.0802162350684454	0.121289800323799	0.148056244830438	0.0751338688085676	0.0543972907185946	0.0602027883396705	0.0763437532239761	0.147546012269939	0.119703703703704	0.130850750662349	0.173942935716741	0.0730257571469007	0.139149050040139	0.0591369206180075	0.205727354081734	0.0528928449161246	0.103513945202113	0.168016058882569	0.0960111815933771	0.0606060606060606	0.145644930985245	0.0952970297029703	0.0786471067644662	0.0527450416786433	0.0550187869028449	0.118113097833988	0.117536504264855	0.21738309522311	0.142857142857143	0.32047533130094	0.153219315895372	0.0630238555770471	0.115659777424483	0.458036204059243	0.221120853983988	0.0966373826113299	0.260273003748497	0.115103976650857	0.176974836390451	0.277181983171094	0.171215283352063	0.101473650488547	0.0880077369439071	0.263465282284231	0.11032531824611	0.0648148148148148	0.310164098084482	0.207673402512288	0.0876181692414111	0.219672131147541	0.137617247655047	0.0782853692895955	0.115588185077685	0.327125790583275	0.216356107660455	0.487466631942184	0.0829921845924823	0.0997637457044674	0.429093567251462	0.149815916171056	0.0659758203799655	0.0942923254917084	0.112780269058296	0.20902927071275	0.0761242629587257	0.176712328767123	0.186878256750355	0.0963920788498056	0.101429685469197	0.12548728420271	0.131515932952662	0.0885968630775752	0.342991533396049	0.0461726746773476	0.219839142091153	0.0678349349915206	0.188480449543432	0.0677621698029861	0.0510595932299815	0.498901098901099	0.114918576831057	0.0614214932513241	0.0544341850977024	0.192274678111588	0.0927054174213733	0.24835418038183	0.0608456514266071	0.03534633063877	0.104656319290466	0.135165037801955	0.223325062034739	0.0420966420966421	0.0784704904405653	0.0948686538723288	0.258253336455163	0.124223602484472	0.419197979160088	0.101642847602511	0.27750635137776	0.0433423913043478	0.143019457463428	0.10776875041966	0.0414956680346557	0.0628665387777473	0.0513726119762402	0.0399871009351822	0.0743998994595953	0.042556281771968	0.1307980409104	0.0435906908016254	0.0717100078802207	0.226084613311776	0.279427704313896	0.283295063145809	0.106060606060606	0.0576923076923077	0.115457498646454	0.265167996132463	0.0533798283261803	0.0834607153775604	0.0656924867451183	0.438858116744781	0.0295934959349594	0.232136866823214	0.076235854675402	0.155073949333724	0.140173019735064	0.100364132908512	0.141249142072752	0.0912679981421273	0.242717106171476	0.0394300861497681	0.174782608695652	0.0506512301013025	0.061624649859944	0.104149491618577	0.0806933652121937	0.133104827192231	0.530510585305106	0.0800317856737428	0.924580152671756	0.0290622299049265	0.233941245171144	0.041359586404136	0.824841571609632	0.0847457627118644	0.0314306358381503	0.759550215650031	0.597444089456869	0.0503939592908733	0.0876246966837422	0.0975089916078327	0.381505576208178	0.379108691268401	0.134571752694271	0.0943807172934514	0.18722088629337	0.74087932647334	0.124838012958963	0.0564604607983796	0.0590361445783133	0.0499781436689494	0.0647348951911221	0.0534751348112642	0.429911911145155	0.103355704697987	0.0585932226272445	0.0802811190701446	0.0583487472675298	0.0747065101387407	0.193884189980481	0.0607765897580191	0.111536693733721	0.213382899628253	0.193670886075949	0.0803777949113338	0.0728436452301128	0.0710541642399534	0.921881149153876	0.0803978450062163	0.121034430912645	0.198341395991707	0.0643389564535112	0.0465608465608466	0.814440908592121	0.07808	0.25	0.119363858790633	0.919703251145538	0.0821018062397373	0.21969696969697	0.324772605671482	0.343807088052612	0.0788995587853621	0.0813878080415045	0.0465322401949922	0.0801749271137026	0.13474431444722	0.0546482412060302	0.051933064050779	0.0582942592827272	0.297489341544292	0.105329949238579	0.127246699538731	0.0780399274047187	0.0773809523809524	0.115038945476333	0.0706401766004415	0.0497540889854741	0.0550680401882233	0.0750974140984768	0.0501831501831502	0.237155963302752	0.0745441544511977	0.0863865546218487	0.0541834677419355	0.0703517587939698	0.0316317991631799	0.044201220795622	0.0346695557963164	0.0359934183463595	0.0210526315789474	0.0922010398613518	0.0480924855491329	0.116585067319461	0.0637767220902613	0.0458673932788374	0.160610746037882	0.0454345595778983	0.0217136150234742	0.123054873054873	0.0741079597438243	0.0197126628800535	0.0797204034684127	0.0555798687089716	0.0841145173549531	0.0783410138248848	0.0924959510527263	0.0669379450661241	0.137184115523466	0.0883405537766058	0.348288075560803
