"ID"	"buddy11"	"hamlet11"	"hera11"	"padme11"	"ginger14"	"hera14"	"jarjarbinks14"	"joans14"	"kubo14"	"wolverine14"	"jarjarbinks15"	"kubo15"	"buddy16"	"iris16"	"hamlet17"	"hera17"	"iris17"	"lambchop17"	"wolverine17"	"lambchop18"	"franc19"	"ophelia19"	"goose20"	"jarjarbinks21"	"joans21"	"korra21"	"kubo21"	"franc22"	"goose22"	"grogu22"	"hamlet22"	"iris22"	"hera24"	"ivy24"	"marshmallow24"	"hamlet25"	"lambchop25"	"ginger27"	"henry29"	"ivy29"	"jarjarbinks29"	"joans29"	"korra29"	"kubo30"	"hamlet31"	"jarjarbinks32"	"grogu36"	"henry36"	"iris36"	"ivy36"	"goose37"	"grogu37"	"lambchop37"	"marshmallow37"	"ophelia37"	"wolverine37"	"charles41"	"grogu41"	"hamlet41"	"joans41"	"marshmallow41"	"goose42"	"henry42"	"ginger43"	"ophelia43"	"buddy44"	"franc44"	"goose44"	"hera44"	"iris44"	"ivy44"	"jarjarbinks44"	"joans44"	"korra44"	"lambchop44"	"marshmallow44"	"wolverine44"	"franc45"	"grogu45"	"hera45"	"ophelia45"	"buddy46"	"charles46"	"ginger46"	"iris46"	"ivy46"	"lambchop46"	"franc47"	"ivy47"	"buddy48"	"franc48"	"henry48"	"korra48"	"kubo48"	"lambchop48"	"ophelia48"	"charles49"	"franc49"	"ginger49"	"jarjarbinks49"	"joans49"	"marshmallow49"	"ophelia49"	"wolverine49"	"buddy50"	"charles50"	"ginger50"	"grogu50"	"lambchop50"	"charles51"	"joans51"	"ginger52"	"marshmallow53"	"charles55"	"ginger55"	"lambchop55"	"ophelia55"	"buddy56"	"franc56"	"grogu56"	"joans56"	"buddy57"	"charles57"	"joans57"	"ophelia57"	"wolverine57"	"hera58"	"korra58"	"kubo58"	"wolverine58"	"hamlet59"	"henry59"	"iris59"	"ophelia59"	"iris60"	"marshmallow60"	"wolverine60"	"ginger66"	"henry66"	"hamlet67"	"hera67"	"franc68"	"jarjarbinks68"	"grogu70"	"ivy70"	"lambchop70"	"marshmallow70"	"wolverine70"
"ko00010"	0.0117750650722381	0.0145956962381001	0.0127430049299695	0.013405134348102	0.0120168947289659	0.0117331072006177	0.011552608456745	0.0128451296777446	0.0125656980221857	0.0120063979766564	0.0118764136426988	0.0122983847255454	0.0130530878791681	0.0116198013835374	0.0109670907587717	0.00983589558600883	0.0118665702932926	0.0125786540907327	0.0118360394702211	0.0120160115930958	0.0119596484298233	0.010844384733929	0.0122554796440981	0.0117391288636662	0.0112177962653492	0.0121848605449861	0.0116922861703406	0.011918770283599	0.012489391986559	0.0105532705788656	0.0123790416937228	0.0119168780630659	0.0111287381418972	0.012434832462632	0.0116435396164207	0.0107665877206243	0.010930695798016	0.0115715179987265	0.0116665897630508	0.0116696211521993	0.0122192227112427	0.0113745924436846	0.0123159163079245	0.0120007254028959	0.0114035838652376	0.0120943231175057	0.00992135053603526	0.0117211413751454	0.0097541910559305	0.00990539312802097	0.0116254655564452	0.0120178612316023	0.0120081845700482	0.0109550277897707	0.0122037170064714	0.0122137045550072	0.0111581130423089	0.0099879868987274	0.0121604574988286	0.0120578727933865	0.0104523707406279	0.0116122884177176	0.0113917691889203	0.0105952847825463	0.0119089191665734	0.01145979314288	0.0116157108035442	0.0124745628378905	0.00979291082730774	0.0117958302933674	0.0120539609296801	0.0110036972943091	0.011007671104534	0.0108227706157536	0.0112734643580713	0.0117112786403784	0.0113739638124094	0.0116355434099638	0.0120740891406363	0.0114232285374829	0.0118078706277768	0.0110184607947196	0.0110915988315236	0.0113556357150699	0.0115801603848583	0.0122694358901431	0.0109380987650805	0.0119862488520696	0.0108164054199863	0.011169795428725	0.011639677134387	0.0119030835890971	0.0117506262004911	0.0113813198119945	0.0115605074064848	0.0110800244506479	0.0126310846202459	0.0121141241370048	0.0121684809436439	0.0127528308382056	0.0108931071085461	0.0122285778382681	0.0109934638438254	0.0115265613193863	0.0119659712491401	0.0117825544248936	0.0118102301390362	0.0117628120965555	0.0110414225545263	0.0116234305241744	0.0108741704420091	0.0118538745030022	0.0115980820045088	0.0124159446048929	0.0119463229679442	0.0109984057999276	0.0124477173273725	0.0121502363328558	0.0116658265088205	0.011533784627214	0.0113437827096304	0.0113177238356801	0.00987453755476796	0.0121657285196868	0.0111130711884626	0.0123917669719867	0.00983529692059849	0.0114908132460848	0.010828169783917	0.012290723903453	0.0117754017059195	0.0109522545638	0.0117943449338274	0.0123511205351531	0.0113246766294091	0.0121281121674449	0.0115847338241983	0.0102308510744531	0.011690399722525	0.00984525768515161	0.0121538110053475	0.0119576866494744	0.0117463260407037	0.0100280261996445	0.0120016698577639	0.010673554181783	0.00931711076223107	0.0112951176206514
"ko00020"	0.00605500330827932	0.005646484577266	0.00601372259641643	0.00629211190199521	0.00662504711335552	0.00636992814125859	0.00566092882831319	0.00551691719861127	0.00563593298990863	0.00596404065376304	0.00565503278529193	0.00601603392366427	0.00613773237242239	0.00624173329649483	0.00588999086151445	0.00602321384244812	0.00605117816243535	0.00577764674564988	0.00650244055833969	0.00600067520484721	0.00591842488819912	0.00601191383825505	0.00560350283316572	0.00585867833942995	0.00689847501829738	0.00574851675142151	0.0058819090295155	0.0060122238783739	0.00564483209033978	0.00574924077352561	0.00536658467201046	0.00667543856101688	0.00595702971715735	0.00567439739308322	0.00534624054310485	0.00605359891777858	0.00669443549400503	0.00625885996835157	0.00608798916863954	0.00631993874522017	0.00590147536883651	0.00629013368651716	0.00594852267493378	0.0058269140970863	0.00622733939417727	0.00568708179845288	0.00616751564259749	0.00586704733656684	0.00626134212922856	0.0064332354019739	0.00590416910276789	0.00524291378513242	0.00564361776799627	0.00572993294715391	0.00554936590938229	0.00611638452692506	0.00647870241714797	0.00607332921164538	0.00568622846838678	0.00561644868575559	0.00618140975922415	0.00590586415223686	0.00627836239695406	0.00595247493258725	0.00569199313599127	0.00595202337921854	0.00599339930406227	0.00560857927806295	0.00634941926041815	0.00639352571421395	0.00580996618355696	0.00575110511290893	0.00643760305130503	0.0061613667713885	0.00651373635670132	0.00603947526318647	0.00614009458706008	0.00605448642098661	0.00625919956326204	0.00595653746421863	0.00594803102108089	0.00645801507873891	0.00655942429712062	0.00609232418830777	0.00633634441102047	0.00607614273131985	0.00689495734619076	0.00584351103159138	0.00640360183579226	0.00625951028812919	0.0060182881240983	0.00567086199912151	0.00590216972796156	0.00618501216374525	0.00611201883368188	0.00595213815510208	0.00534273673028827	0.00574624904352346	0.00637793965646077	0.00532862409998512	0.00654977091168877	0.00575358921318848	0.00585528368648448	0.0061299390684012	0.00550568377022106	0.00594677499524625	0.00626598829644609	0.00556868619625669	0.00668670296091664	0.00590026137381642	0.0067764546666408	0.00604372611237816	0.00549570665762198	0.00536148860922134	0.00621254667741438	0.00692810669684723	0.00559328347501476	0.00565358506109754	0.00578386327958115	0.00557447113598817	0.00652198179961839	0.00604915811919333	0.00640597357998438	0.00566210311742215	0.00612548274145426	0.00567580375520551	0.00626991643276394	0.0061392842002449	0.00613802689846792	0.00611263190795946	0.00582536137288126	0.00645967374531008	0.00596909028235876	0.00546248053650463	0.00614221320941398	0.00556298073730044	0.0063203513919142	0.00663442133622365	0.00600849978178398	0.00629287681599447	0.00621367592316863	0.00605332138043455	0.0058474691162739	0.00597742609179261	0.00578573579354231	0.00684529509202824	0.00649057079432518	0.0060580349994256
"ko00030"	0.00621706108393248	0.00646036248913467	0.00649034401571357	0.00614296191775996	0.00613297826718845	0.00604202018351156	0.00669249652063398	0.00687148647597423	0.00674893761485579	0.00655126246106666	0.00689798876206332	0.00661273796443588	0.00611970146571642	0.00618720889438848	0.00599318569170791	0.00552768518285472	0.00630779505060277	0.00667631834642024	0.00628923207147458	0.00602935965376026	0.0064054455208244	0.00610066620837607	0.00639369890889542	0.00603792537746992	0.00592845473859058	0.00645914551890007	0.00645025607690349	0.00631339487260029	0.00663143218760583	0.00604538097024377	0.00645704189599377	0.00603670646051463	0.00606799648702784	0.00649387527991894	0.00633060547569221	0.0058932075848417	0.00567080003508147	0.00597037432446409	0.00614989789829451	0.00597929814340715	0.0064083327896855	0.00594002107815241	0.00652355675160786	0.00627604058485807	0.00608541634047296	0.00644221238844156	0.00564129939126768	0.00616688671539634	0.00557329770642284	0.00557125801187762	0.00614089442267999	0.00659174378964412	0.00635012286088219	0.00602214305489137	0.00669164211508682	0.00637098703391326	0.00584820811101947	0.0057770276601903	0.00657369703372886	0.00639766065351963	0.005859588437497	0.00611645937055586	0.00598999616802939	0.00575895509258594	0.00649551618613792	0.00618967202422034	0.00624756184320205	0.00628449780602452	0.00556987641773656	0.00627287186934654	0.00632485195043413	0.00579496702131731	0.00588036839471744	0.00597267667934862	0.00574051815508448	0.00608964089343573	0.00606949808599544	0.00616511328867268	0.00608549697190809	0.00613362024807666	0.00627387678754342	0.00594459972052909	0.00584280281794734	0.00595818607245656	0.00618090006498671	0.00610782584090703	0.00560130310870296	0.00620436234902984	0.00590087746970808	0.00590114823509052	0.00629951381847756	0.0064021595517653	0.00638585770621494	0.00615920646469222	0.00578752732217017	0.00604824038849591	0.00727845026066499	0.00647110153955286	0.00584045481453562	0.00677495948498313	0.00571383509261434	0.00645679442033706	0.00622356112756719	0.00616332029794441	0.00620742586286631	0.00606297064687401	0.00590681632840117	0.0063259046784402	0.00567474683532158	0.00607767691790479	0.00581785916235334	0.00598939852932143	0.00638028365339743	0.00599381333239242	0.00609432132822567	0.00560439337808405	0.00655155916800453	0.0063741044690547	0.00648207679314652	0.00644243060375019	0.00590053131373676	0.00602827809979451	0.00576973479784361	0.00631348184742748	0.00621822081692876	0.00642869484785077	0.00554102064086109	0.00621778104653109	0.00599406053486648	0.0063245060285897	0.00641425764292943	0.00560617312129987	0.00638391840474518	0.00630207497786511	0.00640225481413876	0.0064674670675752	0.00592168869811915	0.0056223601174005	0.00607701704563113	0.00569237556548715	0.00616344558895469	0.00621481871597862	0.00622108291842611	0.00570269546093783	0.00640104691042817	0.00559065573619417	0.00542352354600562	0.00618548334224843
"ko00040"	0.00392834478519621	0.00504488055551187	0.00443182973718627	0.0037611309652756	0.00332510958135564	0.00379213983968583	0.00481820297380084	0.00614574608126287	0.00556793315391685	0.00448113112037516	0.00465209063457827	0.00433811410593765	0.00440801931938683	0.00407528776282997	0.00422533455107891	0.00315507634275917	0.00412886921223554	0.00547405701715232	0.00372865576285861	0.00409696301799783	0.00394885805006697	0.00389430894834314	0.00389608679735326	0.00397955473740551	0.00259186680395466	0.00465384059883318	0.00426258937072103	0.00375030474602871	0.00450701050126408	0.00425108007920705	0.00574306246726609	0.00351054294636963	0.00457345434566515	0.00440323495582982	0.00466942844665259	0.00443281147358097	0.00257473859918995	0.00331906672517645	0.00372289346628766	0.00319802466667263	0.00419014273257357	0.00320952679373072	0.00495461130727433	0.00406529888648877	0.00376382790086483	0.00451382758652096	0.00445895109676362	0.00415394707731971	0.0018579800283166	0.00191799492634749	0.00372168210874621	0.00483227881159269	0.00407071635310441	0.00328920471187195	0.00579055891744421	0.00382236728285936	0.0036836780492989	0.00360772069167205	0.00460536047480048	0.00421326184208003	0.00267857755884087	0.0036223798284033	0.00326967725142563	0.00247187599254427	0.00426225626245122	0.00382045974285519	0.00330010323793146	0.00425010207676378	0.00376285442600899	0.00380099857113388	0.00399490802037625	0.00384419062141952	0.00299813192380695	0.00290970529129779	0.00279069504312067	0.00377115841676047	0.00346641662912236	0.00368986644970523	0.00351994027152379	0.00478519296004974	0.00401404829584052	0.00311836892458414	0.00283233766399002	0.00340874996409895	0.00395159207603073	0.00381893437607767	0.00213303622001502	0.00386993164210823	0.00294263481499539	0.00299490757021672	0.00394971048351338	0.00418544945822017	0.00419727694704015	0.00367885614739725	0.00330225349188862	0.00453021502412891	0.00437138039473513	0.00426933146745261	0.00360195982119159	0.00485993855565033	0.00277868091087562	0.00428110054384731	0.00478098010582359	0.00373970366436679	0.00463865809715535	0.00371018702665585	0.00341282440067739	0.00420202945988118	0.00247395339635463	0.00353722153138171	0.0028486967610832	0.00348304322626403	0.00442910548755794	0.00362454491405038	0.00370404979934209	0.00203597801756144	0.00475315409211526	0.00500227275219637	0.00443797185990662	0.00467720533423498	0.00296051879038395	0.00329077162705091	0.00249823646831174	0.00480266929884687	0.00430245680564901	0.00495361542091817	0.00388882052356597	0.00397448750559134	0.00320658600239958	0.00417437949655594	0.00473646348936892	0.00313946325273903	0.00410164289840249	0.00469366832507556	0.00433764819721314	0.00503845382852237	0.00312734498595615	0.00205373715306471	0.00379287783863213	0.00409431161581916	0.00386023206613683	0.00384992180080355	0.00389416331535782	0.00370526626430884	0.00410997011399788	0.0018119525088808	0.00410358677723282	0.00347357395521961
"ko00051"	0.0108217738111732	0.0116047685020441	0.011882148334644	0.0113353836963641	0.0108774964649865	0.0106523181641598	0.00910984077263621	0.0149400697751779	0.0132289724640168	0.0102753459277892	0.00974608221202145	0.0112515821637684	0.00998743631205383	0.00949866934970527	0.00821730300643641	0.00589251012495784	0.00972747731624736	0.0143749948578788	0.0111126126749322	0.0111126357415174	0.0102183599127049	0.00868285121901321	0.00961805356692543	0.00891429539897606	0.00996704538037422	0.0111986985118776	0.0100207896267504	0.00946072666923705	0.0112163668750753	0.00796585389617019	0.0136660211813013	0.0104797946299133	0.00890021800971145	0.00947653108996001	0.00913413086018309	0.00865430005900679	0.00952029191655876	0.00983090720995937	0.0100855189730267	0.00981838390816034	0.0108542806838739	0.00950254670803663	0.0132552110345015	0.0101320032895941	0.00968029663769981	0.0103635269544462	0.00729161158447669	0.00937266944675902	0.00539269813483094	0.00587690692217596	0.00923895193407706	0.009327284815909	0.00957670876973205	0.00743712103231693	0.0131710758992541	0.0104948487046926	0.00726813943933077	0.00683566620427083	0.0103552276371886	0.00945457280914897	0.00711034969916738	0.00893492307830271	0.00871248680729183	0.00629965171624363	0.00965921380182027	0.00896100691086577	0.00757754168604175	0.0100085612062915	0.00673737381852587	0.00954567225961245	0.00967432274157579	0.00741655025170069	0.00854057893968971	0.00743264916040671	0.00888133854388491	0.00938652918069944	0.00939446569254068	0.00900190086832418	0.0103535446608167	0.00897095652537081	0.0096192600391319	0.0083196110106092	0.00870111990938762	0.00848612656796627	0.00928474491497404	0.0102858976365193	0.00851840977104901	0.00919275938452173	0.00814971444385304	0.00848104432552039	0.00877784079998855	0.00884146153753369	0.0100906537236829	0.0090571053922665	0.00885936758367452	0.00826671817969144	0.0121365312834843	0.00917921546003798	0.0103397053847565	0.0103434897305788	0.0080899244370831	0.0104214117091897	0.00858941310209399	0.00952580161926478	0.0112899665337654	0.00943158497003339	0.00991987046001656	0.00933917161809712	0.00891024021769648	0.00877201446793832	0.00815520357017874	0.00952872256977599	0.00929053075502682	0.00859187967640957	0.0100781730494157	0.00838415079409127	0.0107130383117666	0.0124688575609891	0.00927422542798889	0.00945997113996014	0.00961523978442365	0.00884185145179007	0.00615920890546366	0.0122522381877002	0.00884144605716735	0.0127223011499797	0.00680079557489499	0.0109364980992807	0.00801416870698173	0.0122411562935389	0.00995979831996653	0.00832701834858998	0.00882091210944489	0.00987399629329529	0.00844234171811993	0.0121500074012981	0.00956492133957133	0.00644448213970036	0.00865990369172684	0.00692302343799981	0.0107065486385632	0.0101704864946462	0.00941427351946789	0.00725054658966121	0.0103222141137214	0.00729285229105226	0.00654487033016885	0.00855189662575306
"ko00052"	0.00677486785431535	0.00870423735743331	0.00803761675437713	0.00748399877432884	0.00704589375120605	0.00758208785601122	0.00828119108977103	0.00769325442199906	0.00767557653596717	0.00796075087063534	0.00824603268937751	0.00771325174224076	0.00819615656435769	0.00817944236804436	0.00752926615634996	0.00735467216840806	0.00726179268718311	0.00757986166811865	0.00782531284283692	0.00603913658359243	0.00684518244948741	0.00708249668862557	0.00626536288716728	0.00609923256032564	0.00671348212225672	0.00697992651818299	0.00718906627780769	0.00663986630843534	0.0071011590265009	0.00731776758628417	0.00752922671019509	0.00698395783438686	0.0080544839819911	0.00716799049031265	0.00728599145188633	0.00785623228490315	0.00647416216794424	0.00653403459430565	0.00702701615746727	0.00662121544016007	0.00694649948563187	0.00655478061300101	0.00734517741459605	0.00676561767697716	0.00718481015970691	0.00669417394776476	0.00882662217530816	0.00701676543494133	0.00462598281900459	0.0055122451317233	0.00627889910743908	0.00723201854269861	0.00628533693238886	0.00631890228544288	0.00786721088696622	0.00724826152209275	0.00790528277637479	0.00714726820284243	0.00746600675027428	0.00605641406134821	0.00551560246712803	0.00594320884591329	0.00621289859752534	0.00651439212516848	0.00717090910563491	0.00694595039671851	0.0061464618704289	0.00624456774247971	0.00833418939262459	0.00716164014083546	0.00634767156754788	0.00703796727122597	0.00629364722430599	0.0065961321132818	0.00648521621423048	0.00623279078754681	0.00697874507084637	0.00631584956778406	0.00666367022523544	0.0091057185782791	0.00712917564300734	0.00677182267344935	0.00653951432334024	0.00591524291406058	0.00709417751861154	0.00657667520635806	0.00625080454622329	0.00606949966364695	0.00633006568506642	0.00588309272711686	0.00645144305942618	0.00706479119986596	0.00676668238975258	0.00733953406342849	0.00565302952400447	0.00836150794872739	0.0066909421413807	0.00640966789864918	0.00617754154935783	0.00691179575544694	0.00599422788511628	0.00686671135753409	0.00846746530272832	0.00656917090774757	0.00672174346445959	0.0055769924986433	0.00630197023339498	0.00640831317519335	0.0063287127974591	0.00590213477133004	0.00699348363505665	0.00625598758823386	0.00705075873621812	0.00660676464386555	0.00663777631334923	0.00674008102198879	0.00733640114717818	0.00712927673931065	0.00762869583030854	0.00789378069740062	0.00647807640243224	0.00615075045016474	0.00611493040216265	0.0069911198558242	0.00821502646714167	0.00742294676699561	0.00835632280992243	0.00686138319135543	0.00648053132705216	0.00738600601079183	0.00813362024205031	0.00579989994317639	0.00647048983469813	0.00664022151129114	0.00763653327464443	0.00694266815552439	0.00632085289413548	0.00593185867375093	0.00755389595347452	0.00861865436042784	0.0068120241461482	0.00636288890461237	0.00639406770684016	0.00657391623955153	0.00681305420877139	0.00653758662128916	0.0088925302213576	0.00751460348676346
"ko00053"	0.00187399987212528	0.00166847733420594	0.00166226425402928	0.00157925803486939	0.00121007958577566	0.00137073290272374	0.00149655708592907	0.00371167250509611	0.00294859293361333	0.00140439284279513	0.00148009918676117	0.00168605990279932	0.00195791428982779	0.001289407825175	0.00130364415720875	0.00111369269357963	0.00142142731197047	0.00324889841626601	0.00126136736398962	0.00201890572606397	0.00166162803856234	0.00136597994155582	0.00152186907439231	0.0013894428863979	0.00105987889663018	0.00208346504968496	0.00159085440372575	0.00139584070236185	0.00201818643989694	0.00144504351150709	0.00318390029967731	0.00118328563685109	0.00134002382131872	0.00152261429432669	0.00169958083723309	0.00136704530546537	0.00112895254116595	0.00130977263566062	0.00159675076395591	0.00123255249446043	0.00172451362928976	0.00126660510980443	0.00262758765387835	0.00154738987405193	0.00127868895307255	0.00193102619512722	0.00121436285012686	0.00150424234076777	0.000998002286144445	0.000941188349272008	0.00152649862378708	0.00178268396854845	0.00170601715183763	0.00124354887348838	0.0030584758209877	0.00138259519719827	0.00118704997128783	0.00120174342067402	0.00168695423054098	0.0017200547423709	0.00125425195001587	0.00139263786369719	0.00118211663767757	0.00104507642826833	0.001677036836647	0.00136568977702526	0.0013707050478579	0.00147098045982765	0.00107748367210895	0.00131119634059363	0.00150853551144633	0.00166772835720019	0.00118066884853734	0.0011558438134424	0.00113408778534345	0.00135967584768739	0.00145069735489933	0.00141401950447408	0.00119485371469155	0.00131884631007079	0.00154562310429043	0.00114947813336793	0.00110203583066564	0.00124564306925724	0.00142765162880609	0.00123429739264386	0.000944902272200683	0.00133013613161276	0.00111432328731983	0.00122923038498604	0.00136587710047731	0.00124585528861321	0.00177337912616696	0.00128100931680357	0.00116727931539336	0.00139901121756167	0.00323038071500488	0.00149962846888629	0.00114359937502574	0.00185353264708044	0.00108728442332334	0.00161782724333847	0.00155212420594485	0.00148405123690007	0.00239733152627424	0.00151328248809639	0.00119618096423689	0.00155118560732563	0.00100065970927866	0.00142157725515731	0.00101863321795875	0.0013194676206826	0.00164115853099074	0.00119758575698123	0.00128378636116948	0.000881293080159894	0.00219647861274395	0.00261317767239633	0.00143035319795855	0.00163296878837524	0.00117336184657478	0.00134560584160554	0.000987370286542796	0.00249556140629142	0.00137555004550851	0.00249925350081562	0.00121958809282396	0.00224069762079291	0.00133604544478642	0.00188371532706989	0.00157737254140717	0.0010673731688321	0.00147188751737747	0.002226023478257	0.00140638731676892	0.00274204729797769	0.0013030181619246	0.000918863304276234	0.00135322381152806	0.00112273257906052	0.00124698018180592	0.00155739534272544	0.00159732877484403	0.00144732557159467	0.00168697331226622	0.00091846774615006	0.00106110578357529	0.00120876706629629
"ko00061"	0.00468925948452494	0.00505549321862743	0.00473478115794431	0.00463559117622172	0.00485672501927678	0.00491550134836034	0.00519662034576513	0.0037904081548176	0.00415865506833568	0.00486104991818446	0.00490909881175626	0.00463724036934776	0.00516246247438059	0.00531075115276261	0.00501649428046761	0.00579663273217357	0.00500031309722643	0.00393613516990259	0.00514440407395907	0.0040921751689107	0.00487241293276212	0.00506039301408277	0.00466759405124384	0.0045670201915198	0.0052380186960585	0.00443293247545358	0.0046541120501426	0.00511220487033325	0.00464429436348872	0.0047731909425171	0.00384223202120165	0.00495924354612413	0.0050999918626617	0.00477911150079715	0.00440156505765548	0.00499156321902255	0.0050785042559949	0.00467319174570254	0.00493991412986804	0.00476231860483512	0.00459205557344987	0.00468787630353001	0.00414692139044371	0.00444853492860315	0.00497436516541614	0.00454941459960849	0.00586174404692596	0.00470179582417883	0.00569188990991735	0.0060214228767959	0.00472652596924028	0.00470465679296106	0.00464651299698578	0.00503724204453384	0.00416418370251044	0.00476748221702597	0.00595269952042357	0.00569613725011062	0.00476892218039064	0.00456556570663752	0.00557711904562192	0.00469547440043746	0.00502098863970627	0.0055214044686595	0.00493224843636339	0.00494401378467869	0.00560609390205764	0.00413184516830046	0.00607358264987017	0.00522838345193964	0.00465579662742409	0.00566499989969132	0.00528928855406238	0.005774427271842	0.00515567438437314	0.00467172343542312	0.0050330334550039	0.00513511391509419	0.00463049950148756	0.00561189437152433	0.00504274352944636	0.00572798865298087	0.00537945965779167	0.00491048583359213	0.00525157195967384	0.0045019915654546	0.00571810470677185	0.00467763515390163	0.00550791529118349	0.00499013249649347	0.00516784118200555	0.00439956248201619	0.00465418720286098	0.00529456089596828	0.00444932338216082	0.00552968134529251	0.00450302345093029	0.0049502225110836	0.00432024560246347	0.00461789677363496	0.00530955530296075	0.00441726325757451	0.00549064044900644	0.00495474296404711	0.0041174946258573	0.0043003650579232	0.00444338459147421	0.00424251584907025	0.00525247960227924	0.00477518382410916	0.00611654585560073	0.00460941839229199	0.00460393181811664	0.0046286795001286	0.00466888362964348	0.00626466167926212	0.00489155454360778	0.00407616877313602	0.00519911028239748	0.00497865911515819	0.00501207213922466	0.00482691084804506	0.00624164150592184	0.00416201129999347	0.00562967758621917	0.00423053137465754	0.00598003373215094	0.00502899581020608	0.00555611119423238	0.00446617906898434	0.00498088892201685	0.00488433607990251	0.00511130070993845	0.00498913038298346	0.00565908061404014	0.00426594044594054	0.0049750570810146	0.00630484288653643	0.005648634846579	0.00622144216039758	0.00443917268740853	0.00467388949881351	0.00488346763229089	0.00511606525127137	0.00455013976111393	0.00664950429965789	0.00639464102210165	0.0053447136951923
"ko00062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52341946643702e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ko00071"	0.00383505446906716	0.00375385544066075	0.00332114617276818	0.00359142182811517	0.00297910092711411	0.00317202629969963	0.0037469636510815	0.00433858017798311	0.00416918482403487	0.00336867132534343	0.00342140292579412	0.00342013425314229	0.00389269621403827	0.00323535755545722	0.00377936154390909	0.00315137331094239	0.00382163397830999	0.00411230460546358	0.00302768173873779	0.00459174740975648	0.00382306244536393	0.00373836129229418	0.00408808545909007	0.0046926258890935	0.00276280385149833	0.00405149244703761	0.00386314571666463	0.00375209066762942	0.00384833019879852	0.00412186480993121	0.00441226778401394	0.00354699828837542	0.00362168223417499	0.0042359209866376	0.00428587204911514	0.00367438478177646	0.00337388540305776	0.00354255786990018	0.00346603532210183	0.00361277374798162	0.00372062742355784	0.0035659860150089	0.00387893761411784	0.00406645699466322	0.0034604262582627	0.00415403914804237	0.00319287641153896	0.00394172151614233	0.00332381363639802	0.00309792147430906	0.0039534928820435	0.00414612038338957	0.00411451764154386	0.00358166930218298	0.00421401111109196	0.0035017053320341	0.00335000701430246	0.00339245079703152	0.00360314038015342	0.00433065493204033	0.00346918652550639	0.0041303956690038	0.00373490285901153	0.00306965725059609	0.00366812678909913	0.00392775744209223	0.00380262047136781	0.00455127699460027	0.00291777019254614	0.00349634108001629	0.00405482714942189	0.0033781931714968	0.00355127280233522	0.00317052728960774	0.00344924552056277	0.00426653827948912	0.00341278141221159	0.00395116786695281	0.00375012955572537	0.00344664585741956	0.00345053831465553	0.003386303898216	0.00343002080682808	0.00396370418484631	0.00368452244614311	0.00409703892175948	0.00299034030622479	0.00448686973148052	0.00347520475890707	0.00376844138500649	0.00405232911282125	0.00402712987994894	0.00390798180224577	0.00366520758912271	0.00445162129943737	0.00379028729323041	0.00387606381986329	0.0041886477311227	0.00433596507018095	0.00410681035886344	0.00375612051312897	0.0039334937556555	0.0037694821870033	0.00374021308002999	0.00444658145636809	0.00477008762541742	0.00393917776651104	0.00441627056016289	0.00329705126359495	0.00426838586082054	0.00327374536069403	0.00385939681266051	0.00425994302261169	0.00460680059652298	0.00379621740698899	0.00279604299292839	0.00381108539126992	0.00417026836573267	0.00379734755564814	0.00382173672845039	0.00329622679963748	0.0038936958344133	0.00313466056884099	0.00417113560749781	0.00336274805119131	0.00400543458423924	0.00296991470060862	0.00356968564735679	0.00352184326595439	0.00350893826318015	0.003595871876488	0.00422474853616927	0.00408183801507576	0.00414107077003581	0.00369476254845289	0.00430292649116509	0.00355322641742914	0.00293950648700097	0.0034658240148763	0.00308460965790746	0.00390378034750637	0.00397757409932501	0.00414385478791114	0.00385802234045239	0.00402934913893543	0.00263222981948586	0.00290491659663776	0.00322441451946979
